filename	page_num	fn_num	fn_text	category
Pourciau 2022.pdf	3	6	"Foraparticularlypolemicalformulationofthisposition,seeMaxTegmark,""Infinity,""in ThisIdeaMustDie:ScientificTheoriesThatAreBlockingProgress,ed.JohnBrockman(New York,2015),pp.48–51.Foragoodbasicoverviewoftheideathatspaceandtimearetheresult ofquantumerror-correctingcode,seeNatalieWolchover,""HowSpaceandTimeCouldBea QuantumError-CorrectingCode,""QuantaMagazine,3Jan.2019,www.quantamagazine.org /how-space-and-time-could-be-a-quantum-error-correcting-code-20190103/"	4
Pourciau 2022.pdf	4	9	Forfoundationaltexts,seeLuceIrigaray,SpeculumoftheOtherWoman,trans.GillianC. Gill(Ithaca,N.Y.,1985)andTheSexWhichIsNotOne,trans.CatherinePorterandCarolyn Burke(Ithaca,N.Y.,1985).Forcontemporaryapproachesthatusethewave-based,vibratory structureoftheoceanicfemininetoproposeanewmaterialism,seeJaneBennett,VibrantMat- ter:APoliticalEcologyofThings(Durham,N.C.,2010),andElizabethGrosz,Chaos,Territory, Art:DeleuzeandtheFramingoftheEarth(NewYork,2008).Foranincisivecritiqueofsuch wave-basedapproachesasamodelforchallengingcapitalistpatriarchy,seeRobinJames,The SonicEpisteme:AcousticResonance,Neoliberalism,andBiopolitics(Durham,N.C.,2019).	4
Pourciau 2022.pdf	5	10	"ForKittler'sengagementwithancientGreekmathematics,seeFriedrichKittler,Musik undMathematikI:Hellas1:Aphrodite(Munich,2006)andMusikundMathematikI:Hellas2: Eros(Munich,2009).Intranslation,seeKittler,""NumberandNumeral,""trans.GeoffreyWinthrop- Young,Theory,Culture&Society23,nos.7–8(2006):51–61andthefinalsixessaysofTheTruth oftheTechnologicalWorld:EssaysontheGenealogyofPresence,trans.ErikButler(Stanford, Calif.,2014)."	4
Pourciau 2022.pdf	6	11	SeeBernhardSiegert,PassagedesDigitalen:ZeichenpraktikenderneuzeitlichenWissen- schaften1500–1900(Berlin,2003).	4
Pourciau 2022.pdf	6	12	"SeeKittler,""TheWorldoftheSymbolic—AWorldoftheMachine""and""ThereIsNo Software,""trans.StefanieHarris,inLiterature,Media,InformationSystems:Essays,trans.Harris etal.,ed.JohnJohnston(Amsterdam,1997),pp.130–56,and""TheArtificialIntelligenceofWorld War:AlanTuring,""inTheTruthoftheTechnologicalWorld,pp.178–94."	4
Pourciau 2022.pdf	7	13	"GeorgCantor,""FoundationsofaGeneralTheoryofManifolds:AMathematico- PhilosophicalInvestigationintotheTheoryoftheInfinite,""trans.WilliamEwald,inFromKant toHilbert:ASourceBookintheFoundationsofMathematics,ed.Ewald,2vols.(NewYork, 2005),2:891;hereafterabbreviated""F.""Forawonderfulgeneralhistoryofsettheory,seeJosé Ferreirós,LabyrinthofThought:AHistoryofSetTheoryandItsRoleinModernMathematics (Boston,1999)."	4
Pourciau 2022.pdf	8	14	"ForacollectionofthemostimportantAristotelianpassagesonmathematicsandthe infinite,togetherwithextensivecommentary,seeThomasL.Heath,MathematicsinAristotle (NewYork,1949).OnAristotle'saccountofinfinity,seeJonathanLear,""AristotelianInfinity,"" inProceedingsoftheAristotelianSociety80(June1980):187–"	4
Pourciau 2022.pdf	8	15	Foraninsightful,Irigaray-inspiredanalysisoftheroleofthefeminine-as-apeironin Aristotelianphilosophy,particularlywithrespecttotheAristotelianaccountofbiologicalrepro- ductionandenergeia,seeEmanuelaBianchi,TheFeminineSymptom:AleatoryMatterinthe AristotelianCosmos(NewYork,2014).	4
Pourciau 2022.pdf	9	16	TheCommentaryofPappusonBookXofEuclid'sElements,trans.WilliamThomson,ed. GustavJungeandThomson(Cambridge,1930),p.64.Historically,thiscommentaryhasoften beenattributedtoProclus.	1b
Pourciau 2022.pdf	9	17	SeeAristotle,Metaphysics11.	1b
Pourciau 2022.pdf	9	18	ThetranslationintheEwaldeditioneffacesthefactthatCantorisherereferringnotto generalcriticismoftheSpinozisticandLeibnizianpositionsbuttothespecificallyKantiandoc- trineofcriticism(Kritizismus),whichclaimstodeterminethelimitsofwhatcanbelegitimately thought.	4
Pourciau 2022.pdf	10	19	"GottfriedWilhelmLeibniz,""ThePrinciplesofNatureandofGrace,BasedonReason, 1714,""inPhilosophicalPapersandLetters,trans.anded.LeroyE.Loemker,2vols.(Boston, 1989),2:640.ForatreatmentoftheLeibnizianwavesinthecontextofthecyberneticallyrele- vantgenealogyofnoiseorRauschen,seeRüdigerCampe,""TheRauschenoftheWaves:Onthe MarginsofLiterature,""SubStance19,no.1(1990):21–38."	4
Pourciau 2022.pdf	11	20	"ThemostinfluentialproponentofthispositionwastheBerlinmathematicianLeopold Kronecker;seeLeopoldKronecker,""OntheConceptofNumber""(1887),trans.Ewald,inFrom KanttoHilbert,2:947–955."	4
Pourciau 2022.pdf	12	21	"Plato,Philebus18c,24b;hereafterabbreviatedP.OnthesignificanceofPhilebusforCan- tor'sconceptofset,seeKaiHauser,""Cantor'sConceptofSetinLightofPlato'sPhilebus,""The ReviewofMetaphysics63(June2010):783–805."	4
Pourciau 2022.pdf	13	22	SeeCantor,lettertoMagnusGustafMittag-Leffler,22Sept.1884,inBriefe,ed.Her- bertMeschkowskiandWinfriedNelson(NewYork,1991),p.202.SeealsoCantor,letterto	2
Pourciau 2022.pdf	15	25	"Thephrasedefinitenumber,whichdrawsattentiontotheperceivedlinkbetween Fourier'sdiscoveryandthemiktonofPlato'sPhilebus,appearsinaninfluentialparaphraseof Fourier'sLawbyHermannvonHelmholtz;seeHermannvonHelmholtz,""OnthePhysio- logicalCausesofHarmonyinMusic,""ScienceandCulture:PopularandPhilosophicalEssays, trans.pub.,ed.DavidCahan(Chicago,1995),p."	4
Pourciau 2022.pdf	15	26	Foramoreextensivetreatmentofthisvibratorymodeloflogos-cosmosrelation,see Pourciau,TheWritingofSpirit,pp.160–188.	4
Pourciau 2022.pdf	16	27	TheearliestsettheoreticalapproachesemployedbybothCantorandhiscontemporary RichardDedekindoccurinthecontextoftheirinvestigationsintothebehavioroftrigonomet- ricfunctions.TheseinvestigationswereinspiredbyFourier'sworkonheatwavesandbythe furthergeneralizationsoftheimplicationsofthatworkundertakeninthe1850sbyLejeune DirichletandBernhardRiemann.	4
Pourciau 2022.pdf	17	28	Thehypothesisthatthecardinalityofthecontinuumisthenextgreatestcardinalityaf- terthecardinalityofthenaturalnumbersis(onepossibleformulationof)Cantor'sContinuum Hypothesis.TheContinuumHypothesiswasthefirstproblemonDavidHilbert'ssubsequent, equallyfamouslistofmathematicalproblemsforthefuture.Thequestionstillhasnotbeen resolved,althoughwenowknowagreatdealmoreaboutwhatananswerwouldentail.	0
Pourciau 2022.pdf	17	29	"Cantor,""Ueberunendliche,linearePunktmannichfaltigkeiten,""MathematischeAnnalen 20(Mar.1882):114."	4
Pourciau 2022.pdf	18	30	"SeePlato,Republic10.ThecorrespondingPythagoreanformulation,whichisattributed toPythagorashimselfandreportedamongtheso-calledacusmata,is:""Whatistheoracleat Delphi?Thetetraktys,whichistheharmonyinwhichtheSirensare""(Iamblichus,Onthe PythagoreanLife,trans.JohnDillonandJacksonHershbell[Atlanta,Ga.,1991],p.82).Onthe relationshipbetweenthechthonicandtheheavenlysirens,seeCarineVanLiefferinge,""Les Sirènes:duchantmortelàlamusiquedessphères.Lectureshomériquesetinterprétations platoniciennes""[TheSirens:FromtheDeadlySongtotheMusicoftheSpheres.Homeric ReadingsandPlatonicInterpretations],Revuedel'histoiredesreligions229(Dec.2012):479–501."	4
Pourciau 2022.pdf	19	31	"A.M.Turing,""OnComputableNumbers,withanApplicationtotheEntscheidungs- problem,""ProceedingsoftheLondonMathematicalSociety42(Nov.1937):230;hereafterabbrevi- ated""O."""	4
Pourciau 2022.pdf	20	32	TheelementsofCantor'spointsetspresumablydonotvibrate.Butthispicturedoes seemtobequiteclosetothestructureheactuallyattributedtomatter,onthebasisofhis mathematicalanalyses.Cantorwasaproponent,atthephysicallevel,ofthepunctiformether theoriesadvancedbytheeighteenth-andnineteenth-centuryfoundersoffieldtheory(he namesBoscovich,Ampere,andCauchy)overagainstboththevoid-plus-atomstheoriesofthe Newtonianmechanistsandthequasi-mysticalplenum-of-wavestheoriesoftheFourier-inspired vitalists.See,forexample,Cantor,lettertoMittag-Leffler,16Nov.1884and18Nov.1884,in Briefe,pp.224–5,228–9.	0
Pourciau 2022.pdf	21	33	"QuotedinPaoloMancosu,""BetweenRussellandHilbert:BehmannontheFoundations ofMathematics,""TheBulletinofSymbolicLogic5(Sept.1999):321."	4
Pourciau 2022.pdf	22	36	"SeeAlonzoChurch,""ANoteontheEntscheidungsproblem,""TheJournalofSymbolic Logic1(Mar.1936):40–41;S.C.Kleene,""GeneralRecursiveFunctionsofNaturalNumbers,"" MathematischeAnnalen112(Dec.1936):727–42;EmilL.Post,""FiniteCombinatoryProcesses— Formulation1,""TheJournalofSymbolicLogic1(Sept.1936):103–5;andTuring,""OnComput- ableNumbers.""TheapplicationstothedecidabilityquestionareinChurchandTuring."	4
Pourciau 2022.pdf	22	37	"SeeOronShagrir,""GödelonTuringonComputability,""inChurch'sThesisafter70Years, ed.AdamOlszewski,JanWolénski,andRobertJanusz(Piscataway,N.J.,2006),p.393."	4
Pourciau 2022.pdf	23	39	"QuotedinFeferman,RobertM.Solovay,andJudsonC.Webb,""IntroductoryNoteto 1972a,""inGödel,inCollectedWorks,2:"	4
Pourciau 2022.pdf	23	40	"Foracontemporaryversionofthisargument,seeRogerPenrose,TheEmperor'sNew Mind:ConcerningComputers,MindsandtheLawsofPhysics(NewYork,1989).Themainstream philosophicalpositionisthatGödel'sincompletenessresultscannot,infact,beusedtomount acogentcritiqueagainstcomputationaltheoriesofmind.See,forexample,StewartShapiro, ""Mechanism,Truth,andPenrose'sNewArgument,""JournalofPhilosophicalLogic32(Feb. 2003):19–42."	4
Pourciau 2022.pdf	24	42	"Acontemporarymathematicalvariationonthispoststructuralistthemecanbefoundin GregoryChaitin'squestforthenumericalendpointofmathematicalthought—theso-called omeganumber—whichencapsulatestheprobabilitythatanyrandomlyconstructedTuringma- chinewillhaltand,indoingso,markstheuncomputableboundaryofcomputation.SeeGreg- oryChaitin,MetaMath!TheQuestforOmega(NewYork,2005).Theuncomputabledomain of""infinitelydarkblackness""iscodedasfertileandfeminineandassociatedwiththesourceof Chaitin'sownmathematicalcreativitythroughoutthebook(p.140)."	4
Pourciau 2022.pdf	25	44	Ibid.,p.	0
Pourciau 2022.pdf	25	45	"GillesDeleuzeandFélixGuattari,AThousandPlateaus,trans.BrianMassumi,vol.2of CapitalismandSchizophrenia,trans.Hurleyetal.(Minneapolis,1987),p.480.Foraseminal feministreadingoftheconceptofledevenir-femme,seeAliceJardine,""WomaninLimbo: DeleuzeandHisBr(others),""SubStance13,nos.44–45(1984):46–60.OnDeleuze'slargebut alsolargelyimplicitdebttoGödel,seeDanielW.Smith,""AxiomaticsandProblematicsas TwoModesofFormalization:Deleuze'sEpistemologyofMathematics,""inVirtualMathematics: TheLogicofDifference,ed.SimonB.Duffy(Manchester,2006),pp.145–68."	4
Pourciau 2022.pdf	27	48	ItisthereforealsoirrelevantwhetherTuringconceivesofhiswomanasafinitistically calculatinghumaninherownrightorasaninfinitistic,continuousentitywithherownunique modelof(non)thought.Thepointofthoughtforhim,andthusalsooftheimitationgame, isthatitcanimitatewithoutneedingtoconcernitselfwiththisquestion.	1b
Pourciau 2022.pdf	28	49	"Turing,""SystemsofLogicBasedonOrdinals,""ProceedingsoftheLondonMathematical Society45(Jan.1939):"	4
Pourciau 2022.pdf	28	50	"SeeKittler,""Computeranalphabetismus,""inLiteraturimInformationszeitalter,ed.Kittler andDirkMatejovski(Frankfurt,1996),pp.237–51,esp.p."	4
Pourciau 2022.pdf	28	51	"In2004,KittlertravelledtotheLiGalliislandsinordertoperformanacousticanalysis oftheprecisephysicalenvironmentthatostensiblyproducedthesirens'song;seeWinthrop- Young,""SirenRecursions,""inKittlerNow:CurrentPerspectivesinKittlerStudies,ed.Stephen SaleandLauraSalisbury(Malden,Mass.,2015),pp.71–94."	4
Qian 2020.pdf	1	1	Forallsubsequentquotationsfromthefilm,seeAnInchofTimeIsWorthanInchof Gold,dir.ChenGuangzhong(陳光忠)(1959). CriticalInquiry46(Spring2020) ©2020byTheUniversityofChicago.00093-1896/20/4603-0007$10.00.Allrightsreserved.	1a
Qian 2020.pdf	3	2	"HuFeng(胡風),""Shijiankaishile""(時間開始了,TimeHasBegun),People'sDaily, 20Nov.1949,p."	2
Qian 2020.pdf	3	3	HannahArendt,OnRevolution(NewYork,2006),pp.18–	4
Qian 2020.pdf	3	4	SeeKimberleyEnsManningandFelixWemheuer,introductiontoEatingBitterness:New PerspectivesonChina'sGreatLeapForwardandFamine,ed.ManningandWemheuer(Vancou- ver,2011),p.3.	4
Qian 2020.pdf	4	6	SeeLinShaoxiong(林少雄)andChenJianfeng(陳劍鋒),Yishixingtaidexingxiangzhanshi: jishiyingpianfazhanyuzhizhengdangdewenhuacelue(意識形態的形象展示：紀實影片發展與執 政黨的文化策略,TheVisualManifestationofIdeology:DevelopmentofDocumentaryCinema andCulturalStrategiesoftheRulingParty)(Shanghai,2009),p.	4
Qian 2020.pdf	4	7	"SeeHuangMei(荒煤),""XinZhongguodianyingshiyedexunsufazhan""(新中國電影世界 的迅速發展,TheRapidDevelopmentofNewChina'sCinematicEnterprise),People'sDaily, 30Oct.1959,p.7.After1962,alargenumberofprovinciallevelfilmstudioscloseddown;see ShanWanli(單萬里),Zhongguojiludianyingshi(中國紀錄電影史,HistoryofChineseDocu- mentaryCinema)(Beijing,2005),p."	2
Qian 2020.pdf	4	8	SeeChrisBerry,PostsocialistCinemainPost-MaoChina:TheCulturalRevolutionafterthe CulturalRevolution(NewYork,2004),p.32.	4
Qian 2020.pdf	5	0	"Se S e ee H S u h a a n n g W M a e n i, li "" , X Z i h n on Z g h g o u n o g j g il u u o d d ia ia n n y y in in g g sh sh i, iy p e . d17e"	4
Qian 2020.pdf	5	9	"xunsufazhan,""p."	0
Qian 2020.pdf	5	11	"Seeibid.,p.178.AlsoseeDingJiao(丁嶠),""Xinwenjiludianyingyongyuanzuoshidai dejianbing""(新聞紀錄電影永遠做時代的尖兵,NewsFilmsAreAlwaysVanguardsoftheTimes), People'sDaily,24Aug.1960,p."	2
Qian 2020.pdf	5	12	"SeeYangJinyong(楊金勇),""Congjianlisheyingquduidaosheyingjizhezhande licheng""(從建立攝影區隊到攝影記者站的歷程,TheJourneyfromSettingUpDistrictTeamsfor CinematographytoFoundingCorrespondents'Stations],inWomendezuji(我們的足跡,Our Footprints),ed.ZhangJianzhen(張建珍),ZhangMengqi(張孟起),andGuanMingguo(關明國), 2vols.(Beijing,2003),1:68–"	4
Qian 2020.pdf	5	13	ShanWanli,Zhongguojiludianyingshi,p.181.	4
Qian 2020.pdf	6	14	SeeMaryAnnDoane,TheEmergenceofCinematicTime:Modernity,Contingency, theArchive(Cambridge,Mass.,2002),p.	4
Qian 2020.pdf	6	15	"SomeofFrankB.Gilbreth'sfilmclipsareonline;see,forexample,""OriginalFilms OfFrankBGilbreth(PartI),""archive.org/details/OriginalFilm"	0
Qian 2020.pdf	6	16	"SeeScottCurtis,""ImagesofEfficiency:TheFilmsofFrankB.Gilbreth,""inFilmsthat Work:IndustrialFilmandtheProductivityofMedia,ed.VinzenzHedigerandPatrickVonderau (Amsterdam,2009),p."	4
Qian 2020.pdf	6	17	"HanSheng(漢聲),""Huodongdianyingyongweiguidinggongzuochengjizhiqitan"" (活動電影用為規定工作成績之奇談,TheIntriguingTaleofMovingCinema'sUseforStandardiz- ingWorkOutput),XieheJournal4,no.25(1914):5–7."	2
Qian 2020.pdf	7	18	SeeWangGuangyan(王光艷),Wenhuachuanboyumeijieyanjiu(文化傳播與媒介研究, StudiesofCulturalTransmissionandMedia)(Wuhan,2016),pp.150–	4
Qian 2020.pdf	7	19	"VladimirLenin,""Lieninglunzaishengchanhelihuafangmianliyongdianying(1914)"" (列寧論在生產合理化方面利用電影,LeninonUsingCinemainRationalizingProduction),in Danglundianying(黨論電影,ThePartyonCinema),trans.XuGuming(徐谷明),ed.N. Lebenov(Beijing,1951),p."	1b
Qian 2020.pdf	7	20	Seeibid.,p.34.	4
Qian 2020.pdf	8	24	SeeJudithA.Merkle,ManagementandIdeology:TheLegacyoftheInternationalScientific ManagementMovement(Berkeley,1980),p.	4
Qian 2020.pdf	8	25	"SeeYingQian,""TheShopfloorasaStage:ProductionCompetition,Democracy,and theUnfulfilledPromiseofRedFlagSong,""ChinaPerspectives,no.2(2015):7–14."	4
Qian 2020.pdf	10	26	"QuotedinDingJiao,""Xindetansuo:gemingxianshizhuyiyugeminglangmanzhuyi xiangjiehedechuangzuofangfaruhezaixinwendianyingzhongtixian""(新的探索：革命現實主 義與革命浪漫主義相結合的創作方法如何在新聞電影中體現,NewExplorations:HowtoManifest theCreativeMethodofCombiningRevolutionaryRealismandRevolutionaryRomanticism inNewsFilms),DianyingYishu(電影藝術,FilmArt)(Jan.1959):"	1b
Qian 2020.pdf	10	27	Seeibid.	0
Qian 2020.pdf	10	28	Ibid.	0
Qian 2020.pdf	10	29	"DingJiao,""Xindetansuo,""p.6."	4
Qian 2020.pdf	11	32	"SeeYanJizhou,""Womenxuechaodecaibierenyuanyichima?""p."	4
Qian 2020.pdf	11	33	SeeShanWanli,Zhongguojiludianyingshi,p.	4
Qian 2020.pdf	11	34	"SeeNicholasR.Lardy,""TheChineseEconomyunderStress,1958–1965,""inThePeople's Republic,Part1:TheEmergenceofRevolutionaryChina,1949–1965,ed.RoderickMacFarquhar andJohnK.Fairbank,vol.14ofTheCambridgeHistoryofChina,ed.DenisTwitchettand Fairbank(NewYork,1987),p."	4
Qian 2020.pdf	11	35	Seeibid.	0
Qian 2020.pdf	11	36	Seeibid.	0
Qian 2020.pdf	12	37	"SeeHenriCartier-Bresson,""RedChinaBidforaFuture,""Life,5Jan.1959,pp.44–"	2
Qian 2020.pdf	12	61	Thephotosarealsoavailableatpro.magnumphotos.com/Catalogue/Henri-Cartier-Bresson/1958 /CHINA-The-Great-Leap-Forward-1958-NN142462.html	0
Qian 2020.pdf	13	38	ForTianHan'sspeedyandsleeplesswritingprocessforthisplay,inthespiritofthe GreatLeapForward,seePaolaIovene,TalesofFuturesPast:AnticipationandtheEndsofLitera- tureinContemporaryChina(Stanford,Calif.,2014),p.21.	4
Qian 2020.pdf	14	39	"SeeTianHan(田漢),""Rang'Shuikushangdegesheng'changbianquanguo""(讓'水庫上 的歌聲'唱遍全國,Let""SongsontheDam""BeSungallovertheCountry),Dazhongdianying (大眾電影,MassCinema),16July1958,p."	2
Qian 2020.pdf	14	40	Forallsubsequentquotationsfromthefilm,seeTheCapriceoftheMingTombsReser- voir,dir.JinShan(1958).	1a
Qian 2020.pdf	14	41	Lysenkoadvocatedanagriculturalsciencethatplacedunwarrantedconfidenceinspe- cies'unlimitedabilitiestoadapttonewenvironmentsandthenpasstheirownacclimatization totheoffspring;seeLorenGraham,Lysenko'sGhost:EpigeneticsandRussia(Cambridge,Mass., 2016).	4
Qian 2020.pdf	15	42	"SeeHuaShu(華恕),""Suliannongyezhuanjiazaizhongguo""(蘇聯農業專家在中國,Soviet AgriculturalExpertsinChina),People'sDaily,11Nov.1954,p."	2
Qian 2020.pdf	15	43	"WeiWenhua(魏文華),""Xiangcunxiaoxueyizhihua""(鄉村小學一枝花,AFloweramong RuralElementarySchools),People'sDaily,13Apr.1959,p."	2
Qian 2020.pdf	15	44	"SeeLiuBaiyu(劉白羽),""Jinhuangdepingguo""(金黃的蘋果,GoldenApples),People's Daily,14Apr.1958,p."	2
Qian 2020.pdf	15	45	"WeiWenhua,""Xiangcunxiaoxueyizhihua,""p.6."	1b
Qian 2020.pdf	16	46	"See""Weizhishui,zhishan,zhitufuwu,faxingfangyingzhanxianchuzhengdesheng"" (為治水、治山、治土服務，發行放映戰線出征得勝,ToServeWater,Mountain,SoilControl:The FirstVictoriesontheDistributionandExhibitionFront),Dianyingfangying(FilmExhibition), no.1(1960):2–"	2
Qian 2020.pdf	16	47	"LaoZhuang(老莊),""Gongdijubanxinpianzhanlanzhou""(工地舉辦新片展覽週,AWeek ofNewFilmsHeldonConstructionSites),FilmExhibition,no.7(1958):21."	2
Qian 2020.pdf	17	49	"WalterBenjamin,""TheWorkofArtintheAgeofMechanicalReproduction,""inIllumi- nations,trans.HarryZohn,ed.Arendt(NewYork,2019),p."	4
Qian 2020.pdf	17	50	"SeeFangYunguang(方雲廣),""Zhandouzaishuiligongdishangdelueyangfangyingdui"" (戰鬥在水利工地上的略陽放映隊,LueyangFilmProjectionTeamFightingonReservoirCon- structionFields),FilmExhibition,no.2(1960):17–"	2
Qian 2020.pdf	17	51	SeeChang-taiHung,GoingtothePeople:ChineseIntellectualsandFolkLiterature,1918– 1937(Cambridge,Mass.,1986).	4
Qian 2020.pdf	18	52	"SeeLydiaH.Liu,""TranslingualFolkloreandFolkloricsinChina,""inACompanionto Folklore,ed.ReginaF.BendixandGalitHasan-Rokem(WestSussex,2012),pp.190–"	4
Qian 2020.pdf	18	53	"YeMai(葉邁),""Huanxiangyuxianshi""(幻想與現實,FantasyandReality),People'sDaily, 8Aug.1958,p.6.Chang'e,HouYi,NüWa,andSunWukongareallfiguresfromlegendscir- culatingintraditionalChina."	2
Qian 2020.pdf	19	56	"""Quanguoshougongyehezuozongshehaozhaozengchantutiemibugangtieyuanliao buzu""(全國手工業合作總社號召增產土鐵彌補鋼鐵原料不足,TheNationalHandicraftsCoopera- tiveCallsforanIncreaseinIndigeniousIronProductiontoSupplementRawMaterialShortage forSteelIndustry),People'sDaily,27Dec.1956,p."	2
Qian 2020.pdf	19	57	Zhonghuarenmingongheguodifangzhifujianshengzhiyanjingongyezhi(中華人民共和國 地方志福建省志冶金工業志,ChinaLocalHistoricalRecords:TheProvinceofFujian,Historyof theMetallurgicalIndustry)(Fuzhou,2001),p.	0
Qian 2020.pdf	19	58	Seeibid.	0
Qian 2020.pdf	20	61	Ibid.,p.	0
Qian 2020.pdf	20	62	"See""Shi'erbujiludagaogangtieduanpianjijiangquanguoshangying""(十二部紀錄大搞 鋼鐵短片即將全國上映,TwelveShortFilmsDocumentingtheGreatSteelandIronProductions WillBeShownSoonNation-Wide),Dazhongdianying(MassCinema),11Oct.1958,p.27."	2
Qian 2020.pdf	21	63	"TomGunning,""BeforeDocumentary:EarlyNonfictionFilmsandthe'View'Aesthetic,"" inUnchartedTerritory:EssaysonEarlyNonfictionFilm(Amsterdam,1997),p."	4
Qian 2020.pdf	21	64	Ibid.,p.17.	4
Qian 2020.pdf	22	65	SeeJacquesRancière,ThePoliticsofAesthetics:TheDistributionoftheSensible,trans.Ga- brielRockhill(London,2013).	4
Qian 2020.pdf	23	66	"ChenHuangmei(陳荒煤),""Zaidianyingyuejinhuishangdefayan""(在電影躍進會上的發言, SpeechattheMeetingtoDiscusstheGreatLeapForwardinCinema),inZhongguoDianyingYanjiu Ziliao:1949–1979(中國電影研究資料,ResearchMaterialsforChineseCinema:1949–1979),ed.Wu Di(吳迪)(Beijing,2006),p.198."	4
Qian 2020.pdf	24	8	br S id ee ge J , ac M ki a e ss S ., h 2 e 0 eh 14 a ) n , , p C p h . i 1 n 0 e 0 se –0 W	4
Qian 2020.pdf	24	1	orkers:ANewHistory(NewYork,1998),p.	4
Qian 2020.pdf	24	69	Seeibid.,pp.55–	4
Qian 2020.pdf	24	70	SeeYichingWu,TheCulturalRevolutionattheMargins,p.	4
Qian 2020.pdf	24	71	JonathanCrary,24/7:LateCapitalismandtheEndsofSleep(NewYork,2013),pp.9–	4
Qian 2020.pdf	24	72	Fordiscussionsoftheparty'seffortsatcreatingdemocraticinstitutionsatworkplaces andtheseinstitutions'limitations,seeSheehan,ChineseWorkers,pp.13–	4
Qian 2020.pdf	24	73	Industrialunrestbecameprominentbytheendof1956,andcontinuedthroughthefirst halfof1957;seeibid.,p.47;FrançoisGipouloux,Lescentfleursàl'usine:Agitationouvrièreet crisedumodèlesoviétiqueenChine,1956–1957(Paris,1986),p.189;andElizabethJ.Perry,	4
Qian 2020.pdf	25	74	"SeeChenFu(陳夫)andYeMing(葉明),""FangwenHuangBaomei""(訪問黃寶妹,Visit- ingHuangBaomei),Zhongguodianying(ChineseCinema),no.8(1958):"	2
Qian 2020.pdf	25	75	SeeZhuoyiWang,RevolutionaryCyclesinChineseCinema:1951–1979(NewYork,2014), pp.25–44.	4
Qian 2020.pdf	26	79	"SeeMaoJianxin(茅建鑫),""'Dayuejin'yundongzhongdegongye'jishugeming'"" (""大躍進""運動中的工業""技術革命,""The""RevolutionofIndustrialTechniques""duringthe""Great LeapForward""Movement),Jiangsudaxuexuebao(shehuikexueban)(江蘇大學學報[社會科學版], JournalofJiangsuUniversity[SocialScienceEdition])5(July2013):"	4
Qian 2020.pdf	26	80	"SeeWeiLiandDennisTaoYang,""TheGreatLeapForward,""pp.840–77,andJames Kai-singKungandJustinYifuLin,""TheCausesofChina'sGreatLeapFamine,1959–1961,""Eco- nomicDevelopmentandCulturalChange52(Oct.2003):51–73.SeealsoWemheuerandMan- ning,introductiontoEatingBitterness,p.10,forotherstudiesreachingsimilarresults."	4
Rajagopal 2020.pdf	1	1	WalterBenjamin,TheArcadesProject,trans.HowardEilandandKevinMcLaughlin,ed. RolfTiedemann(Cambridge,Mass.,1999),pp.391–	4
Rajagopal 2020.pdf	1	2	"PaulValéry,""ThePlaceofBaudelaire,""inLeonardo,Poe,Mallarmé,trans.Malcolm CowleyandJamesR.Lawler(Princeton,N.J.,1972),p."	4
Rajagopal 2020.pdf	1	3	Kovacsv.Cooper,336U.S.77(1949),p.	3
Rajagopal 2020.pdf	1	4	"SeeTheodorAdornoandMaxHorkheimer,""TheCultureIndustry:Enlightenment asMassDeception,""inTheDialecticofEnlightenment:PhilosophicalFragments,trans.Edmund Jephcott,ed.GunzelinSchmidNoerr(Stanford,Calif.,2002),pp.94–"	4
Rajagopal 2020.pdf	1	136	CriticalInquiry46(Winter2020) ©2020byTheUniversityofChicago.00093-1896/20/4602-0006$10.00.Allrightsreserved.	0
Rajagopal 2020.pdf	2	8	FriedrichKittler,Gramophone,Film,Typewriter,trans.GeoffreyWinthrop-Youngand MichaelWutz(Stanford,Calif.,1999),p.xxxix.	4
Rajagopal 2020.pdf	2	9	"SeeGeorgesCanguilhem,""MachineandOrganism,""KnowledgeofLife,trans.Stephanos GeroulanosandDanielaGinsburg(NewYork,2009),pp.75–97.SeealsoGeroulanos,""Vio- lenceandMechanism:GeorgesCanguilhem'sOverturningoftheCartesianLegacy,""QuiParle 24(Fall/Winter2015):125–"	4
Rajagopal 2020.pdf	2	46	Arvind Rajagopal isprofessorofmediastudiesandaffiliatefacultyintheDe- partmentsofSociologyandSocialandCulturalAnalysisatNewYorkUniversity.	0
Rajagopal 2020.pdf	3	11	ThiswastheargumentinJeremyTunstall,TheMediaAreAmerican:Anglo-American MediaintheWorld(London,1977).	4
Rajagopal 2020.pdf	3	12	SeeImmanuelWallerstein,UnthinkingSocialScience:TheLimitsofNineteenth-Century Paradigms(1991;Philadelphia,2001).	4
Rajagopal 2020.pdf	3	13	"Foracriticalhistoryofthefield,seeJohnDurhamPeters,""InstitutionalSourcesof IntellectualPovertyinCommunicationResearch,""CommunicationResearch13(Oct.1986): 527–59.Foraninfluentialaccountofdebateswithinthefield,seethespecialissueoftheJournal"	4
Rajagopal 2020.pdf	4	14	Forthemostprominentargumentforcommunicationasauniversal,seeJürgen Habermas,TheTheoryofCommunicativeAction,trans.ThomasMcCarthy(Boston,1985).	4
Rajagopal 2020.pdf	4	15	"MaryAnnDoane,""Information,Crisis,Catastrophe,""inLogicsofTelevision:Essaysin CulturalCriticism,ed.PatriciaMellencamp(Bloomington,Ind.,1990),p."	4
