work_key	title	author_name	first_publish_year	canonical	work_id	ratings_count	text_reviews_count	ratings_5	ratings_4	ratings_3	ratings_2	ratings_1	rating_dist	genres	match_type	candidates
/works/OL2233736W	The pursuit of love	Nancy Mitford	1945	0	821072	7239	675	2130	3046	1691	292	80	5:2130|4:3046|3:1691|2:292|1:80|total:7239	fiction|romance|history, historical fiction, biography	UNIQUE	
/works/OL2337408W	Old Plantation Days	Martha S. Gielow	1902	0											NO_MATCH	
/works/OL233972W	Ole Ann	Jeannette Grace Watson	1905	0											NO_MATCH	
/works/OL2345882W	Old Philadelphia ..	Gibbs, George	1931	0											NO_MATCH_AUTH	
/works/OL2527214W	Article thirty-two	John Rathbone Oliver	1931	0											NO_MATCH	
/works/OL262352W	The Scarecrow of Oz	Baum, L. Frank	1915	0	3004895	4515	192	1265	1523	1436	257	34	5:1265|4:1523|3:1436|2:257|1:34|total:4515	fantasy, paranormal|children|fiction|young-adult	UNIQUE	
/works/OL2639875W	Stained gold	James Willard Schultz	1937	0											NO_MATCH	
/works/OL268233W	Alice All by Herself	Elizabeth Jane Coatsworth	1937	0											NO_MATCH	
/works/OL29269196W	The Pirate	Scott, Walter	1898	0	1954601	200	14	40	85	61	12	2	5:40|4:85|3:61|2:12|1:2|total:200	fiction|history, historical fiction, biography|romance|children|young-adult	YEAR_AUTH	
/works/OL3063263W	King of the tinkers	Lynch, Patricia	1938	0											NO_MATCH_AUTH	
/works/OL3192816W	The harp in the south	Ruth Park	1948	0	1855743	3134	176	995	1278	694	131	36	5:995|4:1278|3:694|2:131|1:36|total:3134	fiction|history, historical fiction, biography|young-adult|romance	UNIQUE	
/works/OL32039992W	Progressive readings in prose	Rudolf Wilson Chamberlain	1925	0											NO_MATCH_AUTH	
/works/OL32094567W	Little Nellie's days in India	E. E. C.	1890	0	14495279	32	2	6	10	13	2	1	5:6|4:10|3:13|2:2|1:1|total:32	fiction|history, historical fiction, biography	UNIQUE	
/works/OL32096506W	A bit of a pickle	Mary H. Jay	1899	0											NO_MATCH	
/works/OL32144095W	A would-be official reporter's dream	Mary Walker	1898	0											NO_MATCH	
/works/OL33135600W	Daddy Darwin's dovecot	Juliana Horatia Gatty Ewing	1885	0											NO_MATCH	
/works/OL33310233W	The shadow on the sea	Pemberton, Max	1907	0	4955115	27	2	3	11	8	3	2	5:3|4:11|3:8|2:3|1:2|total:27		RATINGS_MAX	
/works/OL33455460W	Two little wooden shoes	Ouida	1904	0											NO_MATCH_AUTH	
/works/OL3414823W	Circus shoes	Noel Streatfeild	1939	0											NO_MATCH	
/works/OL3750805W	On the plains with Custer; with illustrations by Charles H. Stephens	Sabin, Edwin L.	1913	0											NO_MATCH	
/works/OL3937639W	Hell cat	John Taintor Foote	1936	0											NO_MATCH	
/works/OL4072528W	The Moving Picture Girls	Laura Lee Hope	1914	0	2592969	9	1	1	1	5	1	1	5:1|4:1|3:5|2:1|1:1|total:9		YEAR_AUTH	
/works/OL41024W	Great Tales and Poems of Edgar Allan Poe [21 stories, 34 poems]	Poe, Edgar Allan	1940	0	6464482	1028	67	435	402	148	31	12	5:435|4:402|3:148|2:31|1:12|total:1028	poetry|fiction|fantasy, paranormal|mystery, thriller, crime	LLM	
/works/OL41487W	And Both Were Young	Madeleine L'Engle	1949	0	2568692	3475	253	946	1336	970	194	29	5:946|4:1336|3:970|2:194|1:29|total:3475	young-adult|fiction|romance|history, historical fiction, biography|children	UNIQUE	
/works/OL42216750W	Bealby	H. G. Wells	1925	0											NO_MATCH	
/works/OL42223724W	A son at the front	Edith Wharton	1923	0	8719	156	18	24	55	53	16	8	5:24|4:55|3:53|2:16|1:8|total:156	fiction|history, historical fiction, biography|young-adult	UNIQUE	
/works/OL42385W	At the Foot of the Rainbow	Gene Stratton-Porter	1907	0	2874575	340	26	96	96	92	43	13	5:96|4:96|3:92|2:43|1:13|total:340	fiction|history, historical fiction, biography|young-adult|children|romance	UNIQUE	
/works/OL4255973W	Hot plowshares	Albion Winegar Tourgée	1883	0											NO_MATCH	
/works/OL43537860W	Rachel Armstrong, or, Love and theology	Celia Parker Woolley	1887	0											NO_MATCH	
/works/OL43637126W	The nameless castle	Jókai, Mór	1898	0											NO_MATCH_AUTH	
/works/OL44214590W	Triscombe Stone	Portland Board Akerman	1897	0											NO_MATCH	
/works/OL4459888W	Contemporary American novelists, 1900-1920	Carl Van Doren	1922	0											NO_MATCH	554921:Contemporary Urban Planni:1988|759779:Contemporary Marketing:1988|2685268:Contemporary Chinese (Tex:2003|380233:Contemporary Philosophy o:1991|412274:Contemporary American Sho:1967|1595784:Contemporary Classics: 24:2007|2740572:The Contemporary Essay:1989|733593:Contemporary Human Behavi:1997|975260:The Contemporary Christia:1992
/works/OL44693856W	Elmer Gantry	Sinclair Lewis	1941	0	13842	3970	359	1277	1628	843	167	55	5:1277|4:1628|3:843|2:167|1:55|total:3970	fiction|history, historical fiction, biography	UNIQUE	
/works/OL4470902W	Colcorton	Edith Pope	1944	0											NO_MATCH	
/works/OL479138W	The Dog Who Wouldn't Be	Mowat, Farley.	1940	0	309091	3177	214	1320	1144	583	94	36	5:1320|4:1144|3:583|2:94|1:36|total:3177	non-fiction|fiction|children|history, historical fiction, biography|young-adult	UNIQUE	
/works/OL4798509W	The Mothers Day Sandwich	Jillian Wynot	1919	0											NO_MATCH_AUTH	
/works/OL4803017W	Good Stories for Great Holidays	Frances Jenkins Olcott	1914	0											NO_MATCH	
/works/OL4893002W	The boy allies with the Submarine D-32, or, The fall of the Russian Empire	Drake, Robert L.	1918	0											NO_MATCH	
/works/OL4916786W	The little company	Eleanor Dark	1945	0	4546239	15	4	5	4	4	2	0	5:5|4:4|3:4|2:2|1:0|total:15		YEAR_AUTH	
/works/OL5102187W	No hero	John P. Marquand	1935	0	1055836	96	27	7	35	44	7	3	5:7|4:35|3:44|2:7|1:3|total:96	mystery, thriller, crime|fiction|history, historical fiction, biography	YEAR_AUTH	
/works/OL52231W	The passionate friends	H. G. Wells	1913	0											NO_MATCH	6490525:A Passionate Affair:1982|946713:A Passionate Sisterhood: :1990|2202171:A Passionate Commitment:1989|3232058:A Passionate Performance:1997|2120979:The Passionate Touch:1981|25539351:Passionately Yours:2014|6241306:Passionate Retribution:1995
/works/OL5301603W	The further adventures of Quincy Adams Sawyer and Mason Corner folks	Charles Felton Pidgin	1909	0	1545014	333	9	170	108	52	1	2	5:170|4:108|3:52|2:1|1:2|total:333		YEAR_AUTH	
/works/OL5362639W	Bury Me Deep	Harold Q. Masur	1947	0	660785	24	7	8	8	7	1	0	5:8|4:8|3:7|2:1|1:0|total:24	mystery, thriller, crime|fiction	YEAR_AUTH	
/works/OL5675097W	Better than men	Rush C. Hawkins	1896	0											NO_MATCH_AUTH	
/works/OL6044890W	White cockades	Edward Prime-Stevenson	1887	0											NO_MATCH	
/works/OL63919W	Irving's sketch book	Irving, Washington	1901	0											NO_MATCH	
/works/OL6571917W	Gallows hill	Frances Winwar	1937	0											NO_MATCH_AUTH	
/works/OL6675287W	The Rough Riders	Hermann Hagedorn	1927	0											NO_MATCH_AUTH	
/works/OL6699643W	Dr. Lavendar's people	Margaret Wade Campbell Deland	1903	0											NO_MATCH	
/works/OL6832980W	Nancy Naylor, flight nurse	E. H. Lansing	1944	0											NO_MATCH	
/works/OL6909521W	Samuel Osborne, janitor	Frederick Morgan Padelford	1913	0											NO_MATCH	
/works/OL7042417W	... There was once a man	Newell, R. H.	1884	0											NO_MATCH_AUTH	
/works/OL7135397W	Ali lives in Iran	Singer, Caroline	1937	0											NO_MATCH	
/works/OL7152238W	Fugitives of the Pearl	Paynter, John Henry	1930	0											NO_MATCH_AUTH	
/works/OL7303199W	Deep in piney woods	J. W. Church	1910	0											NO_MATCH	
/works/OL7361623W	Benefit street	David Cornel De Jong	1942	0											NO_MATCH	
/works/OL7532459W	Captain Lucy and Lieutenant Bob	Aline Havard	1920	0											NO_MATCH	
/works/OL7563306W	Wings of destiny	George Weston	1929	0											NO_MATCH_AUTH	
/works/OL7570947W	China quest	Elizabeth Foreman Lewis	1937	0											NO_MATCH	
/works/OL7594705W	Sun bird	Morris, Rhoda	1936	0											NO_MATCH	
/works/OL7627743W	There really is a Father Christmas	Douglas L. Flintan	1938	0											NO_MATCH_AUTH	
/works/OL7649910W	Nurse Merton, Washington assignment	Louise Logan	1943	0											NO_MATCH	
/works/OL7653611W	Half that glory	Stanley Edgar Gray	1941	0											NO_MATCH	
/works/OL7655487W	Colonel Timothy Bigelow	Louise Bigelow	1941	0											NO_MATCH	
/works/OL7678987W	Mom counted six	Mac Gardner	1944	0											NO_MATCH	
/works/OL7679825W	The nightingale of Broadway	Stanley Tocci	1944	0											NO_MATCH_AUTH	
/works/OL7691246W	Return to the vineyard	Mary Loos	1945	0	2758225	63	12	15	24	19	5	0	5:15|4:24|3:19|2:5|1:0|total:63		YEAR_AUTH	
/works/OL7699201W	... The lights burn blue	Sally Pickrell Jones	1947	0											NO_MATCH	
/works/OL7717337W	The Master Detective	Percy James Brebner	1916	0											NO_MATCH_AUTH	
/works/OL7725708W	Mildew manse	Belle Kanaris Maniates	1916	0											NO_MATCH	
/works/OL7731396W	Stories of big animals	Lenore Elizabeth Mulets	1913	0											NO_MATCH_AUTH	
/works/OL7761011W	The man from Mars	Henry Wallace Dowding	1910	0											NO_MATCH_AUTH	
/works/OL7782530W	An hour worth living	Catherine Greaves Addy	1928	0											NO_MATCH	
/works/OL7882945W	An archer with Columbus	Charles E. Brimblecom	1894	0											NO_MATCH	
/works/OL8520231W	The private life of Cleopatra	Claude Ferval	1930	0											NO_MATCH_AUTH	
/works/OL879070W	Maid in waiting	Galsworthy, John	1931	0	1726812	225	27	74	80	57	12	2	5:74|4:80|3:57|2:12|1:2|total:225	fiction|history, historical fiction, biography	UNIQUE	
/works/OL99539W	The Phoenix and the Carpet	E. Nesbit	1903	0	1115313	7690	153	2905	2755	1665	275	90	5:2905|4:2755|3:1665|2:275|1:90|total:7690	fantasy, paranormal|children|fiction|young-adult|history, historical fiction, biography	UNIQUE	
/works/OL11243769W	The wedge	Hermann Bacher Deutsch	1935	0											NO_MATCH_AUTH	
/works/OL11244061W	Celia	Young, E. H.	1938	0	2728473	22	4	5	11	3	2	1	5:5|4:11|3:3|2:2|1:1|total:22	fiction	YEAR_AUTH	
/works/OL1130401W	The Gray Dawn	Stewart Edward White	1915	0	5814671	29	2	5	5	12	4	3	5:5|4:5|3:12|2:4|1:3|total:29		YEAR_AUTH	
/works/OL1149273W	The wooden horse	Walpole, Hugh	1909	0											NO_MATCH_AUTH	
/works/OL1181548W	Voyage de Babar	Brunhoff, Jean de	1934	0											NO_MATCH_AUTH	
/works/OL122861W	It looks like this	Irma E. Webber	1949	0											NO_MATCH_AUTH	
/works/OL1245564W	Young Henry of Navarre	Heinrich Mann	1937	0											NO_MATCH_AUTH	
/works/OL12787W	Father Junipero's holy family	Willa Cather	1950	0											NO_MATCH	
/works/OL12807W	The novels and stories of Willa Cather ..	Willa Cather	1937	0	47984748	4	1	0	3	0	1	0	5:0|4:3|3:0|2:1|1:0|total:4		YEAR_AUTH	
/works/OL13098029W	Castle Rackrent & The Absentee	Edgeworth, Maria	1903	0	898743	2360	152	328	567	909	429	127	5:328|4:567|3:909|2:429|1:127|total:2360	fiction|history, historical fiction, biography|romance	RATINGS_MAX	
/works/OL1337108W	Thank you, Jeeves	P. G. Wodehouse	1934	0	3359368	11287	757	4973	4518	1561	190	45	5:4973|4:4518|3:1561|2:190|1:45|total:11287	fiction|history, historical fiction, biography|mystery, thriller, crime	UNIQUE	
/works/OL13789591W	Don	Willard A. Paul	1914	0											NO_MATCH_AUTH	
/works/OL1381183W	Literature at nurse, or, Circulating morals	Moore, George	1885	0	2073023	121	3	31	40	30	12	8	5:31|4:40|3:30|2:12|1:8|total:121		RATINGS_MAX	
/works/OL1389066W	Harp of Burma	Takeyama, Michio	1950	0											NO_MATCH	
/works/OL141886W	Betty Alden	Jane G. Austin	1891	0											NO_MATCH	
/works/OL1449086W	Doctor Dolittle and the Green Canary	Hugh Lofting	1950	0	2007402	307	9	103	119	75	9	1	5:103|4:119|3:75|2:9|1:1|total:307	fantasy, paranormal|children|fiction|young-adult|romance	UNIQUE	
/works/OL14866172W	Children of loneliness	Anzia Yezierska	1923	0	849848	88	3	25	32	20	5	6	5:25|4:32|3:20|2:5|1:6|total:88		YEAR_AUTH	
/works/OL1513720W	Tom Swift and his Motor Cycle	Howard Roger Garis	1910	0											NO_MATCH	3260138:Tom Swift And His Giant C:1913|6440791:Tom Swift and His Great S:1912|1688011:Tom Swift and His Submari:1910
/works/OL15141425W	Gulliver's Travels [adaptation]	Swift, Jonathan	1939	0	2394716	191828	4073	38114	62689	64766	20153	6106	5:38114|4:62689|3:64766|2:20153|1:6106|total:191828	fiction|fantasy, paranormal|children|young-adult|history, historical fiction, biography	RATINGS_MAX	
/works/OL15233449W	So evil my love	Bowen, Marjorie	1947	0											NO_MATCH	
/works/OL1526718W	The girl Philippa	Chambers, Robert W.	1916	0											NO_MATCH	
/works/OL15293333W	Bernardo & Laurette	Marguerite Bouvet	1901	0											NO_MATCH	
/works/OL15389657W	A Sword from Galway	Drayton Mayrant	1948	0	44770498	3	2	0	3	0	0	0	5:0|4:3|3:0|2:0|1:0|total:3	history, historical fiction, biography	UNIQUE	
/works/OL15742650W	A daughter of patricians	Frank Clifford Smith	1901	0											NO_MATCH_AUTH	
/works/OL15751533W	Arctic adventure	William MacMillan	1945	0											NO_MATCH_AUTH	
/works/OL16330055W	Loveday's history	Lucy Ellen Guernsey	1884	0											NO_MATCH	
/works/OL16331007W	The Novel of tomorrow and the scope of fiction		1922	0	1457809	31	4	9	8	10	1	3	5:9|4:8|3:10|2:1|1:3|total:31		UNIQUE	
/works/OL16333166W	Stories and story-telling in moral and religious education	St. John, Edward Porter	1910	0											NO_MATCH_AUTH	
/works/OL16897338W	Bert Wilson at the wheel	J     W Duffield	1913	0											NO_MATCH	
/works/OL17482W	Lysbeth, a Tale of the Dutch	H. Rider Haggard	1901	0											NO_MATCH	
/works/OL17710646W	K. Lamity's Texas tales	John Sturgis Bonner	1904	0											NO_MATCH	
/works/OL1794707W	Madame Butterfly	John Luther Long	1898	0	266014	186	29	20	55	60	39	12	5:20|4:55|3:60|2:39|1:12|total:186	fiction|romance|history, historical fiction, biography|non-fiction	YEAR_AUTH	
/works/OL1797591W	Elsie's Children	Martha Finley	1905	0	487584	354	11	115	102	83	39	15	5:115|4:102|3:83|2:39|1:15|total:354	fiction|history, historical fiction, biography|children|young-adult|romance	UNIQUE	
/works/OL18022894W	New Canterbury tales	Maurice Hewlett	1901	0											NO_MATCH	
/works/OL181151W	Benjamin Franklin	Enid La Monte Meadowcroft	1941	0	2079264	14	3	5	7	1	1	0	5:5|4:7|3:1|2:1|1:0|total:14	history, historical fiction, biography|fiction|children|non-fiction	YEAR_AUTH	
/works/OL18119288W	Dab Kinzer	William Osborn Stoddard	1891	0											NO_MATCH	
/works/OL181954W	The gentle grafter	Henry, O.	1908	0	455757	144	10	52	47	29	13	3	5:52|4:47|3:29|2:13|1:3|total:144	fiction|mystery, thriller, crime	UNIQUE	
/works/OL1824058W	Seven men of Gascony	R. F. Delderfield	1949	0	34170	64	12	21	22	20	0	1	5:21|4:22|3:20|2:0|1:1|total:64		YEAR_AUTH	
/works/OL19960430W	The Plum Tree	Ellen Marie Wiseman	1920	0	18541011	11315	1232	3929	4514	2179	537	156	5:3929|4:4514|3:2179|2:537|1:156|total:11315	fiction|history, historical fiction, biography|romance	UNIQUE	
/works/OL20831W	Active Service	Crane, Stephen	1899	0	2041119	24	2	2	5	11	6	0	5:2|4:5|3:11|2:6|1:0|total:24		UNIQUE	
/works/OL22694927W	Studies in Frank Waters	Charles L. Adams	1900	0											NO_MATCH_AUTH	
/works/OL2340196W	The angel of the covenant	J. Maclaren Cobban	1898	0											NO_MATCH	
/works/OL2343881W	The hole in the wall	Arthur Morrison	1902	0	3057936	32	10	6	16	6	4	0	5:6|4:16|3:6|2:4|1:0|total:32	fiction|mystery, thriller, crime|fantasy, paranormal	UNIQUE	
/works/OL2345109W	Guenn	Blanche Willis Howard	1883	0											NO_MATCH	
/works/OL2345541W	Gordon Keith	Page, Thomas Nelson	1903	0											NO_MATCH	
/works/OL24302889W	Tidal Creek	Roderick Finlayson	1948	0											NO_MATCH	
/works/OL24969943W	The mystery of John Wilkes Booth	John Roy Musick	1901	0	6523202	36	8	4	6	15	7	4	5:4|4:6|3:15|2:7|1:4|total:36		YEAR_AUTH	
/works/OL27446648W	Majestic	Whitley Strieber	1924	0	1431578	619	63	141	211	181	63	23	5:141|4:211|3:181|2:63|1:23|total:619	fiction|fantasy, paranormal|mystery, thriller, crime|history, historical fiction, biography|non-fiction	YEAR_AUTH	
/works/OL2957100W	Anthony Wayne, daring boy	Augusta Stevenson	1948	0											NO_MATCH	
/works/OL3051447W	The outlaw of Antler	Robertson, Frank C.	1937	0											NO_MATCH_AUTH	
/works/OL30685W	The czar	Deborah Alcock	1885	0											NO_MATCH	
/works/OL31924729W	The craft of fiction	Percy Lubbock	1921	0	3261975	59	13	14	14	20	11	0	5:14|4:14|3:20|2:11|1:0|total:59		YEAR_AUTH	
/works/OL32089366W	Gulliver's travels into some remote regions of the world	Swift, Jonathan	1899	0	2394716	191828	4073	38114	62689	64766	20153	6106	5:38114|4:62689|3:64766|2:20153|1:6106|total:191828	fiction|fantasy, paranormal|children|young-adult|history, historical fiction, biography	RATINGS_MAX	
/works/OL32091427W	Grandma's happy hour	Henry Kinnersley	1892	0	933826	31	3	15	6	8	0	2	5:15|4:6|3:8|2:0|1:2|total:31		RATINGS_MAX	
/works/OL32093156W	The Arabian nights entertainments		1896	0	2555646	1019	20	392	378	195	36	18	5:392|4:378|3:195|2:36|1:18|total:1019	fiction|fantasy, paranormal|history, historical fiction, biography|non-fiction	RATINGS_MAX	
/works/OL32873290W	The scapegrace at sea, or, The adventures of Dick Lightheart	Bracebridge Hemyng	1895	0											NO_MATCH_AUTH	
/works/OL33137591W	From snow to sun	R. J. Burrough	1938	0											NO_MATCH	
/works/OL33170498W	Eutaw, a sequel to the forayers, or, The raid of the dog-days	Simms, William Gilmore	1888	0											NO_MATCH	
/works/OL3361660W	Edgar: the 7:58	Phil Stong	1938	0											NO_MATCH_AUTH	
/works/OL34630491W	Betty Leicester's Christmas	Sarah Orne Jewett	1922	0											NO_MATCH	
/works/OL36443242W	The New Year's carol	Spyri, Johanna	1924	0											NO_MATCH_AUTH	
/works/OL38104436W	Wild Geese Overhead	Neil M. Gunn	1912	0											NO_MATCH_AUTH	
/works/OL3837726W	The Asey Mayo Trio	Phoebe Atwood Taylor	1946	0											NO_MATCH	
/works/OL38494154W	The devil at the Long bridge	Riccardo Bacchelli	1929	0											NO_MATCH_AUTH	
/works/OL38758412W	Love stories	Mary Roberts Rinehart	1919	0											NO_MATCH_AUTH	
/works/OL43635135W	Cocktail bar	Norah Hoult	1950	0											NO_MATCH_AUTH	
/works/OL44378276W	Painted mischief	Shay, Frank	1932	0											NO_MATCH	
/works/OL44421002W	The liberty pole	Charles P. Illsley	1890	0											NO_MATCH_AUTH	
/works/OL44656353W	Redskin and cow-boy	G. A. Henty	1892	0											NO_MATCH	
/works/OL4472890W	The diary of a shirtwaist striker	Theresa Serber Malkiel	1910	0											NO_MATCH_AUTH	
/works/OL4481441W	Echo of evil	Manuel Komroff	1948	0											NO_MATCH	
/works/OL44855087W	The story of the other wise man and The mansion	Van Dyke, Henry	1920	0											NO_MATCH_AUTH	
/works/OL44952055W	The house of the dead	Fyodor Mikhaylovich Dostoyevsky	1915	0											NO_MATCH_AUTH	
/works/OL44952552W	The lifting of a finger	Ina Brevoort Roberts	1901	0											NO_MATCH	
/works/OL4545329W	Donkey-donkey	Roger Duvoisin	1933	0	638601	150	32	81	40	26	2	1	5:81|4:40|3:26|2:2|1:1|total:150	children|fiction	UNIQUE	
/works/OL45563W	The coat without seam	Maurice Baring	1929	0	1029844	8	2	2	2	2	2	0	5:2|4:2|3:2|2:2|1:0|total:8	fiction	UNIQUE	
/works/OL478196W	Remembering laughter	Wallace Earle Stegner	1937	0	86209	1026	183	213	459	291	56	7	5:213|4:459|3:291|2:56|1:7|total:1026	fiction|history, historical fiction, biography	UNIQUE	
/works/OL47899W	The Missing Chums	Franklin W. Dixon	1928	0	146042	4803	139	1437	1535	1528	251	52	5:1437|4:1535|3:1528|2:251|1:52|total:4803	mystery, thriller, crime|young-adult|children|fiction	YEAR_AUTH	
/works/OL4896758W	The man from Manhattan	Leonard R. Gribble	1935	0											NO_MATCH_AUTH	
/works/OL5033379W	Hendon's first case	Cecil John Charles Street	1935	0											NO_MATCH	
/works/OL5036895W	Hercules, My Shipmate	Graves, Robert	1945	0											NO_MATCH	
/works/OL5081141W	"""Miladi"""	Clara E. Laughlin	1903	0											NO_MATCH	
/works/OL5115100W	No Tears for Hilda	Andrew Garve	1950	0	15862789	48	7	3	23	16	6	0	5:3|4:23|3:16|2:6|1:0|total:48	mystery, thriller, crime|fiction	UNIQUE	
/works/OL5203629W	Cristina and I	Arthur Stringer	1929	0											NO_MATCH	
/works/OL5210981W	Fame's pathway	H. C. Chatfield-Taylor	1909	0											NO_MATCH	
/works/OL5352551W	The live dolls' house party	Josephine Scribner Gates	1906	0											NO_MATCH	
/works/OL5475772W	The Life and Opinions of Tristram Shandy, Gentleman	Sterne, Laurence	1950	0	2280279	16258	968	5484	4582	3647	1575	970	5:5484|4:4582|3:3647|2:1575|1:970|total:16258	fiction|history, historical fiction, biography	YEAR_AUTH	
/works/OL5730383W	King of Khyber Rifles	Talbot Mundy	1916	0	1621378	156	21	34	60	43	18	1	5:34|4:60|3:43|2:18|1:1|total:156	fiction|history, historical fiction, biography|fantasy, paranormal|mystery, thriller, crime|comics, graphic	UNIQUE	
/works/OL5946601W	The heiress of Carrigmona	Anna Hanson Dorsey	1887	0											NO_MATCH_AUTH	
/works/OL61361W	The shepherd's pipe, and other stories	Arthur Schnitzler	1922	0											NO_MATCH_AUTH	
/works/OL6329573W	Ararat	Elgin Earl Groseclose	1939	0											NO_MATCH_AUTH	
/works/OL6602329W	Horses nine	Ford, Sewell	1903	0											NO_MATCH	
/works/OL6922495W	Queen of the jesters	Pemberton, Max	1897	0											NO_MATCH	
/works/OL69597W	Bertie's escapade	Kenneth Grahame	1949	0											NO_MATCH	
/works/OL7008580W	Tom Slade with the boys over there	Fitzhugh, Percy Keese	1918	0	3425404	6	1	1	2	2	1	0	5:1|4:2|3:2|2:1|1:0|total:6		UNIQUE	
/works/OL7097754W	A new Robinson Crusoe	Gilson Gardner	1920	0											NO_MATCH	
/works/OL7334261W	The mystery of the creaking windmill	Harriet Evatt	1945	0	6852960	24	1	7	11	5	1	0	5:7|4:11|3:5|2:1|1:0|total:24		RATINGS_MAX	
/works/OL7363823W	The ordeal of Sergeant Smoot	Paul, Louis	1943	0											NO_MATCH_AUTH	
/works/OL7549148W	The White Moll	Frank L. Packard	1920	0											NO_MATCH	
/works/OL7572060W	McDonald of Oregon	Eva Emery Dye	1906	0											NO_MATCH	
/works/OL7673277W	Corporal Jack	Scott, David, journalist	1943	0											NO_MATCH	
/works/OL7688140W	The Chapin sisters	Fynette Rowe	1945	0											NO_MATCH	
/works/OL7700251W	The hunter's horn	Peirson Ricks	1947	0											NO_MATCH_AUTH	
/works/OL7773601W	The Boy of Bethlehem	Bio Terrill De Casseres	1926	0											NO_MATCH	
/works/OL7842965W	Trelawny	Holman Freeland	1903	1											NO_MATCH_AUTH	
/works/OL78501W	Pistols for hire	Nye, Nelson C.	1941	0											NO_MATCH_AUTH	
/works/OL7874117W	The twelve best tales by English writers	Adam Luke Gowans	1911	0											NO_MATCH	
/works/OL7973293W	In the Midst of Life. Tales of Civilians	Bierce, Ambrose	1891	0	57798	409	42	143	156	90	16	4	5:143|4:156|3:90|2:16|1:4|total:409	history, historical fiction, biography|fiction|fantasy, paranormal	YEAR_AUTH	
/works/OL8070932W	The Fortunes of Captain Blood	Sabatini, Rafael	1936	0	3043580	485	15	197	175	93	14	6	5:197|4:175|3:93|2:14|1:6|total:485	fiction|history, historical fiction, biography|mystery, thriller, crime|children|non-fiction	UNIQUE	
/works/OL810401W	The Ghost Pirates	William Hope Hodgson	1909	0	1925957	687	73	125	250	216	80	16	5:125|4:250|3:216|2:80|1:16|total:687	fiction|fantasy, paranormal|history, historical fiction, biography|mystery, thriller, crime	UNIQUE	
/works/OL91876W	Death in the Quarry	G. D. H. Cole	1934	0											NO_MATCH_AUTH	
/works/OL9230997W	Captain from Castile	Shellabarger, Samuel	1945	0	2234885	415	43	145	176	81	12	1	5:145|4:176|3:81|2:12|1:1|total:415	fiction|history, historical fiction, biography|romance	UNIQUE	
/works/OL98008W	In a yellow wood	Vidal, Gore	1947	0											NO_MATCH	
/works/OL98760W	The dark horse	Will James	1939	0	68833	40	1	13	13	12	2	0	5:13|4:13|3:12|2:2|1:0|total:40		YEAR_AUTH	
/works/OL996440W	The fortunes of Oliver Horn	Francis Hopkinson Smith	1902	0	2630416	7	4	2	3	2	0	0	5:2|4:3|3:2|2:0|1:0|total:7		UNIQUE	
/works/OL10343094W	River to the West	John Edward Jennings	1948	0											NO_MATCH	
/works/OL10497434W	Dead Men at the Folly	Cecil John Charles Street	1932	0											NO_MATCH_AUTH	
/works/OL109218W	Clayhanger	Bennett, Arnold	1910	0	3182026	278	20	97	110	57	11	3	5:97|4:110|3:57|2:11|1:3|total:278	fiction|history, historical fiction, biography|romance	UNIQUE	
/works/OL1099916W	Novels	Jules Verne	1929	0											NO_MATCH_AUTH	
/works/OL1099992W	Mathias Sandorf	Jules Verne	1885	0	1485421	544	19	181	207	123	28	5	5:181|4:207|3:123|2:28|1:5|total:544	fiction|history, historical fiction, biography|fantasy, paranormal|children	UNIQUE	
/works/OL116993W	Lisbeth Wilson	Eliza Nelson Blair	1895	0											NO_MATCH	
/works/OL11704926W	Benson's flying column	Thomas P. Irwin	1935	0											NO_MATCH	
/works/OL1198001W	Sun on the hills	Margaret Trist	1946	0											NO_MATCH	
/works/OL1262014W	Fortress in the Forth	Jane Lane	1950	0											NO_MATCH_AUTH	
/works/OL12710918W	Tom Markino the freshman, or, College life in America	Zenchi Tamotsu Iwadô	1912	0											NO_MATCH	
/works/OL1417776W	The Queen Elizabeth Story	Rosemary Sutcliff	1950	0	6695875	48	5	13	22	13	0	0	5:13|4:22|3:13|2:0|1:0|total:48	fiction|history, historical fiction, biography|children	UNIQUE	
/works/OL14848636W	The Girl from Montana	Grace Livingston Hill	1908	0	2370160	1076	76	422	312	250	70	22	5:422|4:312|3:250|2:70|1:22|total:1076	romance|fiction|history, historical fiction, biography	UNIQUE	
/works/OL1491771W	The Gray and the Blue: A Story Founded on Incidents Connected with the War for the Union	Edward Reynolds Roe	1884	0											NO_MATCH	
/works/OL151791W	The fish with the deep sea smile	Margaret Wise Brown	1938	0	1330455	56	18	15	20	14	7	0	5:15|4:20|3:14|2:7|1:0|total:56		UNIQUE	
/works/OL1520770W	Once upon a time animal stories	Bailey, Carolyn Sherwin	1918	0											NO_MATCH_AUTH	
/works/OL15430340W	Out of Control / Too Many Suspects / An Eye for an Eye	Baynard Kendrick	1945	0											NO_MATCH_AUTH	
/works/OL15694879W	The Whispering ear	Clyde B Clason	1938	0											NO_MATCH_AUTH	
/works/OL16346167W	Scottish short stories		1932	0	3752331	4	1	3	0	1	0	0	5:3|4:0|3:1|2:0|1:0|total:4		RATINGS_MAX	
/works/OL16451416W	The Wind Through the Keyhole	King, Stephen	1925	0	15678889	48578	4320	18941	19771	8209	1329	328	5:18941|4:19771|3:8209|2:1329|1:328|total:48578	fantasy, paranormal|fiction|mystery, thriller, crime	UNIQUE	
