work_key	canonical	htid_count	pd_count	record_count	matched_oclc	oclc_tried	sample_htids
OL38744850W	0	1	0	1	39193651	1	osu.32435017393810
OL38745653W	0	1	0	1	1106136	2	uc1.$b86199
OL38747162W	0	0	0	0		1	
OL38749074W	0	1	0	1	2110274	4	uc1.31822017185083
OL38750222W	0	2	0	1	13401166	2	uiug.30112045843098|uiug.30112045843080
OL38750359W	0	1	0	1	1843505	2	uc1.32106014380650
OL38750463W	0	0	0	0		2	
OL38751344W	0	1	1	1	5871811	1	nnc1.0314979470
OL38751372W	0	0	0	0		1	
OL38753316W	0	0	0	0		1	
OL38753W	0	1	1	1	1188662	10	uc2.ark:/13960/t3xs5px5m
OL38754409W	0	0	0	0		2	
OL38756795W	0	1	1	1	506180253	1	uc1.$b63750
OL38758412W	0	3	3	1	4687857	2	hvd.32044015457591|mdp.39015030710027|uc1.$b797652
OL38759095W	0	1	0	1	3886135	1	uc1.$b318097
OL38759615W	0	1	1	1	6206546	2	mdp.39015030046059
OL38759713W	0	1	1	1	5383317	1	hvd.hn2gku
OL38761626W	0	0	0	0		1	
OL38761628W	0	1	1	1	5090187	1	uva.x030825518
OL3876278W	0	1	0	1	1189297	2	inu.32000007479936
OL38763W	0	1	1	1	1703326	10	uva.x000098210
OL38764161W	0	1	0	1	1309018	1	uc1.b4104317
OL38764742W	0	1	1	1	4947215	1	uc1.31175001813271
OL38765671W	0	0	0	0		1	
OL38767901W	0	0	0	0		1	
OL38767940W	0	0	0	0		2	
OL38768222W	0	0	0	0		1	
OL38768425W	0	0	0	0		2	
OL38768651W	0	3	3	1	9361652	1	uc2.ark:/13960/t52f7q23z|mdp.39015000587173|uc1.$b318014
OL38768954W	0	0	0	0		1	
OL38769W	0	1	0	1	25615379	3	uc1.32106011126106
OL38770068W	0	1	0	1	4271370	1	uc1.$b105480
OL38771712W	0	0	0	0		1	
OL38771W	0	1	1	1	2127299	8	mdp.39015048711728
OL38773433W	0	1	1	1	507096438	1	uva.x030785525
OL38774628W	0	1	0	1	1563351	1	uiug.30112003265474
OL38775213W	0	0	0	0		1	
OL38778W	0	1	1	1	3459697	10	hvd.32044010428274
OL38784W	0	1	1	1	557007	1	uc2.ark:/13960/t2v40qw57
OL38788686W	0	0	0	0		1	
OL3878951W	0	4	4	1	12744914	1	hvd.32044088864863|uc2.ark:/13960/t1td9t99c|uc1.$b268879
OL38790350W	0	0	0	0		1	
OL38791847W	0	2	2	1	4044497	1	mdp.39015029403287|uc1.b4064013
OL38798454W	0	0	0	0		3	
OL38799929W	0	0	0	0		1	
OL38802607W	0	0	0	0		1	
OL38802881W	0	4	0	1	290587	3	mdp.39015004930783|mdp.39015005345601|uc1.b4084438
OL38803607W	0	1	0	1	283887	1	uc1.32106002107420
OL38805095W	0	0	0	0		3	
OL38809117W	0	0	0	0		1	
OL38811917W	0	0	0	0		1	
OL38815W	0	1	0	1	1681929	10	mdp.39015063597986
OL38818253W	0	0	0	0		1	
OL38821485W	0	0	0	0		1	
OL38827W	1	3	3	1	4774404	10	uc2.ark:/13960/t6n01c29h|nyp.33433074942974|mdp.39015049892089
OL38837W	0	1	0	1	21596515	8	mdp.39015025268940
OL38846075W	0	2	2	1	1476351	3	uc1.b3267315|uc1.32106002245477
OL38856W	0	1	1	1	494312	3	inu.32000007257969
OL38876W	0	2	2	2	22322868	10	mdp.39015030140001|njp.32101068581642
OL38882037W	0	1	1	1	8947707	1	nnc1.1002127768
OL38892262W	0	1	1	1	15610681	1	nnc1.1000535761
OL38893753W	0	0	0	0		1	
OL38915995W	0	0	0	0		1	
OL38916152W	0	0	0	0		1	
OL38916675W	0	0	0	0		1	
OL38916678W	0	1	1	1	21555287	1	cub.p101132308005
OL38916709W	0	18	18	1	13228171	2	hvd.hw1yj5|hvd.hw1yj4|hvd.hw1yjq
OL38916846W	0	1	1	1	2733492	1	uc1.b3727315
OL38916940W	0	0	0	0		1	
OL38917024W	0	0	0	0		1	
OL38917534W	0	1	0	1	6994840	1	osu.32435007979925
OL38917961W	0	0	0	0		1	
OL38918167W	0	0	0	0		1	
OL38918421W	0	1	1	1	1021098	1	osu.32435017617390
OL38920074W	0	0	0	0		1	
OL38920079W	0	0	0	0		1	
OL38920108W	0	0	0	0		1	
OL38920170W	0	1	1	1	6951788	1	nyp.33433075873103
OL38920296W	0	5	5	1	2014454	4	nyp.33433081604542|mdp.39015082252399|nyp.33433081604534
OL38920430W	0	0	0	0		1	
OL38920503W	0	1	1	1	10939019	1	mdp.39015013785160
OL38920553W	0	0	0	0		1	
OL38920702W	0	0	0	0		1	
OL38920763W	0	1	1	1	962515	1	hvd.hw3eeg
OL38921982W	0	0	0	0		1	
OL3892374W	0	1	1	1	1462253	1	uva.x001474559
OL3892381W	0	2	0	1	2549461	5	mdp.49015000670696|uc1.32106017245181
OL3892384W	0	1	0	1	2737057	1	uva.x000335077
OL38927689W	0	0	0	0		1	
OL38928514W	0	0	0	0		1	
OL38932W	0	1	1	1	1699926	7	mdp.39015066173447
OL38949742W	0	1	1	1	2355092	1	uc1.a0001351402
OL38949757W	0	1	1	1	6742212	1	hvd.hnp3wp
OL38949768W	0	0	0	0		1	
OL38949790W	0	1	0	1	8454903	1	uc1.b5015632
OL38949807W	0	0	0	0		1	
OL38953174W	0	0	0	0		1	
OL38955710W	0	2	2	1	6529600	2	uc2.ark:/13960/t6pz58f3s|hvd.32044024512907
OL38956090W	0	2	2	1	2367108	1	yale.39002054595658|mdp.39015031237897
OL38956807W	0	0	0	0		1	
OL38956828W	0	0	0	0		1	
OL38957W	0	0	0	0		1	
OL38960843W	0	1	1	1	36980591	1	nnc1.cr59919566
OL38962313W	0	1	1	1	23876510	1	mdp.39015063928181
OL38966422W	0	0	0	0		1	
OL38968020W	0	0	0	0		1	
OL38968025W	0	0	0	0		1	
OL38970436W	0	0	0	0		1	
OL38975934W	0	0	0	0		1	
OL38976006W	0	1	1	1	7188248	2	ien.35556001542323
OL38977822W	0	0	0	0		1	
OL38978722W	0	1	1	1	6119469	1	hvd.hxdicf
OL38982466W	0	1	1	1	362870	1	mdp.39015004820174
OL38982467W	0	1	1	1	25752447	4	hvd.32044011779667
OL38982469W	0	0	0	0		1	
OL38986365W	0	1	1	1	7929080	1	nyp.33433073356499
OL38987785W	0	0	0	0		1	
OL38988748W	0	0	0	0		1	
OL38989653W	0	0	0	0		1	
OL38989815W	0	0	0	0		1	
OL38989816W	0	1	1	1	9662186	1	wu.89017398827
OL38989822W	1	0	0	0		3	
OL38989836W	0	0	0	0		1	
OL38989W	0	1	0	1	25205326	4	mdp.39015043004160
OL38992283W	0	0	0	0		1	
OL38992302W	0	1	1	1	17162987	1	nnc1.cr60113235
OL38992303W	0	0	0	0		1	
OL38992479W	0	2	2	1	8342792	1	hvd.hxcz5u|njp.32101074711613
OL38992643W	0	8	8	1	647872	1	mdp.39015035933921|hvd.hwdrqh|hvd.hwdrqf
OL38993313W	0	0	0	0		1	
OL38993755W	0	2	2	1	40989194	1	nyp.33433079547117|nnc1.cr61112615
OL38994622W	0	0	0	0		2	
OL38994778W	0	1	1	1	9562548	1	nnc1.cr60127988
OL38994995W	0	0	0	0		1	
OL38995462W	0	0	0	0		1	
OL38995929W	0	1	1	1	43909247	1	mdp.39015080476479
OL38997092W	0	1	0	1	45503113	1	mdp.39015003742627
OL3899818W	0	1	1	1	1085326	3	uva.x002763499
OL38998263W	0	4	4	1	37128860	1	osu.32435007992555|nyp.33433076094923|hvd.hwjwam
OL38998268W	0	1	0	1	19340756	1	coo.31924023991627
OL38998278W	0	1	1	1	13892897	1	uc1.$b301804
OL38998290W	0	0	0	0		1	
OL38998291W	0	1	1	1	21844852	1	uc1.b3478065
OL38998292W	0	0	0	0		1	
OL38998319W	0	0	0	0		1	
OL38998569W	0	0	0	0		1	
OL38998587W	0	0	0	0		1	
OL38999193W	0	0	0	0		1	
OL39001333W	0	1	1	1	3718105	1	ufl.31262047189088
OL39001480W	0	3	3	1	39056744	1	iau.31858023982261|yale.39002023889174|ia.ark:/13960/t53f51r2q
OL39001540W	0	2	2	1	3829597	1	uc2.ark:/13960/t94749w19|uc1.$b247334
OL39002225W	0	0	0	0		1	
OL39007W	0	1	1	1	557969	5	uc1.$b794409
OL39008W	0	2	2	1	2351239	10	nyp.33433112072552|uc2.ark:/13960/t7zk5d784
OL3901343W	0	0	0	0		5	
OL3901345W	0	0	0	0		7	
OL3901348W	0	0	0	0		4	
OL3901360W	0	0	0	0		9	
OL3901369W	0	0	0	0		7	
OL3901383W	0	0	0	0		8	
OL3901386W	0	0	0	0		6	
OL3901400W	0	1	0	1	1803411	5	mdp.39015004724749
OL3901408W	0	0	0	0		8	
OL3901414W	0	0	0	0		4	
OL3901415W	0	0	0	0		6	
OL3901425W	0	0	0	0		4	
OL3901433W	0	0	0	0		8	
OL3901441W	0	0	0	0		8	
OL3901442W	0	0	0	0		1	
OL3901446W	0	3	3	1	7040978	1	uc2.ark:/13960/t3bz6567s|uc1.$b312781|nyp.33433075767438
OL3901449W	0	0	0	0		1	
OL3901451W	0	0	0	0		2	
OL3901452W	0	0	0	0		1	
OL39014546W	0	0	0	0		2	
OL39014547W	0	0	0	0		2	
OL3901454W	0	0	0	0		2	
OL39014555W	0	1	1	1	2320901	3	mdp.39015004830785
OL3901455W	0	0	0	0		8	
OL39014566W	0	0	0	0		2	
OL39014581W	0	0	0	0		2	
OL39014592W	0	1	1	1	12287733	3	hvd.hn2cz2
OL3901464W	0	0	0	0		4	
OL3901467W	0	1	0	1	1803378	3	mdp.39015004724616
OL3901492W	0	0	0	0		10	
OL39015075W	0	0	0	0		2	
OL39015289W	0	3	3	1	5375347	2	mdp.39015059378433|uva.x030741649|hvd.32044080907546
OL3901868W	0	1	0	1	16968519	9	mdp.39015027498255
OL39021W	0	0	0	0		6	
OL39023980W	0	0	0	0		1	
OL39025714W	0	0	0	0		1	
OL39031W	0	3	3	1	16001198	8	hvd.32044019175801|nyp.33433112072578|mdp.39015010763251
OL39032380W	0	1	1	1	41146117	1	nnc2.ark:/13960/s2hcsg5q3wb
OL39033W	0	3	3	1	6949637	5	mdp.39015030734456|uc1.b3582598|uc1.b3810637
OL39036W	0	0	0	0		4	
OL39042W	0	1	0	1	16070350	10	mdp.49015000941683
OL39048W	0	1	1	1	1048586	10	uc1.b3862749
OL39050W	0	0	0	0		3	
OL3905370W	0	0	0	0		1	
OL3905378W	0	1	1	1	7351995	3	mdp.39015076833576
OL3905379W	0	1	1	1	9382143	1	uc1.$b322868
OL39057W	0	0	0	0		3	
OL39059W	0	2	2	1	1199313	6	nc01.ark:/13960/t28925t0h|hvd.32044024167165
OL39062W	0	0	0	0		3	
OL3906345W	0	0	0	0		3	
OL3906350W	0	0	0	0		2	
OL3906353W	0	1	0	1	2166828	5	uc1.b3267316
OL39065W	0	1	0	1	28347413	3	uva.x004176843
OL39066516W	0	1	1	1	4168098	1	osu.32435008691610
OL39066584W	0	0	0	0		1	
OL39067948W	0	0	0	0		1	
OL39068499W	0	0	0	0		1	
OL39069465W	0	0	0	0		1	
OL39070001W	0	0	0	0		1	
OL39070924W	0	1	1	1	41301770	1	hvd.hn6qfi
OL39073017W	0	0	0	0		1	
OL39074242W	0	0	0	0		1	
OL39074417W	0	0	0	0		1	
OL39074829W	0	0	0	0		2	
OL39075W	0	1	1	1	10554302	10	mdp.39015008642657
OL39076388W	0	0	0	0		1	
OL39076450W	0	0	0	0		1	
OL39079786W	0	0	0	0		2	
OL3908079W	0	1	0	1	10870767	3	mdp.39015010479627
OL39081W	0	2	2	1	15669368	10	uc2.ark:/13960/t4fn15p78|uc1.b3321998
OL39084W	0	1	1	1	1001096	10	uc2.ark:/13960/t8nc5wm88
OL39085748W	0	0	0	0		6	
OL39092709W	0	0	0	0		1	
OL39093W	0	1	1	1	11711254	10	coo1.ark:/13960/t6h13m584
OL39096W	0	1	1	1	1848406	10	uc1.32106005918625
OL3910061W	0	1	0	1	14644832	4	uc1.$b488622
OL3910096W	0	0	0	0		1	
OL39103062W	0	0	0	0		1	
OL3910386W	0	2	0	1	280353	1	uc1.$b86070|mdp.39015030846730
OL3910395W	0	2	0	1	506252628	2	uc1.$b86072|mdp.39015051350133
OL3910396W	0	2	0	1	1595857	1	uc1.$b86069|mdp.39015012304302
OL3910400W	0	0	0	0		2	
OL3910403W	0	2	0	1	8749113	2	uc1.$b86067|mdp.39015007017760
OL3910404W	0	2	0	1	1285276	3	uc1.$b86068|mdp.39015030846607
OL3910406W	0	2	0	1	22665482	3	uc1.b4382452|mdp.39015019831604
OL3910407W	0	1	0	1	1188142	3	uc1.$b86071
OL3910413W	0	2	0	1	1070829	4	uc1.$b322816|mdp.39015030846581
OL3910416W	0	2	0	1	186364	4	uc1.b4372409|uc1.$b86073
OL39108W	1	1	0	1	123113490	10	pst.000062475938
OL39118631W	0	0	0	0		1	
OL3913012W	0	1	0	1	1686447	1	osu.32435011545209
OL3913515W	0	1	0	1	1513143	1	uc1.b2797613
OL3913522W	0	0	0	0		1	
OL3913546W	0	0	0	0		1	
OL3913548W	0	0	0	0		1	
OL3913565W	0	0	0	0		2	
OL3914096W	0	0	0	0		6	
OL39142W	0	0	0	0		1	
OL3915309W	0	1	0	1	302190	5	uc1.b4098765
OL3915387W	0	1	1	1	4339394	3	mdp.39015063961380
OL3916093W	0	4	4	1	353849	1	mdp.39015008537873|mdp.39015065527932|inu.30000007063609
OL39160W	0	0	0	0		7	
OL3916288W	0	0	0	0		3	
OL3916292W	0	0	0	0		1	
OL3916319W	0	0	0	0		2	
OL3916323W	0	0	0	0		3	
OL3916704W	0	1	0	1	6503414	1	mdp.39015002754680
OL3916716W	0	1	0	1	10229234	5	mdp.39015012872332
OL3916926W	0	1	1	1	2612723	3	uc1.$b299571
OL3918655W	0	5	0	1	169397	2	txu.059173025245830|txu.059173025245829|uc1.$b104400
OL3918657W	0	4	0	1	169500	1	uc1.$b57107|uc1.$b802328|mdp.39015013009603
OL3919498W	0	0	0	0		2	
OL3919500W	0	1	1	1	1446733	1	mdp.39076002225691
OL3919628W	0	0	0	0		1	
OL3919630W	0	1	0	1	1814580	1	iau.31858051425027
OL3919631W	0	0	0	0		1	
OL3919632W	0	0	0	0		1	
OL3919645W	0	0	0	0		1	
OL3919655W	0	0	0	0		1	
OL3919667W	0	0	0	0		1	
OL3919668W	0	0	0	0		1	
OL3919669W	0	0	0	0		1	
OL3919680W	0	0	0	0		1	
OL3919681W	0	0	0	0		1	
OL3919683W	0	1	0	1	2697066	1	osu.32435050518794
OL3919685W	0	1	0	1	2549091	1	osu.32435050518737
OL3919687W	0	2	0	1	2716213	1	osu.32435050518687|osu.32435050518695
OL3919689W	0	0	0	0		2	
OL3919691W	0	0	0	0		1	
OL39200W	0	0	0	0		1	
OL39203W	0	0	0	0		2	
OL39205W	0	0	0	0		1	
OL3920800W	0	0	0	0		1	
OL3920824W	0	0	0	0		1	
OL3920826W	0	0	0	0		3	
OL3922187W	0	1	0	1	27739478	10	mdp.39015063153269
OL3922192W	0	2	0	1	747561	3	mdp.39015031223665|uc1.b4373957
OL3922194W	0	1	0	1	10277158	8	uc1.31210005898547
OL39228W	0	1	1	1	7913600	1	osu.32435018439331
OL3923103W	0	0	0	0		7	
OL3923114W	0	0	0	0		5	
OL3923118W	0	1	0	1	8208311	2	uva.x000367416
OL3923124W	0	1	0	1	289386	6	uc1.b4091410
OL3923127W	0	1	0	1	289384	8	uc1.b4091414
