work_id	htid_count	oclc_variants	title_htrc	date_htrc	prob80_max	englishpct_max	htids	wk_norm	match_method	match_score
OL15222772W	2	1	In those days;	1915	0.83	1.0	mdp.39015024580345|uc2.ark+=13960=t10p1065f	/works/OL15222772W	oclc	
OL1522301W	1	1	The cat and the cherub	1896	0.88	0.999	njp.32101063690265	/works/OL1522301W	oclc	
OL15223688W	2	1	Waitful watching, or, Uncle Sam and the fight in Dame Europa's school	1916	0.81	1.0	inu.32000010020255|uc2.ark+=13960=t0rr1r13k	/works/OL15223688W	oclc	
OL152241W	1	1	The crux	1911	0.88	1.0	uc2.ark+=13960=t22b8w678	/works/OL152241W	oclc	
OL15225341W	2	1	Catherine de Ḿedici	1894	0.54	1.0	uc1.b317882|uc2.ark+=13960=t5v69fj4w	/works/OL15225341W	oclc	
OL15225512W	2	1	A great man of the provinces in Paris	1893	0.89	1.0	uc1.b317868|uc2.ark+=13960=t17m07w2z	/works/OL15225512W	oclc	
OL15230747W	1	1	Further adventures of Nils, from the Swedish of Selma Lagerlöf;	1911	0.84	1.0	uc1.b4087839	/works/OL15230747W	oclc	
OL15230749W	3	1	Jerusalem;	1915	0.83	1.0	mdp.39015005161669|uc2.ark+=13960=t2m61f22m|uva.x000853598	/works/OL15230749W	oclc	
OL15233432W	1	1	Kings-at-arms	1919	0.85	1.0	mdp.39015063521416	/works/OL15233432W	oclc	
OL15233473W	1	1	God and the king	1912	0.82	0.999	uc2.ark+=13960=t8sb4034c	/works/OL15233473W	oclc	
OL15233487W	1	1	The Master of Stair	1907	0.88	1.0	uc2.ark+=13960=t00001m7n	/works/OL15233487W	oclc	
OL15233496W	2	1	The viper of Milan;	1906	0.83	1.0	nyp.33433074929138|uc2.ark+=13960=t2h70cb2d	/works/OL15233496W	oclc	
OL15235301W	1	1	Nadir Shah	1908	0.84	0.999	njp.32101068177342	/works/OL15235301W	oclc	
OL15239340W	3	1	Life's little ironies;	1894	0.89	1.0	mdp.39015013250512|mdp.39015051149642|uva.x000946791	/works/OL15239340W	oclc	
OL1524105W	1	1	Jewish holyday stories;	1918	0.83	1.0	uc2.ark+=13960=t5k933t8j	/works/OL1524105W	oclc	
OL15241476W	2	1	Nineteen impressions	1918	0.79	1.0	mdp.39015038755420|uc2.ark+=13960=t0pr7pk7h	/works/OL15241476W	oclc	
OL15241488W	1	1	An imperfect mother	1920	0.89	1.0	uc2.ark+=13960=t5cc0wz15	/works/OL15241488W	oclc	
OL15241491W	5	2	Revolution, a novel	1921	0.89	1.0	mdp.39015059407711|uc2.ark+=13960=t7xk86x50|dul1.ark+=13960=t9w09r109|nyp.33433074939251|uc2.ark+=13960=t5s757911	/works/OL15241491W	oclc	
OL15241494W	1	1	The Wonder	1917	0.88	1.0	uc2.ark+=13960=t3kw58021	/works/OL15241494W	oclc	
OL15241975W	1	1	The Scarlet shadow	1907	0.61	1.0	mdp.39015005295855	/works/OL15241975W	oclc	
OL15242831W	1	1	Tommy Wideawake	1903	0.86	0.999	nyp.33433074936794	/works/OL15242831W	oclc	
OL15242867W	2	1	The Valiants of Virginia	1912	0.89	0.999	nyp.33433076047962|uc2.ark+=13960=t9x05z46t	/works/OL15242867W	oclc	
OL15242868W	3	1	The castaway;	1904	0.89	1.0	mdp.39015063955812|uc2.ark+=13960=t0ft8f13d|uc2.ark+=13960=t1qf8kq5z	/works/OL15242868W	oclc	
OL15243612W	2	2	The crime of Sylvestre Bonnard (member of the Institute)	1906	0.89	1.0	uc2.ark+=13960=t4dn42r87|uc2.ark+=13960=t12n5280j	/works/OL15243612W	oclc	
OL15243620W	1	1	The gods are athirst	1922	0.84	1.0	uva.x000234965	/works/OL15243620W	oclc	
OL15243621W	4	3	The red lily	1910	0.89	1.0	uc1.32106001743928|nyp.33433075833610|uc2.ark+=13960=t3xs5n85p|uc2.ark+=13960=t4rj49c1w	/works/OL15243621W	oclc	
OL15246300W	2	1	Seeing England with Uncle John	1908	0.69	1.0	mdp.39015022742491|nyp.33433075905814	/works/OL15246300W	oclc	
OL15246302W	2	2	Seeing France with Uncle John	1906	0.89	1.0	uc2.ark+=13960=t4fn1478h|uc2.ark+=13960=t3cz32f7v	/works/OL15246302W	oclc	
OL15246303W	1	1	Susan Clegg and her neighbors' affairs	1906	0.88	1.0	uc2.ark+=13960=t05x25h3n	/works/OL15246303W	oclc	
OL15246791W	1	1	Hermann and Thusnelda;	1907	0.57	1.0	nyp.33433082256672	/works/OL15246791W	oclc	
OL15247772W	1	1	Basset	1910	0.84	1.0	uc2.ark+=13960=t2r49vf9g	/works/OL15247772W	oclc	
OL15248313W	1	1	The court of Lucifer	1920	0.86	1.0	njp.32101063691636	/works/OL15248313W	oclc	
OL15249202W	2	1	Tales of two countries	1914	0.82	1.0	mdp.39015028011164|uc2.ark+=13960=t6930pk9h	/works/OL15249202W	oclc	
OL1525020W	1	1	Nicholas Blood, candidate	1890	0.89	1.0	mdp.39015035540783	/works/OL1525020W	oclc	
OL15251873W	1	1	His brother's keeper, or, Christian stewardship	1896	0.78	1.0	nyp.33433076082183	/works/OL15251873W	oclc	
OL15251876W	1	1	"""Jesus is here!"""	1914	0.81	1.0	mdp.39015063952702	/works/OL15251876W	oclc	
OL15252399W	1	1	The making of a man	1884	0.89	1.0	nyp.33433074800891	/works/OL15252399W	oclc	
OL15252721W	1	1	The blond beast	1918	0.84	1.0	uc2.ark+=13960=t2r49hq8f	/works/OL15252721W	oclc	
OL15257677W	1	1	Antinous;	1882	0.78	1.0	mdp.39015013096113	/works/OL15257677W	oclc	
OL15258972W	1	1	Captain Scraggs; or, The green pea pirates	1919	0.83	1.0	mdp.39015030700671	/works/OL15258972W	oclc	
OL15259338W	1	1	The riddle of the night	1915	0.88	1.0	uc1.b3322329	/works/OL15259338W	oclc	
OL15261148W	1	1	Cartagena;	1898	0.9	1.0	uc1.b112239	/works/OL15261148W	oclc	
OL15261328W	2	1	The fearsome island	1896	0.87	1.0	nyp.33433074866660|uc2.ark+=13960=t6833qn85	/works/OL15261328W	oclc	
OL15262045W	1	1	In the days of Washington;	1896	0.74	1.0	uc2.ark+=13960=t0qr4pz26	/works/OL15262045W	oclc	
OL15262348W	1	1	The great proconsul. The memoirs of Mrs. Hester Ward, formerly in the family of the Honble. Warren Hastings, esq., late governor-general of India	1904	0.67	1.0	uc2.ark+=13960=t6h12z304	/works/OL15262348W	oclc	
OL15263556W	1	1	No. 13 Washington square	1914	0.89	1.0	mdp.39015063949187	/works/OL15263556W	oclc	
OL15263557W	2	1	Children of the whirlwind	1921	0.89	1.0	nyp.33433076044472|uc2.ark+=13960=t2v40m75g	/works/OL15263557W	oclc	
OL1526480W	1	1	Out of bondage	1905	0.86	1.0	njp.32101036283461	/works/OL1526480W	oclc	
OL1526489W	1	1	Uncle Lisha's outing	1897	0.89	1.0	uc2.ark+=13960=t5db7w24k	/works/OL1526489W	oclc	
OL1526490W	3	1	Sam Lovel's boy	1901	0.82	1.0	njp.32101068767217|nyp.33433082284716|uc2.ark+=13960=t9r20wt7p	/works/OL1526490W	oclc	
OL1526491W	1	1	Uncle Lisha's shop	1887	0.81	1.0	uc1.b3327086	/works/OL1526491W	oclc	
OL1526574W	1	1	A daughter of the North	1915	0.88	1.0	njp.32101067627107	/works/OL1526574W	oclc	
OL1526575W	1	1	John St. John	1917	0.74	1.0	njp.32101067627081	/works/OL1526575W	oclc	
OL1526578W	1	1	Romance of a missionary	1919	0.86	0.999	njp.32101067627768	/works/OL1526578W	oclc	
OL1526588W	1	1	Dorian	1921	0.86	1.0	njp.32101067627099	/works/OL1526588W	oclc	
OL1526682W	1	1	Mountain-land	1906	0.86	1.0	mdp.39015073311212	/works/OL1526682W	oclc	
OL15266961W	1	1	The boardwalk	1920	0.82	1.0	uc2.ark+=13960=t3pv6bh9x	/works/OL15266961W	oclc	
OL1526698W	2	1	Athalie	1915	0.85	0.999	nyp.33433074809132|uc2.ark+=13960=t55d8pp7h	/works/OL1526698W	oclc	
OL1526705W	1	1	The little red foot	1921	0.87	1.0	uc2.ark+=13960=t4kk9669z	/works/OL1526705W	oclc	
OL1526718W	2	1	The girl Philippa	1916	0.89	1.0	nyp.33433074809389|nyp.33433074941919	/works/OL1526718W	oclc	
OL1526719W	3	1	The haunts of men	1898	0.89	0.998	nc01.ark+=13960=t7sn0zv9j|njp.32101063605479|uc1.b3322481	/works/OL1526719W	oclc	
OL1526726W	2	2	The red republic	1895	0.9	1.0	uc2.ark+=13960=t9x05z112|nyp.33433074809447	/works/OL1526726W	oclc	
OL1526728W	2	1	A young man in a hurry	1904	0.89	1.0	mdp.39015063550027|uc2.ark+=13960=t2x34mw3t	/works/OL1526728W	oclc	
OL1526734W	2	2	Lorraine	1898	0.89	1.0	nyp.33433074809488|mdp.39015039485449	/works/OL1526734W	oclc	
OL1526735W	1	1	The maids of Paradise;	1903	0.88	0.999	uc2.ark+=13960=t21c1tt9v	/works/OL1526735W	oclc	
OL1526737W	1	1	Special messenger	1909	0.87	1.0	uc2.ark+=13960=t52f7kb0f	/works/OL1526737W	oclc	
OL1526738W	3	2	Who goes there!	1915	0.88	1.0	njp.32101063605578|uc2.ark+=13960=t9474889p|nyp.33433074809397	/works/OL1526738W	oclc	
OL1526740W	1	1	Ashes of empire;	1898	0.77	1.0	uc1.b248495	/works/OL1526740W	oclc	
OL1526742W	4	2	The Common law	1911	0.9	1.0	mdp.39015012332626|nyp.33433074809256|uc1.b3322479|uc2.ark+=13960=t3804zn8k	/works/OL1526742W	oclc	
OL1526747W	4	2	Barbarians	1917	0.89	1.0	njp.32101063605388|uc2.ark+=13960=t0zp3w10q|uc1.b3322477|uc2.ark+=13960=t1hh6d50c	/works/OL1526747W	oclc	
OL1526748W	4	2	Cardigan;	1901	0.9	1.0	mdp.39015063753746|uc1.b3561840|njp.32101067937571|uc2.ark+=13960=t6vx06g3q	/works/OL1526748W	oclc	
OL15269096W	4	3	The tragedy of Pudd'nhead Wilson	1894	0.89	1.0	nyp.33433074940903|mdp.39015031806535|uc2.ark+=13960=t3513vw33|mdp.39015010692963	/works/OL15269096W	oclc	
OL1526963W	2	1	The ranche on the Oxhide;	1913	0.87	1.0	nyp.33433082357736|uva.x030825982	/works/OL1526963W	oclc	
OL1526967W	2	1	A pioneer from Kentucky;	1898	0.73	1.0	mdp.39015031239265|nyp.33433076081920	/works/OL1526967W	oclc	
OL1526971W	1	1	The adventures of a country boy at a country fair	1893	0.89	1.0	nyp.33433082357637	/works/OL1526971W	oclc	
OL1526979W	1	1	The boy spies of Philadelphia	1897	0.89	1.0	nyp.33433082357652	/works/OL1526979W	oclc	
OL1526980W	1	1	The boy spies with the regulators	1901	0.71	1.0	nyp.33433082357660	/works/OL1526980W	oclc	
OL1526993W	1	1	A cruise with Paul Jones	1899	0.86	0.999	mdp.39076002630312	/works/OL1526993W	oclc	
OL1527009W	1	1	The minute boys of Boston	1910	0.65	1.0	nyp.33433082347729	/works/OL1527009W	oclc	
OL1527014W	1	1	Neal, the miller	1895	0.84	1.0	nyp.33433082357595	/works/OL1527014W	oclc	
OL1527018W	1	1	"""Our uncle the major"""	1901	0.85	1.0	nyp.33433082547468	/works/OL1527018W	oclc	
OL1527020W	1	1	Sarah Dillard's ride	1899	0.86	1.0	nyp.33433082357587	/works/OL1527020W	oclc	
OL1527046W	3	1	Corporal 'Lige's recruit	1898	0.87	1.0	nyp.33433082348768|uc1.b308301|uc2.ark+=13960=t9v120r1g	/works/OL1527046W	oclc	
OL1527052W	2	1	Off Santiago with Sampson	1899	0.85	1.0	uc1.b3331913|uc2.ark+=13960=t9k35nf62	/works/OL1527052W	oclc	
OL1527059W	1	1	When Dewey came to Manila	1899	0.86	1.0	uc1.b3331915	/works/OL1527059W	oclc	
OL1527073W	2	1	Mr. Stubbs's brother;	1882	0.89	0.997	nyp.33433082547476|uc2.ark+=13960=t3416vd9j	/works/OL1527073W	oclc	
OL1527074W	1	1	Toby Tyler	1881	0.88	0.999	nyp.33433082347679	/works/OL1527074W	oclc	
OL1527144W	1	1	On fighting decks in 1812	1899	0.89	1.0	nyp.33433082531538	/works/OL1527144W	oclc	
OL1527225W	1	1	Stories of old New Spain	1891	0.89	0.999	uc2.ark+=13960=t91834r7c	/works/OL1527225W	oclc	
OL1527226W	1	1	In great waters	1901	0.81	0.997	uc2.ark+=13960=t4nk37973	/works/OL1527226W	oclc	
OL1527229W	3	2	Santa Fé's partner	1907	0.82	1.0	uc2.ark+=13960=t3dz03d2k|nyp.33433076072168|uc2.ark+=13960=t89g5hw2b	/works/OL1527229W	oclc	
OL1527231W	2	2	Color studies	1885	0.89	1.0	wu.89005048756|uc1.b3324245	/works/OL1527231W	oclc	
OL1527233W	2	2	The Aztec treasure house	1890	0.89	1.0	mdp.39015059422140|uc1.l0051158624	/works/OL1527233W	oclc	
OL1527242W	1	1	The emperor;	1913	0.89	1.0	mdp.39015039330488	/works/OL1527242W	oclc	
OL1527246W	1	1	The king;	1913	0.84	1.0	mdp.39015067196843	/works/OL1527246W	oclc	
OL1527249W	1	1	The prince;	1913	0.87	1.0	mdp.39015067196850	/works/OL1527249W	oclc	
OL1527253W	1	1	The romance of Alexander the prince;	1909	0.86	1.0	mdp.39015030155173	/works/OL1527253W	oclc	
OL1527261W	1	1	The romance of Alexander and Roxana	1909	0.8	1.0	nyp.33433081638250	/works/OL1527261W	oclc	
OL1527262W	1	1	The romance of Alexander the king	1909	0.76	1.0	wu.89100336544	/works/OL1527262W	oclc	
OL1527266W	3	1	The romance of Gilbert Holmes;	1900	0.89	0.999	uc2.ark+=13960=t91835t9n|uc2.ark+=13960=t9s17v90s|wu.89005369384	/works/OL1527266W	oclc	
OL1527438W	3	1	By the marshes of Minas	1900	0.89	1.0	mdp.39015023536157|uc1.b3327167|uc2.ark+=13960=t3vt1k06z	/works/OL1527438W	oclc	
OL1527441W	1	1	Jim;	1919	0.88	0.999	uc2.ark+=13960=t9r20tz27	/works/OL1527441W	oclc	
OL1527443W	5	2	Barbara Ladd	1902	0.89	1.0	uc1.b3327166|uc2.ark+=13960=t33201p70|mdp.39015002718164|nyp.33433081604278|uc2.ark+=13960=t9z030t96	/works/OL1527443W	oclc	
OL1527521W	1	1	A country idyl	1898	0.8	0.998	uc2.ark+=13960=t8cf9kz8r	/works/OL1527521W	oclc	
OL1527586W	3	2	The master of the strong hearts;	1910	0.89	1.0	mdp.39015006950888|nyp.33433067329353|uc1.b111963	/works/OL1527586W	oclc	
OL1527594W	2	1	A boy of the first empire	1895	0.82	1.0	njp.32101067630408|uc2.ark+=13960=t6nz8174h	/works/OL1527594W	oclc	
OL1527723W	1	1	In treaty with honor;	1906	0.86	1.0	nyp.33433074845797	/works/OL1527723W	oclc	
OL1527725W	2	1	The heroine of the Strait;	1902	0.87	0.998	mdp.39015011423228|uc2.ark+=13960=t5p84519h	/works/OL1527725W	oclc	
OL1527726W	2	1	A daughter of New France;	1901	0.89	1.0	mdp.39015013505477|uc2.ark+=13960=t39020g5v	/works/OL1527726W	oclc	
OL1527751W	1	1	The chatelaine of the roses;	1897	0.88	1.0	nyp.33433074848585	/works/OL1527751W	oclc	
OL1527774W	1	1	The disappearance of John Longworthy	1890	0.84	1.0	nnc1.1002186551	/works/OL1527774W	oclc	
OL1527785W	1	1	The life around us	1885	0.76	1.0	uc2.ark+=13960=t9h41kr0k	/works/OL1527785W	oclc	
OL1527865W	2	1	Aurora the Magnificent	1917	0.89	1.0	mdp.39015063547999|uc2.ark+=13960=t6154j990	/works/OL1527865W	oclc	
OL1527908W	1	1	The boy geologist	1907	0.78	1.0	nyp.33433082547435	/works/OL1527908W	oclc	
OL1527978W	1	1	A Georgian actress	1900	0.8	0.995	uc2.ark+=13960=t5j962372	/works/OL1527978W	oclc	
OL1527981W	1	1	The Washingtonians	1902	0.82	1.0	uc2.ark+=13960=t1wd3r12x	/works/OL1527981W	oclc	
OL1527982W	2	1	Mademoiselle de Berny;	1897	0.84	1.0	uc2.ark+=13960=t7fq9qr2x|wu.89098854441	/works/OL1527982W	oclc	
OL1527983W	1	1	Ye lyttle Salem maide	1898	0.81	1.0	uc2.ark+=13960=t2s46hc3q	/works/OL1527983W	oclc	
OL1527986W	3	1	Tuen, slave and empress	1898	0.83	1.0	nnc1.cr60012960|uc1.b3326188|uc2.ark+=13960=t9h41tm4m	/works/OL1527986W	oclc	
OL1528042W	1	1	Over here stories	1918	0.81	1.0	nyp.33433082484563	/works/OL1528042W	oclc	
OL1528057W	1	1	The heiress of Kilorgan; or, Evenings with the old Geraldines	1902	0.81	1.0	njp.32101065835322	/works/OL1528057W	oclc	
OL1528072W	1	1	McCarthy More	1900	0.69	1.0	njp.32101065835348	/works/OL1528072W	oclc	
OL1528095W	1	1	Abandoning an adopted farm	1894	0.77	0.999	uc2.ark+=13960=t8sb3xh6h	/works/OL1528095W	oclc	
OL1528402W	1	1	The grapes of wrath	1901	0.77	1.0	nyp.33433076023930	/works/OL1528402W	oclc	
OL15284727W	1	1	Myths and motherplays	1895	0.81	0.992	uc2.ark+=13960=t6zw1bb22	/works/OL15284727W	oclc	
OL1528514W	1	1	The four Corners in California	1907	0.89	1.0	njp.32101066164722	/works/OL1528514W	oclc	
OL1528534W	1	1	A daughter of freedom;	1900	0.88	1.0	njp.32101066164730	/works/OL1528534W	oclc	
OL1528536W	1	1	The four Corners abroad	1909	0.89	0.999	uc2.ark+=13960=t25b00j10	/works/OL1528536W	oclc	
OL1528541W	1	1	A revolutionary maid;	1899	0.88	1.0	uc2.ark+=13960=t9j38m64c	/works/OL1528541W	oclc	
OL1528543W	1	1	A heroine of 1812	1901	0.88	1.0	njp.32101066120294	/works/OL1528543W	oclc	
OL1528587W	2	1	A successful venture	1897	0.89	1.0	njp.32101064788423|uc2.ark+=13960=t3707zg1s	/works/OL1528587W	oclc	
OL1528611W	1	1	The fortunes of the fellow	1898	0.85	0.944	mdp.39076002225584	/works/OL1528611W	oclc	
OL1528618W	1	1	The heart of Old Hickory and other stories of Tennessee	1895	0.88	0.97	nyp.33433074848502	/works/OL1528618W	oclc	
OL1528634W	1	1	The cruise of the make-believes	1907	0.88	1.0	uc2.ark+=13960=t25b00s0n	/works/OL1528634W	oclc	
OL1528673W	4	2	The reds of the Midi	1896	0.9	1.0	mdp.39015033826382|uc1.b254626|uc2.ark+=13960=t3ws8kk3r|njp.32101077740403	/works/OL1528673W	oclc	
OL1528697W	1	1	The changing pulse of Madame Touraine	1905	0.88	1.0	njp.32101067633576	/works/OL1528697W	oclc	
OL1528708W	2	1	Don Balasco of Key West;	1896	0.74	1.0	uc1.b112380|uc2.ark+=13960=t27943354	/works/OL1528708W	oclc	
OL1528711W	1	1	A princess of Paris;	1894	0.89	1.0	uc2.ark+=13960=t58c9sp1t	/works/OL1528711W	oclc	
OL1528713W	2	1	Bob Covington	1897	0.89	0.998	uc1.b249414|uc2.ark+=13960=t2k64dc03	/works/OL1528713W	oclc	
OL1528714W	2	2	A Florida enchantment	1891	0.89	0.998	uc2.ark+=13960=t5db7x906|uc1.b249400	/works/OL1528714W	oclc	
OL1528716W	1	1	My Japanese prince	1904	0.86	1.0	uc2.ark+=13960=t83j3bh0f	/works/OL1528716W	oclc	
OL1528721W	1	1	Mr. Potter of Texas ;	1895	0.65	1.0	uc2.ark+=13960=t0js9h82v	/works/OL1528721W	oclc	
OL1528775W	3	2	Making over Martha	1913	0.89	1.0	uc2.ark+=13960=t3zs2kn9w|nyp.33433076074677|uc2.ark+=13960=t5k931q5x	/works/OL1528775W	oclc	
OL1528785W	3	3	Five little Peppers and how they grew	1909	0.89	1.0	uc2.ark+=13960=t6ww7b699|mdp.39015024483136|uc2.ark+=13960=t6348hv44	/works/OL1528785W	oclc	
OL1528794W	1	1	Five little Peppers midway	1893	0.89	0.999	uc2.ark+=13960=t1xd0rw7q	/works/OL1528794W	oclc	
OL1528814W	1	1	The judges' cave;	1900	0.89	1.0	nyp.33433074879051	/works/OL1528814W	oclc	
OL1528815W	1	1	A little maid of Boston town	1910	0.87	0.986	mdp.39076002607468	/works/OL1528815W	oclc	
OL1528818W	1	1	Our Davie Pepper	1916	0.84	0.999	uc2.ark+=13960=t21c1v37w	/works/OL1528818W	oclc	
OL1528824W	2	1	Five little Peppers at school	1903	0.9	1.0	uc1.b4088273|uc2.ark+=13960=fk3fx74335	/works/OL1528824W	oclc	
OL1528826W	2	2	Five little Peppers grown up	1893	0.89	0.999	uc2.ark+=13960=t2q52fv79|nyp.33433082548268	/works/OL1528826W	oclc	
OL15300751W	2	1	The son of a servant	1913	0.74	1.0	mdp.39015055052214|uc2.ark+=13960=t3qv3kn5v	/works/OL15300751W	oclc	
OL15301658W	2	2	The valley of the moon	1913	0.9	1.0	uc2.ark+=13960=t49p2xg56|uc2.ark+=13960=t3qv3d77c	/works/OL15301658W	oclc	
OL15301659W	4	2	The mutiny of the Elsinore	1914	0.86	1.0	nyp.33433081602876|uc1.b4102217|uc2.ark+=13960=fk0gt5fd0f|uva.x000197189	/works/OL15301659W	oclc	
OL15308487W	1	1	The brethren of Mount Atlas	1891	0.88	1.0	dul1.ark+=13960=t3vt2bt5q	/works/OL15308487W	oclc	
OL15323645W	1	1	Two true California stories	1883	0.89	1.0	nyp.33433044801284	/works/OL15323645W	oclc	
OL15336996W	3	1	Mooswa	1900	0.83	1.0	nyp.33433074854658|uc1.b249880|uc2.ark+=13960=t8w952167	/works/OL15336996W	oclc	
OL15352802W	1	1	Number 49 Tinkham Street	1895	0.89	1.0	wu.89098014814	/works/OL15352802W	oclc	
OL15353515W	1	1	The new Gulliver and other stories	1912	0.8	0.999	dul1.ark+=13960=t0qr5jw3h	/works/OL15353515W	oclc	
OL15358780W	1	1	The island of anarchy	1887	0.86	1.0	dul1.ark+=13960=t6834jn51	/works/OL15358780W	oclc	
OL1537000W	1	1	In story-land	1895	0.87	0.999	wu.89098884224	/works/OL1537000W	oclc	
OL1537051W	1	1	The house of the sphinx	1907	0.85	1.0	nyp.33433074847892	/works/OL1537051W	oclc	
OL1539023W	1	1	Dr. Tam O'Shanter	1921	0.87	1.0	nyp.33433076054802	/works/OL1539023W	oclc	
OL15409W	1	1	Heather and snow	1893	0.84	0.998	nyp.33433074875927	/works/OL15409W	oclc	
OL15411713W	5	1	"Tales from ""Blackwood."""	1889	0.9	1.0	uc2.ark+=13960=t20c4xb66|uc2.ark+=13960=t3hx19j1b|uc2.ark+=13960=t5bc3xz0x|uc2.ark+=13960=t6h13098g|uc2.ark+=13960=t81j9cd7j	/works/OL15411713W	oclc	
OL15414W	1	1	Warlock O'Glenwarlock;	1881	0.88	1.0	uc1.b4105368	/works/OL15414W	oclc	
OL1541765W	1	1	Clair de lune	1913	0.72	0.998	uc2.ark+=13960=t0wp9tb8f	/works/OL1541765W	oclc	
OL1541804W	1	1	The little house in the woods	1918	0.87	0.999	uc2.ark+=13960=t25b01p4n	/works/OL1541804W	oclc	
OL15419362W	4	1	An American girl in London	1891	0.89	1.0	mdp.39015063546942|nyp.33433074944442|uc1.b248494|uc2.ark+=13960=t6348k996	/works/OL15419362W	oclc	
OL15421W	1	1	Mary Marston	1890	0.84	1.0	uc1.b4102464	/works/OL15421W	oclc	
OL15425W	2	1	There and back	1891	0.84	1.0	nyp.33433074875562|uc1.b4104370	/works/OL15425W	oclc	
OL15430392W	1	1	In the saddle	1895	0.89	1.0	nc01.ark+=13960=t20c5qz27	/works/OL15430392W	oclc	
OL15430394W	1	1	Brother against brother;	1894	0.89	1.0	nc01.ark+=13960=t5n881h2z	/works/OL15430394W	oclc	
OL15431768W	2	1	The autobiography of Shakespeare	1911	0.73	1.0	njp.32101068144953|uc2.ark+=13960=t5w66cv5r	/works/OL15431768W	oclc	
OL15434831W	2	1	Smith's battery	1898	0.86	1.0	nc01.ark+=13960=t1mg8d70m|nyp.33433074810841	/works/OL15434831W	oclc	
OL15435940W	1	1	Adventures of a fair rebel	1891	0.89	1.0	nc01.ark+=13960=t4dn4xh0k	/works/OL15435940W	oclc	
OL154396W	1	1	The lost valley	1921	0.89	1.0	uc2.ark+=13960=t1qf8m664	/works/OL154396W	oclc	
OL15439W	2	1	What's mine's mine	1886	0.89	1.0	uc1.$b349058|uc2.ark+=13960=t4gm84w4q	/works/OL15439W	oclc	
OL15440W	1	1	Donal Grant	1883	0.81	1.0	uc1.b4102471	/works/OL15440W	oclc	
OL1544813W	1	1	Nobody's girl	1922	0.83	1.0	uva.x001870245	/works/OL1544813W	oclc	
OL1544982W	5	2	Parisian points of view	1894	0.88	0.999	mdp.39015039506467|mdp.39015066078752|uc1.b317754|nyp.33433075826259|uc2.ark+=13960=t3319vq40	/works/OL1544982W	oclc	
OL1546018W	1	1	The adventures of a donkey;	1880	0.89	0.997	uc2.ark+=13960=t9r20tg2z	/works/OL1546018W	oclc	
OL1546079W	3	1	Within an inch of his life	1915	0.89	1.0	mdp.39015034104169|uc2.ark+=13960=t2w37mb7d|uc2.ark+=13960=t6vx06q7s	/works/OL1546079W	oclc	
OL15468749W	1	1	The house opposite	1902	0.89	0.999	njp.32101068971876	/works/OL15468749W	oclc	
OL1547669W	2	1	Benoit Castain	1916	0.83	1.0	njp.32101069158465|uc2.ark+=13960=t75t3jh9c	/works/OL1547669W	oclc	
OL15508230W	2	1	Think and thank	1890	0.88	1.0	uc1.b3321284|uc2.ark+=13960=t01z42834	/works/OL15508230W	oclc	
OL1551142W	1	1	Felicitas	1903	0.87	0.999	wu.89049670433	/works/OL1551142W	oclc	
OL15513193W	2	1	The iron game	1891	0.89	1.0	nc01.ark+=13960=t39z9z84k|njp.32101068970902	/works/OL15513193W	oclc	
OL15515111W	2	1	Sweet revenge	1897	0.89	1.0	nc01.ark+=13960=t9r21r70d|nyp.33433076046246	/works/OL15515111W	oclc	
OL15516229W	1	1	Red Rock;	1900	0.9	1.0	nyp.33433076050016	/works/OL15516229W	oclc	
OL155256W	3	2	Miss Minerva and William Green Hill	1909	0.83	1.0	nyp.33433074863378|uc2.ark+=13960=t6ww78n99|uc2.ark+=13960=t9280709w	/works/OL155256W	oclc	
OL15532015W	1	1	From dust to ashes	1895	0.88	1.0	nc01.ark+=13960=t7tm8177b	/works/OL15532015W	oclc	
OL15551202W	2	1	God's war	1899	0.61	1.0	nc01.ark+=13960=t76t1g68k|njp.32101064670571	/works/OL15551202W	oclc	
OL15555126W	1	1	The blockade runner	1896	0.9	1.0	nc01.ark+=13960=t4vh6bm47	/works/OL15555126W	oclc	
OL15578053W	1	1	First love	1907	0.82	1.0	mdp.39015008640982	/works/OL15578053W	oclc	
OL15605702W	2	1	Grania	1892	0.84	1.0	uiuo.ark+=13960=t5cc1kf13|uiuo.ark+=13960=t7dr3f11g	/works/OL15605702W	oclc	
OL1562121W	1	1	Matka and Kotik;	1897	0.84	0.998	uc2.ark+=13960=t4gm82p9m	/works/OL1562121W	oclc	
OL1562123W	3	2	The story of Matka	1910	0.7	1.0	mdp.39015063920386|uc2.ark+=13960=t0pr7nq8c|nyp.33433008282059	/works/OL1562123W	oclc	
OL156667W	1	1	A night out	1909	0.81	0.999	uc2.ark+=13960=t7cr5q73w	/works/OL156667W	oclc	
OL156879W	2	1	The new fraternity;	1916	0.84	1.0	nyp.33433076088248|uc2.ark+=13960=t9x06245z	/works/OL156879W	oclc	
OL15693026W	2	1	The bridal march	1882	0.89	1.0	uc2.ark+=13960=t4nk3b64j|wu.89089201776	/works/OL15693026W	oclc	
OL15697867W	1	1	Highly colored	1920	0.89	1.0	uva.x000987042	/works/OL15697867W	oclc	
OL15698347W	3	1	The Cossacks;	1888	0.89	1.0	nyp.33433073356481|uc1.b318961|uc2.ark+=13960=t1xd0vw6g	/works/OL15698347W	oclc	
OL15700091W	1	1	Per Hallström	1922	0.85	0.998	mdp.39015030064581	/works/OL15700091W	oclc	
