ol_work_key	ol_title	ol_author_name	goodreads_work_id	gr_primary_contributors	ol_author_key	combined_identity_status	cross_source_corroborated	newly_resolved_by_wikidata	resolved_person_qid	resolved_gr_name	resolved_ol_name	identity_status	matched_gr_name	matched_ol_name_raw	ol_evidence_type	wikidata_identity_status	gr_wikidata_candidate_qid_count	corroborated_qid_count	corroborated_qids	matched_qid	matched_gr_target_names	matched_ol_name	matched_ol_name_source	matched_wikidata_name	matched_wikidata_name_source	wikidata_label	wikidata_description	wikidata_occupation_qids	wikidata_birth	wikidata_death	enwiki_title
/works/OL6697779W	A gentleman of France	Stanley John Weymann	926562	Stanley J. Weyman	/authors/OL2553536A	SAME_PERSON_OL_ALIAS	False	False		Stanley J. Weyman	Stanley J. Weyman	OL_ALIAS_MATCH	Stanley J. Weyman	Stanley J. Weyman	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL6697784W	The Castle Inn	Stanley John Weymann	926567	Stanley J. Weyman	/authors/OL2553536A	SAME_PERSON_OL_ALIAS	False	False		Stanley J. Weyman	Stanley J. Weyman	OL_ALIAS_MATCH	Stanley J. Weyman	Stanley J. Weyman	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL6697786W	Under the red robe	Stanley John Weymann	21359288	Stanley J. Weyman	/authors/OL2553536A	SAME_PERSON_OL_ALIAS	False	False		Stanley J. Weyman	Stanley J. Weyman	OL_ALIAS_MATCH	Stanley J. Weyman	Stanley J. Weyman	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL6713417W	So long to learn	Doreen Eileen Agnew Wallace	46030325	John Masefield	/authors/OL1816916A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL6729710W	The murder tree	Leslie McFarlane	26785381	Alan  Veale		AMBIGUOUS_OL_AUTHOR_KEY	False	False				OL_AUTHOR_KEY_AMBIGUOUS				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL6804085W	Fathom five	Nora Benjamin Kubie	1867450	James Bow	/authors/OL1861016A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL6804345W	The Graces	L. Adams Beck	45110085	Laure Eve	/authors/OL1917858A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL6804354W	The Thunderer	L. Adams Beck	47193050	E. Barrington	/authors/OL1917858A	SAME_PERSON_OL_ALIAS	True	False	Q5363121	E. Barrington	E. Barrington | E. BARRINGTON	OL_ALIAS_MATCH	E. Barrington	E. Barrington | E. BARRINGTON	OL_ALTERNATE_NAME	SAME_PERSON_WIKIDATA	1	1	Q5363121	Q5363121	E. Barrington	E. Barrington	alternate_names	E. Barrington	aliases_en	L. Adams Beck	British writer	Q6625963|Q36180	+1862-01-01T00:00:00Z	+1931-01-03T00:00:00Z	L. Adams Beck
/works/OL6804358W	The Ladies!	L. Adams Beck	594190	Doris Grumbach	/authors/OL1917858A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL6806103W	Any number can play	Edward Harris Heth	42008037	Clifton Fadiman	/authors/OL1861783A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL6807299W	The freebooters	Robert Wernick	754234	Barry Windsor-Smith	/authors/OL1862261A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL6807372W	In the land of cotton	Dorothy Scarborough	6603057	Martha A. Taylor	/authors/OL1862283A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL6808402W	Modern fiction	Dorothy Brewster	53414592	Virginia Woolf	/authors/OL1862706A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL6809405W	Three Eighteenth Century Romances	Walpole, Horace	2130088	Harrison R. Steeves	/authors/OL2180322A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
/works/OL6831736W	A gentleman of fortune	H. C. Bailey	6627956	Anna Dean	/authors/OL1872302A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	5	0													
/works/OL6831744W	The merchant prince	H. C. Bailey	2445943	Armin Shimerman | Michael Scott	/authors/OL1872302A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	68	0													
/works/OL6831764W	Shadow on the wall	H. C. Bailey	1717228	Jonathan Aycliffe	/authors/OL1872302A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL6832691W	The white darkness	Lawrence Mott	2918941	Geraldine McCaughrean	/authors/OL1872531A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL6833650W	Be my love	Harriet Hinsdale	48284556	J.C. McKenzie	/authors/OL1872802A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL6860837W	The silent duchess	Green, Anne	381607	Dacia Maraini	/authors/OL1884405A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL6866300W	Morning of life	Kristmann Guðmundsson	5346128	Kristmann Gudmundsson	/authors/OL1887959A	SAME_PERSON_WIKIDATA	False	True	Q609939	Kristmann Gudmundsson	Kristmann Guðmundsson	UNRESOLVED				SAME_PERSON_WIKIDATA	1	1	Q609939	Q609939	Kristmann Gudmundsson	Kristmann Guðmundsson	name	Kristmann Guðmundsson	wikidata_label	Kristmann Guðmundsson	Icelandic writer (1901–1983)	Q36180	+1901-10-23T00:00:00Z	+1983-11-20T00:00:00Z	Kristmann Guðmundsson
/works/OL6901043W	Gorgo	Charles Kelsey Gaines	13249025	Carson Bingham	/authors/OL2882971A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL69043W	Under the sunset	William Dean Howells	768567	Bram Stoker	/authors/OL23681A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL69114W	An imperative duty	William Dean Howells	2738465	Paul James Petrie	/authors/OL23681A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL6911852W	Kona	Marjorie Jane Putnam Sinclair	41073580	Synful Desire	/authors/OL1913174A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL6922389W	The little brother	Josiah Flynt	42819537	Victoria Patterson	/authors/OL1917207A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7000575W	Palm Beach	Vanderbilt, Cornelius	2814794	Pat Booth	/authors/OL1957816A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
/works/OL7002626W	Old man's beard	J. B. Morton	3911688	H. Russell Wakefield	/authors/OL1958557A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7002704W	The ticking heart	Dolores Hitchens	41098406	Sylvia A. Winters	/authors/OL1958574A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7004014W	Shifting winds	Leon Ware	6504130	Lex Valentine	/authors/OL1959072A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7013689W	Iron City	M. H. Hedges	17615753	David Scott Milton	/authors/OL1962951A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7021212W	The royal road	Charlie May (Hogue) Simon	23585582	Robin Saxon	/authors/OL1965974A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7097169W	Spring storm	Johnson, Alvin Saunders	142161	Tennessee Williams	/authors/OL2009467A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7098206W	Valentine and Orson	Arthur Dickson	23577181	Walter Crane	/authors/OL2009858A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL710764W	Gospoda Golovlevy	Mikhail Evgrafovich Saltykov	127672	I.P. Foote | M.E. Saltykov-Shchedrin | Mihail Evgrafovici Saltikov-Scedrin | Mikhail Saltykov-Shchedrin	/authors/OL56636A	SAME_PERSON_OL_ALIAS	False	False		M.E. Saltykov-Shchedrin	M. E. Saltykov-Shchedrin | M E. Saltykov-Shchedrin	OL_ALIAS_MATCH	M.E. Saltykov-Shchedrin	M. E. Saltykov-Shchedrin | M E. Saltykov-Shchedrin	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7112556W	Jack and the bean-stalk	Tennyson, Hallam Tennyson	21375812	Michele Dufresne	/authors/OL2017059A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7116863W	The Magic Forest	Patricia Fent Ross	13267989	Stewart Edward White	/authors/OL2019306A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7135335W	Laughter in hell	Jim Tully	16023573	Steve Lipman	/authors/OL2029765A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7135337W	Shadows of men	Jim Tully	22239371	Kevin Grauke	/authors/OL2029765A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL716355W	The things men do	Davies, Rhys	1837762	James Hadley Chase	/authors/OL57365A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL716357W	A woman	Davies, Rhys	1551736	Sibilla Aleramo	/authors/OL57365A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL716365W	The red hills	Davies, Rhys	27472231	James W. Marvin	/authors/OL57365A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL716366W	Rings on her fingers	Davies, Rhys	41407506	ReGina Welling	/authors/OL57365A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7185314W	The body in the bonfire	Christopher Bush	426922	Katherine Hall Page	/authors/OL2058121A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7185327W	Dead Man's Music	Christopher Bush	1745386	Gillian Linscott	/authors/OL2058121A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7199351W	Story-writing	F. M. Perry	6975825	Edith Ronald Mirrielees	/authors/OL2066870A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7200877W	Great French short stories	Lewis Melville	487514		/authors/OL1427206A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7202601W	Journey to Mars	Gustavus W. Pope	41050533	Alice  Carroll | Paul Raine	/authors/OL2068323A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7212612W	The land of little rain	Muriel H. Fellows	88473	Mary Austin	/authors/OL2073226A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7266823W	The singing cave	Margaret Carver Leighton	18118498	Margaret Beames	/authors/OL2120468A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7267804W	Instead of the thorn	Bastian Kruithof	302060	Georgette Heyer	/authors/OL2121582A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7285198W	Moth and rust	Mary Cholmondeley	1490395	Philip Jose Farmer	/authors/OL2133911A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7306627W	Jerusalem the golden	St. John, Robert P.	2518725	Margaret Drabble	/authors/OL2144585A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7334080W	Flare path	Hugh Clevely	3684519	Terence Rattigan	/authors/OL2164334A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7342812W	White buffalo	Hoffine, Lyla	2910254	Richard Sale	/authors/OL2171382A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	5	0													
/works/OL734336W	The unknown guest	Maurice Maeterlinck	29965649	Christopher Stasheff	/authors/OL4334838A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7373732W	Dear senator	McCready Huston	695983	Essie Mae Washington-Williams | William Stadiem | William Stadium	/authors/OL2197379A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
/works/OL7373828W	The sinister shadow	Holt, Henry	45623798	Kenneth Robeson | Will Murray	/authors/OL2197466A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL739838W	The Mayflower	Vicente Blasco Ibáñez	25608189	Mark Greenwood	/authors/OL7123339A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	5	0													
/works/OL7412239W	Replacement	Dick Husted	19221574	Tor Ulven	/authors/OL2235161A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7412811W	Shadow of the crown	Ivy May Bolton	4057718	Jeri Gilchrist	/authors/OL2235490A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7413115W	Crosswinds	Martha Louise Cheavens	1776622	Cindy Holby	/authors/OL2235692A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7413475W	White Boots	Helen Orr Watson	1129150	Noel Streatfeild	/authors/OL2235922A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7414078W	The fire eater	Henry J. Berkowitz	2914333	Ron Goulart	/authors/OL2236354A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7415777W	The gadfly	Addison Lewis	3905792	Ethel Lilian Voynich | H khmzn	/authors/OL2237665A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7421068W	The judas tree	Swanson, Neil H.	2916342	A.J. Cronin	/authors/OL2240390A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7422473W	The rock cried out	Stanley, Edward	661868	Ellen Douglas	/authors/OL2240957A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	8	0													
/works/OL7422582W	Pink magic	Margaret Lee Runbeck	1371118	Donna Jo Napoli	/authors/OL2240994A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7422756W	Eastern Shore	Warren Howard	13021803	R. Hayes	/authors/OL2241059A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7424082W	Bush holiday	Dale Collins	2825379	Stephen Fennimore	/authors/OL2241628A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7424622W	Footprints on the sand	Ella Williams Porter	523255	Judith Lennox	/authors/OL2241773A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7425169W	Orchid	Eleanor Early	30060	Jayne Ann Krentz | Jayne Castle	/authors/OL2241994A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7425297W	The travels and adventures of Benjamin the Third	Mendele Mokher Sefarim	1153469	Mendele M. Seforim | Mendele Moykher-Sforim	/authors/OL451853A	SAME_PERSON_WIKIDATA	False	True	Q359694	Mendele Moykher-Sforim	Shalom Jacob Abramowich	UNRESOLVED				SAME_PERSON_WIKIDATA	1	1	Q359694	Q359694	Mendele Moykher-Sforim	Shalom Jacob Abramowich	alternate_names	Shalom Jacob Abramowich	aliases_en	Mendele Mocher Sforim	Yiddish-Hebrew writer (1836-1917)	Q36180|Q333634|Q133485|Q6625963|Q140197632	+1835-12-21T00:00:00Z|+1836-01-02T00:00:00Z	+1917-11-25T00:00:00Z|+1917-12-08T00:00:00Z|+1917-00-00T00:00:00Z	Mendele Mocher Sforim
/works/OL7425541W	The golden bowl	Feike Feikema	118576	Henry James	/authors/OL2242111A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7425953W	The forbidden forest	Darrell Berrigan	2635102	William Pene du Bois	/authors/OL2242244A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7426804W	Heart's haven	Sara Ware Bassett	2866415	Lois Richer	/authors/OL2242527A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7427314W	The Bog	Patrick Joseph Carroll	1334797	Michael Talbot	/authors/OL2242757A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	6	0													
/works/OL7436817W	Golden Valley	Frances Gragg	52383870	Gael Aymon	/authors/OL2247162A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7437674W	The last roundup	Harry V. Johnston	2530441	Christie Golden	/authors/OL2247583A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7439790W	White Indian	Grace Moon	655109	Donald Clayton Porter	/authors/OL2248493A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7440000W	The Black Eagle	M. S. Coryn	6396069	Anne Hampson	/authors/OL2248565A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7440005W	The incorruptible	M. S. Coryn	41551177	Margaret Eleanor Leigh	/authors/OL2248565A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7440992W	Steps in the dark	Marten Cumberland	11020589	Ethel Lina White	/authors/OL2248915A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7441332W	15 stories	Herbert Barrows	6685188	Henry Lawson	/authors/OL2249046A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7442216W	Mangled hands	Neil Boyton	2965803	Johnny Stanton	/authors/OL2249418A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7455333W	42nd street	Bradford Ropes	370922	J. Hoberman	/authors/OL2256218A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7458081W	The greater glory	William Dudley Pelley	15466311	Maarten Maartens	/authors/OL2257428A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7466933W	The man from Texas	E. B. Mann	3892696	Linda Style	/authors/OL2262196A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7468269W	The young prince	A. Hamilton Gibbs	14851684	Oscar Wilde	/authors/OL2262859A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7471727W	The leper king	Zofia Kossak-Szczucka	7211236	Scott R. Rezer	/authors/OL2264825A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7478203W	Old Wolf	Leon W. Dean	42864036	Avi	/authors/OL2268234A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	6	0													
/works/OL7485922W	The pets	Henry Wallace Phillips	1477683	Bragi Olafsson	/authors/OL2272665A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7487694W	The Black Douglas	Donald Douglas	2984779	S.R. Crockett	/authors/OL2273704A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7498417W	Moccasin trail	Reed Fulton	1341530	Eloise Jarvis McGraw	/authors/OL2280234A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7500268W	The captive's return	Sara Elizabeth Gosselink	588550	Catherine Mann	/authors/OL2281295A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	5	0													
/works/OL7509290W	Murder in Newport	Gerard B. Lambert	24377757	Marilyn Dalla Valle	/authors/OL2287006A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7509548W	Pit pony	Nina Lloyd Banning	2191708	Joyce Barkhouse	/authors/OL2287180A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7537544W	Outlaw country	Amos Moore	46187621	Davida Lynn	/authors/OL2305565A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7539582W	Emergency exit	Anthony Wynne	41186544	Ever N. Hayes	/authors/OL2306278A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7539808W	One woman	Ollivant, Alfred	22710503	Eva Marie Paulliere	/authors/OL2306359A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7539892W	Mountain justice	Charles Neville Buck	26488315	Karen Black	/authors/OL2306398A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
/works/OL7540040W	The curtain rises	Hilda Vaughan	2787667	Mary Burchell	/authors/OL2306454A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7540229W	An only child	Eliza Orne White	2083906	Frank O'Connor	/authors/OL2306527A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7540237W	The green door	Eliza Orne White	13657590	Mary E. Wilkins Freeman	/authors/OL2306527A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7540282W	The valley of adventure	Ogden, George W.	676280	Enid Blyton	/authors/OL2306529A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7540715W	Turkey red	Frances Gilchrist Wood	4078834	Esther Loewen Vogt	/authors/OL2306669A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7541044W	Unto the hills	Neville Calmes	2376600	Billy Graham	/authors/OL2306813A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	6	0													
/works/OL7545775W	Out of the rough	Shaw, Joseph T.	18146488	Lee Carey	/authors/OL2308453A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7546161W	Four aces	Thomson Burtis	18970969	Suzanne Graham	/authors/OL2308621A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7553678W	The scamp	Virgil Markham	44098518	Jennifer Pashley	/authors/OL2311517A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7557193W	Sister Satan	Dilnot, George	21895289	Dana Reed	/authors/OL2312876A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7563783W	Son of the sword	Youel B. Mirza	6249590	J. Ardian Lee	/authors/OL2315510A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7564218W	The writing of fiction	Arthur Sullivant Hoffman	49367	Edith Wharton	/authors/OL2315724A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7567416W	Tin soldiers	Robert Wohlforth	84281	Michael Farmer	/authors/OL2317069A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	6	0													
/works/OL7569789W	Outlaw breed	Oliver Strange	6208794	Max Brand	/authors/OL2318068A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7570011W	Unto the hills	Ann Hendrix	2376600	Billy Graham	/authors/OL2318175A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	6	0													
/works/OL7571290W	Klondike gold	Hubert Vansant Coryell	1484622	Alice Provensen	/authors/OL2318736A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7571457W	Keeper of the wolves	Norma Bicknell Mansfield	25209980	Cheree Alsop	/authors/OL2318793A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7572553W	Beyond surrender	Marian Sims	4880935	JoAnn Wendt	/authors/OL2319248A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7573352W	Editor's choice	Alfred Dashiell	45854678	kumaar ketkr [Kumar Ketkar]	/authors/OL2319600A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7575829W	The evil men do	Cortland Fitzsimmons	44557159	David   Robbins | Ralph Compton	/authors/OL2320715A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	13	0													
/works/OL7577214W	The undaunted ..	Hart, Alan	6774213	Gerald N. Lund	/authors/OL2321327A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7578913W	Land of women	Dombrowski zu Papros und Krusvic	1363120	Lisa M. Bitel	/authors/OL2322098A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL7588479W	Jew Boy	Simon Blumenfeld	1212704	Alan Kaufman	/authors/OL2326317A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
/works/OL7590911W	Cry dance	Coe Smith Hayne	728423	Kirk Mitchell	/authors/OL2327518A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
/works/OL7591025W	After many years	Levi Parker Wyman	55874592	L.M. Montgomery	/authors/OL2327574A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL7593051W	Morningside heights	Mason Woolford	2251692	Cheryl Mendelson	/authors/OL2328501A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
