ol_work_key	ol_title	ol_author_name	goodreads_work_id	gr_primary_contributors	ol_author_key	ol_author_source_keys	redirect_applied	identity_status	matched_gr_name	matched_ol_name_raw	ol_evidence_type
/works/OL2750291W	The fire in the flint	Walter Francis White	938167	Candace Robb	/authors/OL403541A	/authors/OL403541A	0	UNRESOLVED			
/works/OL2758691W	Home Port	Olive Higgins Prouty	18673482	Colleen Coover	/authors/OL405101A	/authors/OL405101A	0	UNRESOLVED			
/works/OL27678W	The county fair	Tasha Tudor	124894	Katherine Valentine	/authors/OL26370A	/authors/OL26370A	0	UNRESOLVED			
/works/OL27763655W	The fall of Constantinople	J. M. Neale	4981853	Bernardine Kielty | Mostafa Mogharrabi | brnrdyn khylty	/authors/OL113867A	/authors/OL113867A	0	UNRESOLVED			
/works/OL28195484W	The transferred ghost	Frank R. Stockton	47461311	J. H. Coira | Rafael Coira	/authors/OL6926367A	/authors/OL6926367A	0	UNRESOLVED			
/works/OL28203067W	Come and get it	Edna Ferber	25194767	India Masters | Keira Cole	/authors/OL385813A	/authors/OL385813A	0	UNRESOLVED			
/works/OL2827148W	The secret valley	Nicholas Size	7024527	Trevor Bolton	/authors/OL422033A	/authors/OL422033A	0	UNRESOLVED			
/works/OL2831513W	French Mediaeval Romances from the Lays of Marie de France	Marie	114648	Jean-Pierre Bordier | Marie de France				OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL28612W	The quest of the silver fleece	Du Bois, W. E. B.	2420207	W.E.B. Du Bois	/authors/OL26460A	/authors/OL26460A	0	DIRECT_NAME_MATCH	W.E.B. Du Bois	W. E. B. Du Bois	OL_NAME_OR_PERSONAL_NAME
/works/OL28614152W	Tante	Anne Douglas Sedgwick	53551299	Elle Van Lieshout	/authors/OL4630480A	/authors/OL4630480A	0	UNRESOLVED			
/works/OL2861479W	Shadows of forgotten ancestors	Kot͡si͡ubynsʹkyĭ, Mykhaĭlo	59969	Ann Druyan | Carl Sagan	/authors/OL431307A	/authors/OL431307A	0	UNRESOLVED			
/works/OL2899534W	Three crosses	Federigo Tozzi	17614517	C.L. LeMay	/authors/OL441201A	/authors/OL441201A	0	UNRESOLVED			
/works/OL2907852W	Will you love me in September	Eleanor Alice Burford Hibbert	1317045	Philippa Carr	/authors/OL442995A	/authors/OL442995A	0	OL_ALIAS_MATCH	Philippa Carr	Philippa Carr (Victoria Holt) | Philippa Carr (pseud.) | Philippa Carr (who is also Victoria Holt)	OL_EXPLICIT_PSEUDONYM_ALIAS
/works/OL29328W	The plum tree	David Graham Phillips	18541011	Ellen Marie Wiseman	/authors/OL26582A	/authors/OL26582A	0	UNRESOLVED			
/works/OL29331W	The Conflict	David Graham Phillips	10586568	Elisabeth Badinter	/authors/OL26582A	/authors/OL26582A	0	UNRESOLVED			
/works/OL2939747W	The golden bowl	Frederick Feikema Manfred	118576	Henry James	/authors/OL448296A	/authors/OL448296A	0	UNRESOLVED			
/works/OL2944435W	The big sky	A. B. Guthrie	1461085	A.B. Guthrie Jr.	/authors/OL449104A	/authors/OL449104A	0	OL_ALIAS_MATCH	A.B. Guthrie Jr.	A. B. Guthrie Jr. | A.B. Guthrie Jr.	OL_ALTERNATE_NAME
/works/OL2962344W	The last trumpet	Todd Downing	36413	Stephen Mark Rainey	/authors/OL452552A	/authors/OL452552A	0	UNRESOLVED			
/works/OL2983192W	Green willow	Ethel Mannin	1161697	Eileen Dunlop	/authors/OL456666A	/authors/OL456666A	0	UNRESOLVED			
/works/OL2986869W	The rock and the river	Ralph Connor	5783432	Dion Graham | Kekla Magoon	/authors/OL457425A	/authors/OL457425A	0	UNRESOLVED			
/works/OL2986878W	The Major	Ralph Connor	42014768	Cliff Happy	/authors/OL457425A	/authors/OL457425A	0	UNRESOLVED			
/works/OL3005503W	Piccadilly	Kathleen Coyle	6180665	Umar Nur Zain	/authors/OL461349A	/authors/OL461349A	0	UNRESOLVED			
/works/OL3020854W	A graveyard to let	John Dickson Carr	2849592	Carter Dickson	/authors/OL465130A	/authors/OL465130A	0	OL_ALIAS_MATCH	Carter Dickson	Carter DICKSON | Carter Dickson | carter dickson	OL_ALTERNATE_NAME
/works/OL3020871W	The Plague Court murders	John Dickson Carr	1037158	Carter Dickson	/authors/OL465130A	/authors/OL465130A	0	OL_ALIAS_MATCH	Carter Dickson	Carter DICKSON | Carter Dickson | carter dickson	OL_ALTERNATE_NAME
/works/OL3020873W	The red widow murders	John Dickson Carr	1262169	Carter Dickson	/authors/OL465130A	/authors/OL465130A	0	OL_ALIAS_MATCH	Carter Dickson	Carter DICKSON | Carter Dickson | carter dickson	OL_ALTERNATE_NAME
/works/OL3020875W	She died a lady	John Dickson Carr	1262168	Carter Dickson	/authors/OL465130A	/authors/OL465130A	0	OL_ALIAS_MATCH	Carter Dickson	Carter DICKSON | Carter Dickson | carter dickson	OL_ALTERNATE_NAME
/works/OL3034556W	The Nazarene	Ailbe J. Luddy	1183864	Asch | Sholem Asch	/authors/OL468564A	/authors/OL468564A	0	UNRESOLVED			
/works/OL3045987W	Interim	Dorothy Miller Richardson	44082782	S. Walden	/authors/OL471601A	/authors/OL471601A	0	UNRESOLVED			
/works/OL3046244W	Irish short stories	George A. Birmingham	419366	John Brendan Keane	/authors/OL471665A	/authors/OL471665A	0	UNRESOLVED			
/works/OL309136W	Kadambari	Bāṇa.	15415207	Banabhatta	/authors/OL1795A	/authors/OL1795A	0	UNRESOLVED			
/works/OL313923W	Srikanta	Śaratcandra Caṭṭopādhyāya	1257386	Sarat Chandra Chattopadhyay	/authors/OL2337A	/authors/OL2337A	0	UNRESOLVED			
/works/OL31643W	The man who had everything	Louis Bromfield	1680379	Christine Rimmer	/authors/OL27782A	/authors/OL27782A	0	UNRESOLVED			
/works/OL3171048W	The gods arrive	Grant Lewi	56769	Edith Wharton | Marilyn French	/authors/OL507159A	/authors/OL507159A	0	UNRESOLVED			
/works/OL3190327W	The usurper	Gautier, Judith	13451281	Cliff Ball	/authors/OL512680A	/authors/OL512680A	0	UNRESOLVED			
/works/OL32010577W	Yankee doodle Dixie	J. V. Ryals	14871893	Lisa Patton	/authors/OL5314443A	/authors/OL5314443A	0	UNRESOLVED			
/works/OL32027157W	Woodcraft	Simms, William Gilmore	20037673	Elmer H. Kreps	/authors/OL159349A	/authors/OL159349A	0	UNRESOLVED			
/works/OL32036712W	The Plot genie	Wycliffe A. Hill	6914116	Gillian Conoley	/authors/OL11621756A	/authors/OL11621756A	0	UNRESOLVED			
/works/OL32044148W	The leopard's spots	Dixon, Thomas	13710292	Thomas Dixon Jr.	/authors/OL1156030A	/authors/OL3732953A	1	DIRECT_NAME_MATCH	Thomas Dixon Jr.	Thomas Dixon Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL32044195W	The clansman	Dixon, Thomas	1357600	Thomas Dixon Jr.	/authors/OL1156030A	/authors/OL3732953A	1	DIRECT_NAME_MATCH	Thomas Dixon Jr.	Thomas Dixon Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL32046459W	Night raid	Eugene Löhrke	1446462	H.I. Larry	/authors/OL11625267A	/authors/OL11625267A	0	UNRESOLVED			
/works/OL32048826W	A silent witness	Frederic Jackson Page	344854	R. Austin Freeman	/authors/OL11626027A	/authors/OL11626027A	0	UNRESOLVED			
/works/OL32080397W	Figures in a landscape	Paul Horgan	2071975	Barry England	/authors/OL584484A	/authors/OL584484A	0	UNRESOLVED			
/works/OL32088594W	Jack and the bean-stalk	Tennyson, Hallam Tennyson	21375812	Michele Dufresne	/authors/OL7272383A	/authors/OL7272383A	0	UNRESOLVED			
/works/OL32089601W	The forlorn hope	A. L. O. E.	648761	David Drake	/authors/OL367080A	/authors/OL367080A	0	UNRESOLVED			
/works/OL32090662W	Ragged Robin	Mary E. Ropes	22795605	Concordia Merrel	/authors/OL11642645A	/authors/OL11642645A	0	UNRESOLVED			
/works/OL32091404W	Shut in	Evelyn Everett-Green	48255902	Lori Lesko	/authors/OL879667A	/authors/OL879667A	0	UNRESOLVED			
/works/OL32092059W	Aladdin, or, The wonderful lamp	Sidney Heath	6671801	Adam Oehlenschlager	/authors/OL1565380A	/authors/OL1565380A	0	UNRESOLVED			
/works/OL32092205W	The church mouse	F. Burge Griswold	498213	Graham Oakley	/authors/OL2517822A	/authors/OL2517822A	0	UNRESOLVED			
/works/OL32093148W	Fairy tales from the Arabian nights	John D. Batten	2182100	E. Dixon	/authors/OL8008717A	/authors/OL8008717A	0	UNRESOLVED			
/works/OL32093680W	Golden wings	Florence Scannell	863378	Martin Caidin	/authors/OL2394619A	/authors/OL2394619A	0	UNRESOLVED			
/works/OL32093736W	Grimm's household stories	Edward Henry Wehnert	52836970	Jacob Grimm | Lucy Crane | Wilhelm Grimm	/authors/OL11642466A	/authors/OL11642466A	0	UNRESOLVED			
/works/OL32093780W	Sintram and his companions	La Motte-Fouqué, Friedrich Heinrich Karl	21494689	Friedrich Heinrich Karl de la Motte Fouque	/authors/OL18209A	/authors/OL18209A	0	UNRESOLVED			
/works/OL32094051W	The snow garden	Wordsworth, Elizabeth	43129095	Christopher  Rice	/authors/OL1804449A	/authors/OL1804449A	0	UNRESOLVED			
/works/OL32094289W	Allegories	F. W. Farrar	41560750	Yannis Karatsioris	/authors/OL7632894A	/authors/OL7632894A	0	UNRESOLVED			
/works/OL32094384W	An alphabet of animals	Carton Moore-Park	1803781	Isabelle Brent	/authors/OL2596000A	/authors/OL2596000A	0	UNRESOLVED			
/works/OL32094623W	There was once	Helen Marion Burnside	23687003	Constance Wilde	/authors/OL3698401A	/authors/OL3698401A	0	UNRESOLVED			
/works/OL32096542W	The Story of the three little pigs	McLoughlin Bros	13176191	L. Leslie Brooke	/authors/OL7294603A	/authors/OL7294603A	0	UNRESOLVED			
/works/OL32096985W	Boys wanted	J. L. Nye	17023122	Flynn Meaney	/authors/OL11644171A	/authors/OL11644171A	0	UNRESOLVED			
/works/OL32097705W	Sinbad, the sailor	Dalziel Brothers	1311583	Anonymous | D.K. Swan | Gillian Doherty | John Yeoman | Marcia Williams | Salim Bachi	/authors/OL6006806A	/authors/OL6006806A	0	UNRESOLVED			
/works/OL32098094W	Jacky	Salome Hocking	19968402	Edward Iversen	/authors/OL11644398A	/authors/OL11644398A	0	UNRESOLVED			
/works/OL32098809W	In the wilds	G. H. Thompson	15219899	Nigel Peake	/authors/OL11644532A	/authors/OL11644532A	0	UNRESOLVED			
/works/OL32099425W	Johnnie	E. O. Laughlin	44825290	Cardeno C.	/authors/OL11644665A	/authors/OL11644665A	0	UNRESOLVED			
/works/OL32146312W	Pansies	Louisa May Alcott	51841846	Alexis  Hall	/authors/OL26680A	/authors/OL26680A	0	UNRESOLVED			
/works/OL3219042W	The Christmas carp	Vicki Baum	3089728	Rita Tornqvist-Verschuur	/authors/OL521381A	/authors/OL521381A	0	UNRESOLVED			
/works/OL32254753W	The three rings	Margaret K. Soifer	42330144	John R. Erickson	/authors/OL161790A	/authors/OL161790A	0	UNRESOLVED			
/works/OL3236943W	She Goes to War	Ellis Peters	1130305	Edith Pargeter	/authors/OL19465A	/authors/OL19465A	0	DIRECT_NAME_MATCH	Edith Pargeter	Edith Pargeter	OL_NAME_OR_PERSONAL_NAME
/works/OL3236964W	Warfare accomplished	Ellis Peters	1130304	Edith Pargeter	/authors/OL19465A	/authors/OL19465A	0	DIRECT_NAME_MATCH	Edith Pargeter	Edith Pargeter	OL_NAME_OR_PERSONAL_NAME
/works/OL3236974W	The eighth champion of Christendom	Ellis Peters	1130306	Edith Pargeter	/authors/OL19465A	/authors/OL19465A	0	DIRECT_NAME_MATCH	Edith Pargeter	Edith Pargeter	OL_NAME_OR_PERSONAL_NAME
/works/OL32443964W	Tom, the bootblack; or, The road to success	Horatio Alger	6927252	Horatio Alger Jr.	/authors/OL316972A	/authors/OL316972A	0	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL3268652W	I Wish I Were a Lion	Eve Tharlet	42470607	Dan Jackson	/authors/OL533155A	/authors/OL533155A	0	UNRESOLVED			
/works/OL3282805W	Long knives	George Cary Eggleston	26439026	Charles  Rosenberg	/authors/OL536315A	/authors/OL536315A	0	UNRESOLVED			
/works/OL32873212W	Shot and shell	George Emmett	24492022	Robert Lytle	/authors/OL1394602A	/authors/OL1394602A	0	UNRESOLVED			
/works/OL32873768W	All's well	George Emmett	47512409	Carol A. Robi	/authors/OL1394602A	/authors/OL1394602A	0	UNRESOLVED			
/works/OL3297462W	The master of the house	Radclyffe Hall	40360380	John Gaskin	/authors/OL539458A	/authors/OL539458A	0	UNRESOLVED			
/works/OL33121077W	A moment of time	Richard Hughes	40993756	Jilaine Tarisa	/authors/OL957796A	/authors/OL957796A	0	UNRESOLVED			
/works/OL33133922W	The phantom fleet	Ted Copp	46906114	Julien Boyer	/authors/OL11514057A	/authors/OL11514057A	0	UNRESOLVED			
/works/OL33135715W	Silver saddles	Covelle Newcomb	4558657	Cap Iverson	/authors/OL2008364A	/authors/OL2008364A	0	UNRESOLVED			
/works/OL33136115W	Maida's little theater	Inez Haynes Gillmore	4028092	Inez Haynes Irwin	/authors/OL947807A	/authors/OL947807A	0	OL_ALIAS_MATCH	Inez Haynes Irwin	Inez Haynes Irwin | inez haynes irwin	OL_ALTERNATE_NAME
/works/OL33138005W	Phil, the fiddler	Horatio Alger	1111179	Horatio Alger Jr.	/authors/OL316972A	/authors/OL316972A	0	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL33153303W	Stronger than death	Calif.) American Russian Institute for Cultural Relations with the Soviet Union (San Francisco	394196	Manda Scott	/authors/OL12016413A	/authors/OL12016413A	0	UNRESOLVED			
/works/OL33162717W	Zipporah	Joshua A. Brockett	394499	Arthur S. Maxwell | Lois N. Erickson	/authors/OL12018798A	/authors/OL12018798A	0	UNRESOLVED			
/works/OL33169628W	Arundel	Kenneth Lewis	1128397	Kenneth Roberts	/authors/OL18065A	/authors/OL18065A	0	OL_ALIAS_MATCH	Kenneth Roberts	Kenneth Roberts	OL_ALTERNATE_NAME
/works/OL33305022W	So little time	Arthur S. Maxwell	1055830	John P. Marquand	/authors/OL2854115A	/authors/OL2854115A	0	UNRESOLVED			
/works/OL33313124W	The hidden land	Murray Roberts	49876	Pamela Dean	/authors/OL12065388A	/authors/OL12065388A	0	UNRESOLVED			
/works/OL33323886W	The greatest adventure	John Taine	6002828	Eric Temple Bell	/authors/OL12070346A	/authors/OL12070346A	0	UNRESOLVED			
/works/OL33373594W	The Brave in Heart	Cook, Ida	2724628	Mary Burchell	/authors/OL892147A	/authors/OL892147A	0	DIRECT_NAME_MATCH	Mary Burchell	Mary Burchell	OL_NAME_OR_PERSONAL_NAME
/works/OL33421043W	A summer siege	Lucy T. Poor	21572106	Samantha Holt	/authors/OL12110865A	/authors/OL12110865A	0	UNRESOLVED			
/works/OL3361670W	The iron mountain	Phil Stong	7150596	Robert Isenberg	/authors/OL546333A	/authors/OL546333A	0	UNRESOLVED			
/works/OL3361684W	The prince and the porker	Phil Stong	43272157	Peter Bently	/authors/OL546333A	/authors/OL546333A	0	UNRESOLVED			
/works/OL33678351W	Situation Vacant	Cecil John Charles Street	24081016	Tim Songhurst	/authors/OL6001513A	/authors/OL6001513A	0	UNRESOLVED			
/works/OL3370575W	Don Quixote of the Mancha	Parry, Edward Abbott	121842	Arvid Paulson | Clayton Edwards | Edith Grossman | Guy Kellal | John Ormsby | John Rutherford | Migel de Servantes | Migkel Nte Therbantes | Miguel de Cervantes Saavedra | Tobias Smollett | myjyl dy syrfnts	/authors/OL548748A	/authors/OL548748A	0	UNRESOLVED			
/works/OL3412333W	A Comedy of Terrors	Michael Innes	21369050	Graeme   Smith				OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL3412380W	The Weight of Evidence	Michael Innes	17069912	Roger Ormerod				OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL34561372W	The Great Book of Thrillers	H. Douglas Thomson	620816	Daniel Defoe | H.G. Wells | Oscar Wilde | Walter de la Mare | Wilkie Collins	/authors/OL3657304A	/authors/OL3657304A	0	UNRESOLVED			
/works/OL3462385W	The wind from nowhere	Micheaux, Oscar	254310	J.G. Ballard	/authors/OL576867A	/authors/OL576867A	0	UNRESOLVED			
/works/OL3465109W	Mr. and Mrs. North	Richard Lockridge	54813190	Carla Buchanan	/authors/OL577477A	/authors/OL577477A	0	UNRESOLVED			
/works/OL3466555W	The House Without a Door	Elizabeth Daly	16059098	Thomas Sterling	/authors/OL577783A	/authors/OL577783A	0	UNRESOLVED			
/works/OL3468579W	Creeping Jenny	Wiggin, Kate Douglas Smith	1463049	John Sherwood	/authors/OL578113A	/authors/OL578113A	0	UNRESOLVED			
/works/OL3472214W	The plunderers	Edwin Lefevre	6917519	Jonathan Black	/authors/OL578783A	/authors/OL578783A	0	UNRESOLVED			
/works/OL3474306W	Hope's highway	Sarah Lee Brown Fleming	2777466	Dorothy Garlock	/authors/OL579181A	/authors/OL579181A	0	UNRESOLVED			
/works/OL3484364W	The Silent Isle	Arthur Christopher Benson	40158594	Nicholas  Anderson	/authors/OL581406A	/authors/OL581406A	0	UNRESOLVED			
/works/OL3496522W	The living is easy	Mary Christopher	152851	Dorothy West	/authors/OL1433548A	/authors/OL1433548A	0	OL_ALIAS_MATCH	Dorothy West	Dorothy West	OL_ALTERNATE_NAME
/works/OL3538197W	Sparks fly upward	Oliver La Farge	3934093	Stewart Granger	/authors/OL593898A	/authors/OL593898A	0	UNRESOLVED			
/works/OL35554055W	Aces up	Covington Clarke	7916913	Lauren Barnholdt	/authors/OL2435524A	/authors/OL2435524A	0	UNRESOLVED			
/works/OL3569964W	The mind reader	Roberts, Walter Adolphe	170687	R.L. Stine	/authors/OL601993A	/authors/OL601993A	0	UNRESOLVED			
/works/OL3569969W	Royal Street	Roberts, Walter Adolphe	16974328	Suzanne  Johnson	/authors/OL601993A	/authors/OL601993A	0	UNRESOLVED			
/works/OL3571981W	Son of the Hawk	Thomas Head Raddall	6344110	Charles G. West	/authors/OL602587A	/authors/OL602587A	0	UNRESOLVED			
/works/OL3581439W	Tom Swift and His Airship	Howard Roger Garis	256692	Victor Appleton	/authors/OL160777A	/authors/OL160777A	0	OL_ALIAS_MATCH	Victor Appleton	Victor Appleton	OL_ALTERNATE_NAME
/works/OL3593545W	Xi you ji	Wu, Cheng'en	6162952	You Gan Gui	/authors/OL608235A	/authors/OL608235A	0	UNRESOLVED			
/works/OL36605W	The progress of Julius	Du Maurier, Daphne	546754	Daphne du Maurier	/authors/OL34047A	/authors/OL34047A	0	DIRECT_NAME_MATCH	Daphne du Maurier	Daphne du Maurier	OL_NAME_OR_PERSONAL_NAME
/works/OL36613W	I'll never be young again	Du Maurier, Daphne	49093	Daphne du Maurier	/authors/OL34047A	/authors/OL34047A	0	DIRECT_NAME_MATCH	Daphne du Maurier	Daphne du Maurier	OL_NAME_OR_PERSONAL_NAME
/works/OL36629W	The parasites	Du Maurier, Daphne	2728005	Daphne du Maurier	/authors/OL34047A	/authors/OL34047A	0	DIRECT_NAME_MATCH	Daphne du Maurier	Daphne du Maurier	OL_NAME_OR_PERSONAL_NAME
/works/OL36632W	Jamaica Inn	Du Maurier, Daphne	430524	Dafna diu Mor'e | Daphne du Maurier | Tony Britton	/authors/OL34047A	/authors/OL34047A	0	DIRECT_NAME_MATCH	Daphne du Maurier	Daphne du Maurier	OL_NAME_OR_PERSONAL_NAME
/works/OL36716W	Strange life of Ivan Osokin	Uspenskiĭ Petr Demʹi͡anovich	518525	P.D. Ouspensky	/authors/OL2263413A	/authors/OL2263413A	0	OL_ALIAS_MATCH	P.D. Ouspensky	P D Ouspensky | P D. Ouspensky | P. D Ouspensky | P. D. (Peter Demianovich) Ouspensky | P. D. OUSPENSKY | P. D. Ouspensky | P. d Ouspensky | P.D Ouspensky | P.D. Ouspensky	OL_ALTERNATE_NAME
/works/OL36769716W	The joy of life	Emile Zola	26574593	Mary Beth Smith	/authors/OL32772A	/authors/OL32772A	0	UNRESOLVED			
/works/OL36881W	The light heart	Hewlett, Maurice Henry	343514	Elswyth Thane	/authors/OL18237A	/authors/OL18237A	0	UNRESOLVED			
/works/OL37021076W	Brigands of the moon	Campbell, John	3046327	Ray Cummings	/authors/OL923239A	/authors/OL923239A	0	UNRESOLVED			
/works/OL37139955W	The eighth wonder	William Wallace Cook	19927501	Kimberly S. Young	/authors/OL1181672A	/authors/OL1181672A	0	UNRESOLVED			
/works/OL37142662W	Invaders from Mars	Barré Lyndon	1357500	Ray Garton	/authors/OL161753A	/authors/OL161753A	0	UNRESOLVED			
/works/OL37149828W	Fission	Rand Le Page	18022089	Tom Weston	/authors/OL2860222A	/authors/OL2860222A	0	UNRESOLVED			
/works/OL3750810W	Rio Bravo	Sabin, Edwin L.	13927551	Gordon D. Shirreffs	/authors/OL2980635A	/authors/OL2980635A	0	UNRESOLVED			
/works/OL3774994W	Tales from the Vienna woods	David Ewen	1017078	Odon von Horvath	/authors/OL666077A	/authors/OL666077A	0	UNRESOLVED			
/works/OL37923069W	Red Lily	Anatole France	1612557	Nora Roberts	/authors/OL10729134A	/authors/OL10729134A	0	UNRESOLVED			
/works/OL3837737W	Proof of the pudding	Phoebe Atwood Taylor	2767874	Phil Vickery	/authors/OL685619A	/authors/OL685619A	0	UNRESOLVED			
/works/OL38578463W	The forerunner	Dmitry Sergeyevich Merezhkovsky	2465459	Kahlil Gibran	/authors/OL13256773A	/authors/OL13256773A	0	UNRESOLVED			
/works/OL38585255W	The marvellous boy	Ernst Penzoldt	3435851	Peter Corris	/authors/OL154475A	/authors/OL154475A	0	UNRESOLVED			
/works/OL38595131W	From day to day	Ferdynand Goetel	14989063	Odd Nansen	/authors/OL50320A	/authors/OL50320A	0	UNRESOLVED			
/works/OL3859848W	No ordinary summer	Konstantin Fedin	364326	Linda Barrett	/authors/OL693025A	/authors/OL693025A	0	UNRESOLVED			
/works/OL3863778W	The house by the river	Herbert, A. P.	6788781	Lena Manta	/authors/OL694301A	/authors/OL694301A	0	UNRESOLVED			
/works/OL3863975W	The ship of stars	Quiller-Couch, Arthur Thomas	6855040	Arthur Quiller-Couch	/authors/OL694360A	/authors/OL694360A	0	DIRECT_NAME_MATCH	Arthur Quiller-Couch	Arthur Quiller-Couch	OL_NAME_OR_PERSONAL_NAME
/works/OL3863979W	Noughts and crosses	Quiller-Couch, Arthur Thomas	43762322	Malorie Blackman	/authors/OL694360A	/authors/OL694360A	0	UNRESOLVED			
/works/OL3863982W	Sir John Constantine	Quiller-Couch, Arthur Thomas	5309770	Arthur Quiller-Couch	/authors/OL694360A	/authors/OL694360A	0	DIRECT_NAME_MATCH	Arthur Quiller-Couch	Arthur Quiller-Couch	OL_NAME_OR_PERSONAL_NAME
/works/OL38732878W	The standard bearer	S. R. Crockett	1848942	Edilberto K. Tiempo	/authors/OL5580111A	/authors/OL5580111A	0	UNRESOLVED			
/works/OL38754409W	The fall of Constantinople	J. M. Neale	4981853	Bernardine Kielty | Mostafa Mogharrabi | brnrdyn khylty	/authors/OL11610002A	/authors/OL11610002A	0	UNRESOLVED			
/works/OL38756795W	River out of Eden	Shirley Seifert	1121858	Richard Dawkins	/authors/OL11685106A	/authors/OL11685106A	0	UNRESOLVED			
/works/OL3876278W	Fairfax	Carl Sternheim	3810757	John  Wilson	/authors/OL697949A	/authors/OL697949A	0	UNRESOLVED			
/works/OL38770068W	Westward the tide	Harold Sinclair	3307805	Louis L'Amour	/authors/OL949992A	/authors/OL949992A	0	UNRESOLVED			
/works/OL3892384W	The Mightiest Machine	W. John Campbell	3231993	John W. Campbell Jr.	/authors/OL2676111A	/authors/OL2676111A	0	OL_ALIAS_MATCH	John W. Campbell Jr.	John W. Campbell Jr. | John W. Campbell, Jr.	OL_ALTERNATE_NAME
/works/OL38993755W	The last incarnation	Éliphas Lévi	1953457	J.A. Giunta	/authors/OL8582571A	/authors/OL8582571A	0	UNRESOLVED			
/works/OL38998263W	The custom of the country	Fraser, Hugh	2536975	Cynthia Griffin Wolff | Edith Wharton | Lorna Raver	/authors/OL11624419A	/authors/OL11624419A	0	UNRESOLVED			
/works/OL39001540W	The golden horseshoe	Stephen Bonsal	6324232	Elizabeth Coatsworth	/authors/OL14010219A	/authors/OL14010219A	0	UNRESOLVED			
/works/OL39014547W	The clansman	Dixon, Thomas	1357600	Thomas Dixon Jr.	/authors/OL1156030A	/authors/OL13951653A	1	DIRECT_NAME_MATCH	Thomas Dixon Jr.	Thomas Dixon Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL39015289W	Sea-gift	Edwin W. Fuller	1610055	John  Ashby	/authors/OL14014596A	/authors/OL14014596A	0	UNRESOLVED			
/works/OL3910404W	Death of a man	Boyle, Kay	1555901	Lael Tucker Wertenbaker	/authors/OL711625A	/authors/OL711625A	0	UNRESOLVED			
/works/OL3919689W	Carcajou	Montgomery, Rutherford George	4085029	Richard Holst	/authors/OL713801A	/authors/OL713801A	0	UNRESOLVED			
/works/OL3920691W	Little Bo	Russell Herman Conwell	1233903	Julie Andrews Edwards	/authors/OL714046A	/authors/OL714046A	0	UNRESOLVED			
/works/OL3920800W	Texas men	Paul Evan Lehman	5346421	Delilah Devlin	/authors/OL714061A	/authors/OL714061A	0	UNRESOLVED			
/works/OL39260W	The heart of a dog	Albert Payson Terhune	2470656	Mikhail Bulgakov | mykhy'yl bwlGkwf	/authors/OL19447A	/authors/OL19447A	0	UNRESOLVED			
/works/OL3928282W	Yolanda	Charles Major	25257180	J.T. Lewis | K.R. Jordan	/authors/OL715648A	/authors/OL715648A	0	UNRESOLVED			
/works/OL3931447W	Snare of Serpents	Eleanor Alice Burford Hibbert	1956417	Victoria Holt	/authors/OL442995A	/authors/OL442995A	0	OL_ALIAS_MATCH	Victoria Holt	Victoria Holt | Victoria Holt (pseud.) | victoria holt	OL_EXPLICIT_PSEUDONYM_ALIAS
/works/OL39415324W	Prince of thieves	Dumas, Alexandre	1281590	Chuck Hogan	/authors/OL18236A	/authors/OL18236A	0	UNRESOLVED			
/works/OL39420873W	The white trail	Alexander Macdonald	16494757	Fflur Dafydd	/authors/OL14160560A	/authors/OL14160560A	0	UNRESOLVED			
/works/OL39429907W	The prairie wife	Arthur Stringer	55167230	Curtis Sittenfeld	/authors/OL1163465A	/authors/OL1163465A	0	UNRESOLVED			
/works/OL39436866W	Solomon's quest	H. Bedford-Jones	47977517	Serenity King	/authors/OL2234482A	/authors/OL2234482A	0	UNRESOLVED			
/works/OL39451190W	The daughter of an empress	Louisa Mülbach	6437728	Luise Muhlbach	/authors/OL14170508A	/authors/OL14170508A	0	UNRESOLVED			
/works/OL39453807W	The course of true love never did run smooth	Reade, Charles	919890	Marilyn Singer	/authors/OL1126033A	/authors/OL1126033A	0	UNRESOLVED			
/works/OL39632094W	Ancient Law	Ellen Glasgow	1981039	Henry Sumner Maine	/authors/OL2826467A	/authors/OL2826467A	0	UNRESOLVED			
/works/OL3979205W	Grania	Emily Lawless	292055	Morgan Llywelyn	/authors/OL729088A	/authors/OL729088A	0	UNRESOLVED			
/works/OL3999051W	Country Christmas	Paul Hoffman	53321792	Savanna Grey	/authors/OL736277A	/authors/OL736277A	0	UNRESOLVED			
/works/OL4045577W	Blue voyage	Conrad Aiken	44223058	Diana  Renn	/authors/OL752234A	/authors/OL752234A	0	UNRESOLVED			
/works/OL406554W	Mars' butterfly	Pleasants, Henry	45790262	Henry Pleasants Jr.	/authors/OL17968A	/authors/OL17968A	0	UNRESOLVED			
/works/OL40665192W	Grif	B. Farjeon	24811980	Bianca D'Arc	/authors/OL14376744A	/authors/OL14376744A	0	UNRESOLVED			
