work_id	qid	sitelink_count
OL15840215W		0
OL15846101W		0
OL1590471W		0
OL16286554W		0
OL16659087W		0
OL16753588W		0
OL17662065W		0
OL1794645W	Q111889713	1
OL1795201W		0
OL17952678W		0
OL1796425W		0
OL1799309W		0
OL18430310W		0
OL18508153W		0
OL188068W		0
OL19819W		0
OL20550714W		0
OL20658354W		0
OL20697479W		0
OL206977W		0
OL217601W		0
OL22071219W		0
OL22086330W		0
OL22140924W		0
OL22142874W		0
OL22267195W		0
OL228723W		0
OL2319961W		0
OL2339069W		0
OL2344276W		0
OL24252200W		0
OL243303W		0
OL24960321W		0
OL2518067W		0
OL262391W	Q5569658	5
OL2639862W		0
OL273540W		0
OL276378W		0
OL278135W		0
OL28203067W		0
OL2848247W		0
OL286349W		0
OL31891726W		0
OL32091169W		0
OL32092215W		0
OL33080735W		0
OL33431910W		0
OL3376316W		0
OL33871566W		0
OL3472215W		0
OL37148953W		0
OL3837728W		0
OL38738265W		0
OL3922187W		0
OL39427560W		0
OL39452028W		0
OL405300W		0
OL4095278W		0
OL42471247W		0
OL42865308W		0
OL43563906W		0
OL43591855W		0
OL43604960W		0
OL4384068W		0
OL43882904W		0
OL4478662W		0
OL44824542W		0
OL44849400W		0
OL44945434W		0
OL455571W		0
OL4605822W		0
OL462123W	Q7176291	10
OL472549W	Q1167555	29
OL4753599W		0
OL47812W	Q7763972	1
OL47876W	Q7763063	1
OL485474W		0
OL4883989W		0
OL4978813W		0
OL505841W		0
OL5102221W	Q7746279	1
OL5189161W		0
OL5279382W		0
OL5285266W		0
OL5561573W		0
OL5611805W		0
OL6342381W		0
OL6433499W		0
OL6568346W		0
OL6665887W		0
OL7026276W		0
OL7053350W		0
OL7138927W		0
OL7155377W		0
OL7165607W		0
OL7356524W		0
OL7397352W		0
OL7413616W		0
OL7441549W		0
OL7455190W		0
OL7472869W		0
OL7544953W		0
OL7585651W		0
OL7635535W		0
OL7638418W		0
OL7642317W		0
OL7654272W		0
OL7701245W		0
OL7710162W		0
OL7724453W		0
OL7733016W		0
OL7738895W		0
OL7748068W		0
OL78481W		0
OL7862102W		0
OL7877100W		0
OL7890881W		0
OL7897586W		0
OL7973306W		0
OL8593857W	Q246732	37
OL873092W	Q1515513	14
OL88813W		0
OL98773W		0
OL997615W		0
OL10412205W		0
OL10591987W		0
OL1106251W		0
OL11338140W		0
OL11477096W		0
OL11543852W		0
OL116131W		0
OL117822W		0
OL1178347W		0
OL1299740W		0
OL1349821W		0
OL1418217W		0
OL1418241W		0
OL1471642W		0
OL1480352W		0
OL14854474W		0
OL14875164W		0
OL1523236W		0
OL15375223W		0
OL15396625W		0
OL15423278W		0
OL15843979W		0
OL16333761W		0
OL16589529W		0
OL16737248W		0
OL174903W		0
OL17662950W		0
OL17746884W		0
OL178257W		0
OL17846154W		0
OL17956186W		0
OL18377572W		0
OL1872949W		0
OL18911058W		0
OL1937526W		0
OL1995165W		0
OL20069W		0
OL20802768W		0
OL20946753W		0
OL220924W		0
OL22228057W		0
OL22439076W		0
OL2266753W		0
OL2341424W		0
OL2344496W		0
OL238059W		0
OL24294W		0
OL244531W		0
OL27517W	Q471398	26
OL2774407W		0
OL2917517W		0
OL3020829W		0
OL32092759W		0
OL32855547W		0
OL33165972W		0
OL34045247W		0
OL3521600W		0
OL3571984W		0
OL3715482W		0
OL38590714W		0
OL38639809W		0
OL38663W	Q129778	57
OL38687644W		0
OL3921555W		0
OL39450877W		0
OL4134683W		0
OL42514382W		0
OL42874321W		0
OL4318151W		0
OL43388081W		0
OL43485292W		0
OL43596931W		0
OL43625200W		0
OL43654804W		0
OL437286W		0
OL44228910W		0
OL4452212W		0
OL4465706W		0
OL4489726W		0
OL4545312W		0
OL4637441W		0
OL4638263W		0
OL4879653W		0
OL4880529W		0
OL4906729W		0
OL4993119W		0
OL5026102W		0
OL5138941W		0
OL52252W	Q2637002	12
OL536434W		0
OL5478556W		0
OL54868W		0
OL5804006W		0
OL5952289W		0
OL5952291W		0
OL6308784W		0
OL63866W		0
OL6566410W		0
OL6569513W	Q23023831	1
OL6605970W		0
OL668673W	Q7271766	4
OL6933769W		0
OL7030018W		0
OL7055948W		0
OL7341189W		0
OL7411372W		0
OL7544477W		0
OL7547772W		0
OL7549970W		0
OL7603942W		0
OL7642753W		0
OL7645724W		0
OL7661959W		0
OL7674301W		0
OL7686973W		0
OL7689064W		0
OL7709593W		0
OL7734620W		0
OL7751017W		0
OL7776934W		0
OL7789391W		0
OL81599W		0
OL8432755W		0
OL91875W		0
OL1061654W		0
OL10649676W		0
OL1067109W		0
OL108841W		0
OL1088934W		0
OL11243745W		0
OL1127994W		0
OL1149276W		0
OL1163872W		0
OL11675949W		0
OL116986W		0
OL1178345W		0
OL1190479W		0
OL120217W		0
OL121044W		0
OL13110885W		0
OL13702989W		0
OL137341W		0
OL144814W	Q3177443	11
OL1472616W		0
OL14848603W		0
OL1505501W		0
OL15156562W		0
OL15221400W		0
OL15266721W		0
OL15838707W		0
OL16068126W		0
OL160862W	Q39055372	3
OL16581442W		0
OL16637W		0
OL166885W	Q1215953	21
OL17098640W		0
OL17494026W		0
OL17745866W		0
OL1796120W		0
OL18079484W		0
OL18079962W		0
OL182348W		0
OL18366710W		0
OL1848736W		0
OL1868679W		0
OL18838934W		0
OL191505W		0
OL191790W		0
OL192324W		0
OL19346608W		0
OL19805303W		0
OL19934406W		0
OL2023395W		0
OL20840274W		0
OL21026859W		0
OL22065985W		0
OL22124833W		0
OL22128109W		0
OL22130541W		0
OL22148072W		0
OL2340505W		0
OL2342919W		0
OL2344991W		0
OL2346493W		0
OL24267662W		0
OL24304W		0
OL25129727W	Q176465	31
OL25887873W		0
OL262566W		0
OL29265331W		0
OL31625483W		0
OL32094418W		0
OL32094432W		0
OL32094906W		0
OL32098389W		0
OL32100795W		0
OL32290727W		0
OL32873234W		0
OL33078608W		0
OL33202180W		0
OL3404267W	Q4677176	10
OL3501133W		0
OL3851049W		0
OL39069465W		0
OL39197093W		0
OL39263845W		0
OL39422092W		0
OL4112849W		0
OL4255958W		0
OL42571833W		0
OL4303387W		0
OL4452231W		0
OL44836983W		0
OL44865405W		0
OL4525627W		0
OL455635W		0
OL4636854W		0
OL4745542W		0
OL47897W	Q7750370	1
OL485629W		0
OL5101945W		0
OL5189162W		0
OL5211746W		0
OL53159W		0
OL54411W		0
OL5803367W		0
OL5804096W		0
OL5969181W		0
OL61506W		0
OL6189507W		0
OL6340359W		0
OL6437913W		0
OL6482989W		0
OL6625559W		0
OL6667252W		0
OL6687340W		0
OL6689829W		0
OL6692458W		0
OL672332W	Q53831773	3
OL6804725W		0
OL6861257W		0
OL6922317W		0
OL7334656W		0
OL7342831W		0
OL7438007W		0
OL74500W		0
OL7543204W		0
OL7630315W		0
OL7651101W		0
OL7671433W		0
OL7696116W		0
OL7707582W		0
OL7733869W		0
OL7774270W		0
OL7774742W		0
OL7904025W		0
OL102707W		0
OL10334338W		0
OL10336879W		0
OL10470178W		0
OL108760W		0
OL109130W		0
OL109222W	Q7323142	1
OL11252927W		0
OL1126681W		0
OL1127968W		0
OL1130364W		0
OL113749W		0
OL1173310W		0
OL1202831W		0
OL12193504W		0
OL12587669W		0
OL1271048W		0
OL1340630W		0
OL134878W		0
OL134926W		0
OL1381241W		0
OL1449028W		0
OL1456913W		0
OL14905107W		0
OL1492681W		0
OL15104785W		0
OL15137980W		0
OL15150120W		0
OL1528614W		0
OL153542W		0
OL153750W		0
OL15393603W		0
OL15425W		0
OL15428595W		0
OL15840157W		0
OL15924006W		0
OL16034537W		0
OL16093072W		0
OL16632419W		0
OL16732996W		0
OL16749989W		0
OL17306271W		0
OL17690532W		0
OL1797231W		0
OL1799950W		0
OL18475458W		0
OL185118W		0
OL1878146W		0
OL1882569W		0
OL1937518W		0
OL19561548W		0
OL19569038W		0
OL1960068W		0
OL2032400W		0
OL22128088W		0
OL22131621W		0
OL22148798W		0
OL22197866W		0
OL2221075W		0
OL2221257W		0
OL2271459W		0
OL22965966W		0
OL2338847W		0
OL2345844W		0
OL2346221W		0
OL2346386W		0
OL24104134W		0
OL24251W		0
OL24945781W		0
OL24992028W		0
OL2624018W		0
OL2634862W		0
OL27771559W		0
OL288997W		0
OL2957113W		0
OL3063756W		0
OL31247W		0
OL31890333W		0
OL32091778W		0
OL32097153W		0
OL32097534W		0
OL32098253W		0
OL32099708W		0
OL32146727W		0
OL32873606W		0
OL3297231W	Q1796984	3
OL33318554W		0
OL3373234W		0
OL3466553W		0
OL347364W		0
OL3484364W		0
OL3492539W		0
OL3739419W		0
OL3799841W		0
OL38492148W		0
OL38778W		0
OL39014592W		0
OL39414341W		0
OL39419610W		0
OL3979208W		0
OL40299222W		0
OL4126372W		0
OL4189533W		0
OL4189796W		0
OL42714309W		0
OL42933206W		0
OL4318040W	Q65066410	1
OL43498736W		0
OL43984308W		0
OL44241075W		0
OL44284519W		0
OL44285196W		0
OL44493401W		0
OL4467515W		0
OL455451W		0
OL4621060W		0
OL4924686W		0
OL4982654W		0
OL503424W		0
OL505362W		0
OL5081416W		0
OL5087854W		0
OL5359119W		0
OL55434W		0
OL5957695W		0
OL6216538W		0
OL647125W		0
OL65440W		0
OL6558584W	Q112633054	2
OL66343W		0
OL6683063W		0
OL676835W		0
OL6906241W		0
OL6907764W		0
OL6921733W		0
OL6924555W		0
OL6942992W		0
OL7027234W		0
OL7095053W		0
OL7153298W		0
OL7202604W		0
OL7423480W		0
OL7425597W		0
OL7425775W		0
OL7439999W		0
OL748479W		0
OL749613W		0
OL7540282W	Q123424497	1
OL7544278W		0
OL7550612W		0
OL7551892W		0
OL7569149W		0
OL7582814W		0
OL7587406W		0
OL7595307W		0
OL7637659W		0
OL7644445W		0
OL7650187W		0
OL7651195W		0
OL7716198W		0
OL7725586W		0
OL7755624W		0
OL7794755W		0
OL7852319W		0
OL7855072W		0
OL815452W	Q6827778	5
OL84362W		0
OL907247W		0
OL95989W		0
OL98557W		0
OL10343944W		0
OL10530965W		0
OL10774703W		0
OL11068051W		0
OL1112176W		0
OL1173134W		0
OL1174136W		0
OL11753041W		0
OL1219287W		0
OL12197168W		0
OL12199228W		0
OL12209368W		0
OL1230715W	Q320372	61
OL12375505W		0
OL1320558W		0
OL1388018W		0
OL144792W		0
OL1489081W		0
OL1573970W		0
OL15947179W		0
OL1617865W		0
OL16672W		0
OL16904333W		0
OL17453W	Q640513	27
OL17674365W		0
OL17682642W		0
OL17691362W		0
OL17708938W		0
OL1798471W		0
OL1799740W		0
OL18042988W		0
OL18336792W		0
OL1952569W		0
OL19664342W		0
OL1969783W		0
OL19806680W		0
OL20542970W		0
OL20653547W		0
OL20653579W		0
OL220258W		0
OL22071102W		0
OL22123542W		0
OL22363W		0
OL227744W		0
OL230069W		0
OL231795W		0
OL233080W		0
OL2337719W		0
OL2338662W		0
OL245676W		0
OL24878970W		0
OL250433W		0
OL250460W		0
OL2527201W		0
OL25298364W		0
OL2607365W		0
OL2678140W		0
OL2736410W		0
OL2746368W		0
OL278147W		0
OL2792635W		0
OL2986873W		0
OL3059858W		0
OL31702607W		0
OL32090905W		0
OL32096985W		0
OL32792413W		0
OL32873123W		0
OL33314932W		0
OL3412408W		0
OL36769591W		0
OL38839813W		0
OL3910403W		0
OL3928278W		0
OL39433158W		0
OL39456826W		0
OL4087257W		0
OL4087393W		0
OL4102497W		0
OL4103561W		0
OL424358W		0
OL42875053W		0
OL43160772W		0
OL43359682W		0
OL459638W	Q20566356	1
OL4636827W		0
OL4864508W		0
OL4879516W		0
OL4885891W		0
OL4901482W		0
OL5043982W		0
OL507323W		0
OL5096765W		0
OL52243W	Q7760264	2
OL5362120W		0
OL5590818W		0
OL5651636W		0
OL5679172W		0
OL5851623W		0
OL5910066W		0
OL5928489W		0
OL5960293W		0
OL619360W		0
OL6285116W		0
OL6661982W		0
OL6668358W		0
OL6677365W		0
OL6714276W		0
OL6809405W		0
OL6857025W		0
OL695672W		0
OL7166030W		0
OL7411611W		0
OL7423952W		0
OL7424233W		0
OL7433639W		0
OL7441415W		0
OL7455319W		0
OL7582943W		0
OL7599039W		0
OL7652292W		0
OL7655650W		0
OL7687366W		0
OL7714573W		0
OL7751680W		0
OL7841615W		0
OL7856086W		0
OL7856321W		0
OL7888249W		0
OL8258410W		0
OL860346W		0
OL879067W		0
OL9803902W		0
OL1064292W	Q726902	8
OL1064385W		0
OL1102375W		0
OL11369879W		0
OL11377308W		0
OL1172820W		0
OL11759526W		0
OL11785563W		0
OL11837490W		0
OL1230156W		0
OL1234921W		0
OL1249570W		0
OL1253426W		0
OL12953792W		0
OL1337098W		0
OL13683562W		0
OL1459501W		0
OL146906W		0
OL15109141W		0
OL1513712W		0
OL151403W		0
OL1514415W		0
OL1518719W		0
OL153488W		0
OL15638785W		0
OL15640826W		0
OL15835925W		0
OL15867162W		0
OL15942707W		0
OL16032582W		0
OL1617379W		0
OL16277035W		0
OL1630277W		0
OL175934W		0
OL17657994W		0
OL17681980W		0
OL17700322W		0
OL17787929W		0
OL1794632W		0
OL17957011W		0
OL1796627W		0
OL1796769W		0
OL1797752W		0
OL180525W		0
OL183934W		0
OL184852W		0
OL19675576W		0
OL19768747W		0
OL19772594W		0
OL19804574W		0
OL20542335W		0
OL20915886W		0
OL20971359W		0
OL210718W		0
OL21165834W		0
OL22125249W		0
OL22135168W		0
OL2226878W		0
OL22291541W		0
OL228072W		0
OL2337470W		0
OL233880W		0
OL2340363W		0
OL2342143W		0
OL2346114W		0
OL235280W		0
OL24253047W		0
OL24260W		0
OL249108W		0
OL2607364W		0
OL2635362W		0
OL26668762W	Q1436824	12
OL2697877W		0
OL2838607W		0
OL29263407W		0
OL32012317W		0
OL32050527W		0
OL32055004W		0
OL32092104W		0
OL32094623W		0
OL32099425W		0
OL32146632W		0
OL32867810W		0
OL33136500W		0
OL33154323W		0
OL33413197W		0
OL34374533W		0
OL35277292W		0
OL37142662W		0
OL37922516W		0
OL3901449W		0
OL39203W		0
OL39632094W		0
OL40248W		0
OL408754W		0
OL4188237W		0
OL42295586W		0
OL4242080W		0
OL44009640W		0
OL44394805W		0
OL4442884W		0
OL44848730W		0
OL44891888W		0
OL4633635W		0
OL4636855W		0
OL47275W		0
OL503486W		0
OL51125W		0
OL5215800W		0
OL52192W		0
OL5271221W		0
OL5352070W		0
OL5408075W		0
OL55516W		0
OL5679170W		0
OL5684580W		0
OL5951724W		0
OL5960288W		0
OL6440904W		0
OL6677373W		0
OL7002183W		0
OL7093160W		0
OL7453691W		0
OL7544476W		0
OL75484W		0
OL7558570W		0
OL7591023W		0
OL7593415W		0
OL7649666W		0
OL7710031W		0
OL7710764W		0
OL7767862W		0
OL7856455W		0
OL7859814W		0
OL806822W		0
OL8669074W		0
OL88549W		0
OL9433528W		0
OL9565217W		0
OL10366283W		0
OL1101429W		0
OL1103772W		0
OL1132264W		0
OL113750W		0
OL1146636W		0
OL1151720W		0
OL1171749W	Q18414462	1
OL11905566W		0
OL1200762W		0
OL1212452W		0
OL1230464W		0
OL1337041W		0
OL13575529W		0
OL1418250W		0
OL1430009W		0
OL1446178W		0
OL14848863W		0
OL14938139W		0
OL15002039W		0
OL1503361W		0
OL15142W		0
OL15156813W		0
OL1526980W		0
OL1527986W		0
OL1528056W		0
OL15377743W		0
OL15401559W		0
OL15516229W		0
OL15702612W		0
OL16328373W		0
OL16722W	Q56345664	1
OL17623000W		0
OL17645253W		0
OL17657599W		0
OL17702129W		0
OL17768557W		0
OL1793653W		0
OL17959853W		0
OL17986484W		0
OL1799069W		0
OL18077380W		0
OL18107122W		0
OL18202812W		0
OL18272410W		0
OL19618662W		0
OL19771365W		0
OL20541130W		0
OL206092W		0
OL207262W		0
OL21167618W		0
OL22123250W		0
OL226409W		0
OL2339092W		0
OL2343405W		0
OL239763W		0
OL24432478W		0
OL2581061W		0
OL2678117W		0
OL276454W		0
OL2827891W		0
OL2940733W		0
OL2957081W		0
OL31580898W		0
OL32090214W		0
OL32094430W		0
OL32096482W		0
OL32101599W		0
OL32448682W		0
OL3457372W		0
OL3484045W		0
OL3569969W		0
OL3674752W		0
OL3733425W		0
OL38916675W		0
OL38960843W		0
OL39243W		0
OL39458462W		0
OL4092550W		0
OL42219425W		0
OL4321524W		0
OL43610207W		0
OL43885983W		0
OL43958965W		0
OL44405735W		0
OL44651299W		0
OL4885674W		0
OL4944989W		0
OL4976581W		0
OL4996205W		0
OL5037450W		0
OL509824W		0
OL5202795W		0
OL5204310W		0
OL566987W		0
OL5945055W		0
OL5948115W		0
OL5958311W		0
OL6213295W		0
OL63009W	Q200920	65
OL646840W		0
OL6585851W		0
OL6625554W		0
OL66613W		0
OL6913270W		0
OL7135513W		0
OL715599W		0
OL7185326W		0
OL7390976W		0
OL7413115W		0
OL7427797W		0
OL7446032W		0
OL7465380W		0
OL7539544W		0
OL7540852W		0
OL7555916W		0
OL7597241W		0
OL7603164W		0
OL7605646W		0
OL7647815W		0
OL7682905W		0
OL7763704W		0
OL7779599W		0
OL81289W		0
OL826549W		0
OL8271329W		0
OL10539931W		0
OL106714W		0
OL1098402W		0
OL1100752W		0
OL1102678W		0
OL1137443W		0
OL1168755W		0
OL1206495W		0
OL12081070W		0
OL121041W		0
OL1219798W		0
OL12389289W		0
OL1337089W		0
OL139822W		0
OL1400700W		0
OL1448849W		0
OL1492912W		0
OL1501528W		0
OL1518697W		0
OL1521860W		0
OL152238W		0
OL1523737W		0
OL15241488W		0
OL15512548W		0
OL15709837W		0
OL15963273W		0
OL1674528W		0
OL16760167W		0
OL16777536W		0
OL16878477W		0
OL17025003W		0
OL17938398W		0
OL1794602W		0
OL17960980W		0
OL1796182W		0
OL18397302W		0
OL192354W		0
OL1946450W		0
OL1960066W		0
OL20077641W		0
OL20517788W		0
OL212544W		0
OL213994W		0
OL215164W		0
OL22232672W		0
OL22267240W		0
OL2254376W		0
OL226916W		0
OL23198W	Q582472	8
OL2341658W		0
OL2343952W		0
OL2361188W		0
OL24087W		0
OL24705199W		0
OL24967880W		0
OL254062W		0
OL262458W		0
OL2639872W		0
OL26460746W		0
OL2678123W		0
OL2799278W		0
OL3020889W		0
OL3159773W		0
OL32044154W		0
OL32090971W		0
OL32092431W		0
OL32093649W		0
OL32094419W		0
OL32094672W		0
OL32094703W		0
OL32096782W		0
OL32097576W		0
OL32146077W		0
OL33133773W		0
OL33325345W		0
OL35553650W		0
OL36934833W		0
OL3799316W		0
OL38803607W		0
OL3920691W		0
OL3928269W		0
OL39446771W		0
OL3971885W		0
OL3979210W		0
OL39926007W		0
OL4072538W		0
OL4109165W		0
OL42216794W		0
OL4239759W		0
OL43120602W		0
OL43133568W		0
OL43166451W		0
OL43406346W		0
OL43496779W		0
OL43635770W		0
OL44216627W		0
OL44626680W		0
OL44977523W		0
OL4511091W		0
OL4628149W		0
OL4649312W		0
OL472328W		0
OL476641W	Q3766392	30
OL4771372W	Q4669003	1
OL4785073W		0
OL48295W		0
OL4994345W		0
OL5080739W		0
OL5124560W		0
OL5297896W		0
OL5645054W		0
OL566964W		0
OL5705374W		0
OL5730425W		0
OL5933575W		0
OL64422W	Q3187145	5
OL69043W		0
OL7140904W		0
OL7441834W		0
OL7540241W		0
OL7544157W		0
OL7549147W		0
OL7581699W		0
OL7624224W		0
OL7631485W		0
OL7642694W		0
OL7677737W		0
OL7694544W		0
OL7696218W		0
OL7736905W		0
OL7745008W		0
OL7747941W		0
OL7780113W		0
OL7780712W		0
OL7838709W		0
OL7853049W		0
OL7854798W		0
OL7920612W	Q3227619	8
OL7966118W		0
OL8718373W		0
OL879144W		0
OL9252848W		0
OL9418196W		0
OL1061660W		0
OL108747W		0
OL10947328W		0
OL11369989W		0
OL1153007W		0
OL1175333W		0
OL11957W		0
OL12063176W		0
OL13755543W		0
OL13795074W		0
OL144990W		0
OL1454276W		0
OL1456890W		0
OL14851652W		0
OL1501487W		0
OL15057587W		0
OL15140696W		0
OL15241494W		0
OL1526994W		0
OL1527059W		0
OL1544007W		0
OL15672731W		0
OL15719287W		0
OL16707659W		0
OL16777155W		0
OL16788419W		0
OL16865487W		0
OL175962W		0
OL17619965W		0
OL17639449W		0
OL17690228W		0
OL1792871W		0
OL183422W		0
OL19765923W		0
OL20660820W		0
OL20944172W		0
OL209788W		0
OL2118315W		0
OL2131947W		0
OL21514606W		0
OL217950W		0
OL22075148W		0
OL22088473W		0
OL22093487W		0
OL22097546W		0
OL22120896W		0
OL2234029W		0
OL22967895W		0
OL2319923W		0
OL2321341W		0
OL2339071W		0
OL2345446W		0
OL2345859W		0
OL24148626W		0
OL24736272W		0
OL24979043W		0
OL25079390W		0
OL28566W	Q7062232	2
OL2882384W		0
OL29327W		0
OL2962349W		0
OL3051452W		0
OL32090632W		0
OL32094743W		0
OL32095861W		0
OL32218403W		0
OL3271098W	Q739461	3
OL33135615W		0
OL33135885W		0
OL33306449W		0
OL3466573W		0
OL3528803W		0
OL3571825W		0
OL38731768W		0
OL3979510W		0
OL398864W		0
OL39905W	Q7730292	1
OL4031973W		0
OL4112801W		0
OL414999W		0
OL4223272W		0
OL4283786W		0
OL43769751W		0
OL44200440W		0
OL44297670W		0
OL44500544W		0
OL468564W		0
OL47727W		0
OL4783765W		0
OL47849W	Q5466562	1
OL4785058W		0
OL48288W		0
OL4994354W		0
OL503302W		0
OL51201W		0
OL5895459W		0
OL5960307W		0
OL677762W		0
OL6797585W		0
OL7055666W		0
OL7132721W		0
OL7425601W		0
OL7440617W		0
OL7538823W		0
OL7540242W		0
OL7546157W		0
OL7553487W		0
OL7563034W		0
OL7570026W		0
OL7586624W		0
OL7640890W		0
OL7649021W		0
OL76650W	Q2919955	8
OL7679550W		0
OL7705032W		0
OL7724434W		0
OL7746172W		0
OL7783909W		0
OL7787091W		0
OL7842090W		0
OL7859095W		0
OL7860919W		0
OL96167W	Q4659834	2
OL997648W		0
OL10415698W		0
OL10641391W		0
OL1107400W		0
OL1109103W		0
OL11559765W		0
OL1163099W		0
OL1163351W		0
OL118942W		0
OL1198310W		0
OL12213057W		0
OL12279003W		0
OL12312W		0
OL12822W		0
OL128369W		0
OL13699391W		0
OL1418199W	Q3181212	6
OL142926W		0
OL15061204W		0
OL15189381W		0
OL1519511W		0
OL15232403W		0
OL1526738W		0
OL1590682W		0
OL16312653W		0
OL1672341W	Q85766257	1
OL167525W		0
OL17438W		0
OL17594823W		0
OL176066W		0
OL17704926W		0
OL1794139W		0
OL1795569W		0
OL1795872W		0
OL1846074W	Q7069583	9
OL1848727W		0
OL185892W		0
OL194380W		0
OL1981035W		0
OL19899W	Q1247723	16
OL2004265W		0
OL20091796W		0
OL20660881W		0
OL212562W		0
OL22144571W		0
OL22201962W		0
OL2339089W		0
OL2340060W		0
OL2346226W		0
OL236085W		0
OL240594W		0
OL250353W		0
OL2622393W		0
OL2624011W		0
OL2645476W	Q15052495	6
OL2681015W		0
OL29270978W		0
OL3055489W		0
OL32089929W		0
OL32094470W		0
OL32095783W		0
OL32321377W		0
OL32443957W		0
OL3282842W		0
OL32873155W		0
OL36891805W		0
OL37020311W		0
OL3837713W		0
OL38512666W		0
OL39070924W		0
OL39119016W		0
OL39415402W		0
OL39505W		0
OL4020007W		0
OL42324267W		0
OL42471765W		0
OL42516056W		0
OL4277556W		0
OL42796593W		0
OL4283796W		0
OL43033090W		0
OL43036120W		0
OL43720185W		0
OL44085996W		0
OL44159277W		0
OL44314576W		0
OL44368791W		0
OL44472884W		0
OL4470210W		0
OL44845514W		0
OL44949277W		0
OL4649300W		0
OL48197W		0
OL4873500W		0
OL4901477W		0
OL5036933W		0
OL51140W		0
OL5117001W		0
OL5215830W		0
OL529965W		0
OL6213273W		0
OL647068W		0
OL6572116W		0
OL6607298W		0
OL6663724W		0
OL6678930W		0
OL67215W		0
OL6747906W		0
OL6950043W		0
OL7012520W		0
OL7025708W		0
OL7030015W		0
OL708694W	Q2531304	9
OL7135341W		0
OL7135498W		0
OL7147063W		0
OL7149888W		0
OL7200137W		0
OL7301647W		0
OL73427W	Q2662175	8
OL7343353W		0
OL7344428W		0
OL7372732W		0
OL7441228W		0
OL7540227W		0
OL7540781W		0
OL7549544W		0
OL7588540W		0
OL7594049W		0
OL7602246W		0
OL7605238W		0
OL7623921W		0
OL7636242W		0
OL7646534W		0
OL7653282W		0
OL7661178W		0
OL7673075W		0
OL7687945W		0
OL7794929W		0
OL7853942W		0
OL7861008W		0
OL7864036W		0
OL7864257W		0
OL7873631W		0
OL804282W		0
OL85515W		0
OL9287420W		0
OL9687548W		0
OL10421508W		0
OL109136W		0
OL11019967W		0
OL1146235W		0
OL1147102W		0
OL1161285W		0
OL1191010W		0
OL11944W		0
OL1201233W		0
OL1208452W		0
OL1217974W		0
OL1219518W		0
OL1242578W		0
OL1315149W	Q1623656	12
OL13738670W		0
OL1413291W		0
OL15110682W		0
OL1519652W		0
OL1527865W		0
OL15353522W		0
OL15359249W		0
OL15437W	Q3832392	6
OL15512552W		0
OL15701869W		0
OL1583372W		0
OL16070953W		0
OL1621962W		0
OL164631W		0
OL16614101W		0
OL16641488W		0
OL16730786W		0
OL16779235W		0
OL16784897W		0
OL16883605W		0
OL16908159W		0
OL17689851W		0
OL1792878W		0
OL1795196W		0
OL1796314W		0
OL1799935W		0
OL18095944W		0
OL1831022W		0
OL18482847W		0
OL191334W		0
OL1937761W		0
OL195486W		0
OL20653580W		0
OL22122942W		0
OL22130166W		0
OL22133077W		0
OL22133409W		0
OL22310246W		0
OL22316495W		0
OL2341612W		0
OL2344904W		0
OL236389W		0
OL239316W		0
OL241303W		0
OL245396W		0
OL2455071W		0
OL24868785W		0
OL249392W		0
OL250336W		0
OL2681041W		0
OL2736398W		0
OL27423851W		0
OL27772797W		0
OL2918389W		0
OL2969068W		0
OL32091093W		0
OL32095712W		0
OL33439184W		0
OL3472207W		0
OL35402W		0
OL3548509W		0
OL35673049W		0
OL38916152W		0
OL39440413W		0
OL41369354W		0
OL42217903W		0
OL4234959W	Q7278586	2
OL42484487W		0
OL43333499W		0
OL43769790W		0
OL43881668W		0
OL43886105W		0
OL43886177W		0
OL44252138W		0
OL4445567W		0
OL44782886W		0
OL44805183W		0
OL4608091W		0
OL47719W		0
OL4793314W		0
OL4807372W		0
OL4835487W		0
OL486974W		0
OL4881177W		0
OL5096775W		0
OL5124566W		0
OL5144232W		0
OL5197970W		0
OL5216573W		0
OL5278053W	Q6928448	1
OL5294470W		0
OL5297498W		0
OL5444720W		0
OL5592117W		0
OL5599646W		0
OL6154288W		0
OL6289230W		0
OL6561018W		0
OL6680432W		0
OL6698531W		0
OL6818675W		0
OL6828094W		0
OL69227W		0
OL6923214W		0
OL7002498W		0
OL7017518W		0
OL7023874W		0
OL7031440W		0
OL7136011W		0
OL7154778W		0
OL7200877W		0
OL7266817W		0
OL7305457W		0
OL7412379W		0
OL7424845W		0
OL7433623W		0
OL7564217W		0
OL7569180W		0
OL7590609W		0
OL7607025W		0
OL7629535W		0
OL7649949W		0
OL7668007W		0
OL7702821W		0
OL7710161W		0
OL7711563W		0
OL7795030W		0
OL7876325W		0
OL7881329W		0
OL7889735W		0
OL8341870W		0
OL890279W		0
OL92779W		0
OL963531W		0
OL10424864W		0
OL1090738W		0
OL1128019W		0
OL1163886W		0
OL1205586W		0
OL1236527W		0
OL1337096W		0
OL1349207W		0
OL1441602W		0
OL1443570W		0
OL14848405W		0
OL14857825W	Q4003978	5
OL14861324W		0
OL14924549W		0
OL15141682W		0
OL1519515W		0
OL15332376W		0
OL15401073W		0
OL1540390W		0
OL1541804W		0
OL15435251W		0
OL15492905W		0
OL15515111W		0
OL16477346W		0
OL16583925W		0
OL16611392W		0
OL17460684W		0
OL17651900W		0
OL17687717W		0
OL17693420W		0
OL17761779W		0
OL1794627W		0
