ol_work_key	ol_title	ol_author_name	goodreads_work_id	gr_primary_contributors	ol_author_key	identity_status	matched_gr_name	matched_ol_name_raw	ol_evidence_type
/works/OL33421043W	A summer siege	Lucy T. Poor	21572106	Samantha Holt	/authors/OL12110865A	UNRESOLVED			
/works/OL3361670W	The iron mountain	Phil Stong	7150596	Robert Isenberg	/authors/OL546333A	UNRESOLVED			
/works/OL3361684W	The prince and the porker	Phil Stong	43272157	Peter Bently	/authors/OL546333A	UNRESOLVED			
/works/OL33678351W	Situation Vacant	Cecil John Charles Street	24081016	Tim Songhurst	/authors/OL6001513A	UNRESOLVED			
/works/OL3370575W	Don Quixote of the Mancha	Parry, Edward Abbott	121842	Arvid Paulson | Clayton Edwards | Edith Grossman | Guy Kellal | John Ormsby | John Rutherford | Migel de Servantes | Migkel Nte Therbantes | Miguel de Cervantes Saavedra | Tobias Smollett | myjyl dy syrfnts	/authors/OL548748A	UNRESOLVED			
/works/OL3412333W	A Comedy of Terrors	Michael Innes	21369050	Graeme   Smith		OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL3412380W	The Weight of Evidence	Michael Innes	17069912	Roger Ormerod		OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL34561372W	The Great Book of Thrillers	H. Douglas Thomson	620816	Daniel Defoe | H.G. Wells | Oscar Wilde | Walter de la Mare | Wilkie Collins	/authors/OL3657304A	UNRESOLVED			
/works/OL3462385W	The wind from nowhere	Micheaux, Oscar	254310	J.G. Ballard	/authors/OL576867A	UNRESOLVED			
/works/OL3465109W	Mr. and Mrs. North	Richard Lockridge	54813190	Carla Buchanan	/authors/OL577477A	UNRESOLVED			
/works/OL3466555W	The House Without a Door	Elizabeth Daly	16059098	Thomas Sterling	/authors/OL577783A	UNRESOLVED			
/works/OL3468579W	Creeping Jenny	Wiggin, Kate Douglas Smith	1463049	John Sherwood	/authors/OL578113A	UNRESOLVED			
/works/OL3472214W	The plunderers	Edwin Lefevre	6917519	Jonathan Black	/authors/OL578783A	UNRESOLVED			
/works/OL3474306W	Hope's highway	Sarah Lee Brown Fleming	2777466	Dorothy Garlock	/authors/OL579181A	UNRESOLVED			
/works/OL3484364W	The Silent Isle	Arthur Christopher Benson	40158594	Nicholas  Anderson	/authors/OL581406A	UNRESOLVED			
/works/OL3496522W	The living is easy	Mary Christopher	152851	Dorothy West	/authors/OL1433548A	OL_ALIAS_MATCH	Dorothy West	Dorothy West	OL_ALTERNATE_NAME
/works/OL3538197W	Sparks fly upward	Oliver La Farge	3934093	Stewart Granger	/authors/OL593898A	UNRESOLVED			
/works/OL35554055W	Aces up	Covington Clarke	7916913	Lauren Barnholdt	/authors/OL2435524A	UNRESOLVED			
/works/OL3569964W	The mind reader	Roberts, Walter Adolphe	170687	R.L. Stine	/authors/OL601993A	UNRESOLVED			
/works/OL3569969W	Royal Street	Roberts, Walter Adolphe	16974328	Suzanne  Johnson	/authors/OL601993A	UNRESOLVED			
/works/OL3571981W	Son of the Hawk	Thomas Head Raddall	6344110	Charles G. West	/authors/OL602587A	UNRESOLVED			
/works/OL3581439W	Tom Swift and His Airship	Howard Roger Garis	256692	Victor Appleton	/authors/OL160777A	OL_ALIAS_MATCH	Victor Appleton	Victor Appleton	OL_ALTERNATE_NAME
/works/OL3593545W	Xi you ji	Wu, Cheng'en	6162952	You Gan Gui	/authors/OL608235A	UNRESOLVED			
/works/OL36605W	The progress of Julius	Du Maurier, Daphne	546754	Daphne du Maurier	/authors/OL34047A	DIRECT_NAME_MATCH	Daphne du Maurier	Daphne du Maurier	OL_NAME_OR_PERSONAL_NAME
/works/OL36613W	I'll never be young again	Du Maurier, Daphne	49093	Daphne du Maurier	/authors/OL34047A	DIRECT_NAME_MATCH	Daphne du Maurier	Daphne du Maurier	OL_NAME_OR_PERSONAL_NAME
/works/OL36629W	The parasites	Du Maurier, Daphne	2728005	Daphne du Maurier	/authors/OL34047A	DIRECT_NAME_MATCH	Daphne du Maurier	Daphne du Maurier	OL_NAME_OR_PERSONAL_NAME
/works/OL36632W	Jamaica Inn	Du Maurier, Daphne	430524	Dafna diu Mor'e | Daphne du Maurier | Tony Britton	/authors/OL34047A	DIRECT_NAME_MATCH	Daphne du Maurier	Daphne du Maurier	OL_NAME_OR_PERSONAL_NAME
/works/OL36716W	Strange life of Ivan Osokin	Uspenskiĭ Petr Demʹi͡anovich	518525	P.D. Ouspensky	/authors/OL2263413A	OL_ALIAS_MATCH	P.D. Ouspensky	P.D. Ouspensky | P. D Ouspensky | P. D. Ouspensky | P. d Ouspensky | P D. Ouspensky | P. D. OUSPENSKY | P.D Ouspensky | P D Ouspensky | P. D. (Peter Demianovich) Ouspensky	OL_ALTERNATE_NAME
/works/OL36769716W	The joy of life	Emile Zola	26574593	Mary Beth Smith	/authors/OL32772A	UNRESOLVED			
/works/OL36881W	The light heart	Hewlett, Maurice Henry	343514	Elswyth Thane	/authors/OL18237A	UNRESOLVED			
/works/OL37021076W	Brigands of the moon	Campbell, John	3046327	Ray Cummings	/authors/OL923239A	UNRESOLVED			
/works/OL37139955W	The eighth wonder	William Wallace Cook	19927501	Kimberly S. Young	/authors/OL1181672A	UNRESOLVED			
/works/OL37142662W	Invaders from Mars	Barré Lyndon	1357500	Ray Garton	/authors/OL161753A	UNRESOLVED			
/works/OL37149828W	Fission	Rand Le Page	18022089	Tom Weston	/authors/OL2860222A	UNRESOLVED			
/works/OL3750810W	Rio Bravo	Sabin, Edwin L.	13927551	Gordon D. Shirreffs	/authors/OL2980635A	UNRESOLVED			
/works/OL3774994W	Tales from the Vienna woods	David Ewen	1017078	Odon von Horvath	/authors/OL666077A	UNRESOLVED			
/works/OL37923069W	Red Lily	Anatole France	1612557	Nora Roberts	/authors/OL10729134A	UNRESOLVED			
/works/OL3837737W	Proof of the pudding	Phoebe Atwood Taylor	2767874	Phil Vickery	/authors/OL685619A	UNRESOLVED			
/works/OL38578463W	The forerunner	Dmitry Sergeyevich Merezhkovsky	2465459	Kahlil Gibran	/authors/OL13256773A	UNRESOLVED			
/works/OL38585255W	The marvellous boy	Ernst Penzoldt	3435851	Peter Corris	/authors/OL154475A	UNRESOLVED			
/works/OL38595131W	From day to day	Ferdynand Goetel	14989063	Odd Nansen	/authors/OL50320A	UNRESOLVED			
/works/OL3859848W	No ordinary summer	Konstantin Fedin	364326	Linda Barrett	/authors/OL693025A	UNRESOLVED			
/works/OL3863778W	The house by the river	Herbert, A. P.	6788781	Lena Manta	/authors/OL694301A	UNRESOLVED			
/works/OL3863975W	The ship of stars	Quiller-Couch, Arthur Thomas	6855040	Arthur Quiller-Couch	/authors/OL694360A	DIRECT_NAME_MATCH	Arthur Quiller-Couch	Arthur Quiller-Couch	OL_NAME_OR_PERSONAL_NAME
/works/OL3863979W	Noughts and crosses	Quiller-Couch, Arthur Thomas	43762322	Malorie Blackman	/authors/OL694360A	UNRESOLVED			
/works/OL3863982W	Sir John Constantine	Quiller-Couch, Arthur Thomas	5309770	Arthur Quiller-Couch	/authors/OL694360A	DIRECT_NAME_MATCH	Arthur Quiller-Couch	Arthur Quiller-Couch	OL_NAME_OR_PERSONAL_NAME
/works/OL38732878W	The standard bearer	S. R. Crockett	1848942	Edilberto K. Tiempo	/authors/OL5580111A	UNRESOLVED			
/works/OL38754409W	The fall of Constantinople	J. M. Neale	4981853	Bernardine Kielty | Mostafa Mogharrabi | brnrdyn khylty	/authors/OL11610002A	UNRESOLVED			
/works/OL38756795W	River out of Eden	Shirley Seifert	1121858	Richard Dawkins	/authors/OL11685106A	UNRESOLVED			
/works/OL3876278W	Fairfax	Carl Sternheim	3810757	John  Wilson	/authors/OL697949A	UNRESOLVED			
/works/OL38770068W	Westward the tide	Harold Sinclair	3307805	Louis L'Amour	/authors/OL949992A	UNRESOLVED			
/works/OL3892384W	The Mightiest Machine	W. John Campbell	3231993	John W. Campbell Jr.	/authors/OL2676111A	OL_ALIAS_MATCH	John W. Campbell Jr.	John W. Campbell Jr. | John W. Campbell, Jr.	OL_ALTERNATE_NAME
/works/OL38993755W	The last incarnation	Éliphas Lévi	1953457	J.A. Giunta	/authors/OL8582571A	UNRESOLVED			
/works/OL38998263W	The custom of the country	Fraser, Hugh	2536975	Cynthia Griffin Wolff | Edith Wharton | Lorna Raver	/authors/OL11624419A	UNRESOLVED			
/works/OL39001540W	The golden horseshoe	Stephen Bonsal	6324232	Elizabeth Coatsworth	/authors/OL14010219A	UNRESOLVED			
/works/OL39014547W	The clansman	Dixon, Thomas	1357600	Thomas Dixon Jr.		OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL39015289W	Sea-gift	Edwin W. Fuller	1610055	John  Ashby	/authors/OL14014596A	UNRESOLVED			
/works/OL3910404W	Death of a man	Boyle, Kay	1555901	Lael Tucker Wertenbaker	/authors/OL711625A	UNRESOLVED			
/works/OL3919689W	Carcajou	Montgomery, Rutherford George	4085029	Richard Holst	/authors/OL713801A	UNRESOLVED			
/works/OL3920691W	Little Bo	Russell Herman Conwell	1233903	Julie Andrews Edwards	/authors/OL714046A	UNRESOLVED			
/works/OL3920800W	Texas men	Paul Evan Lehman	5346421	Delilah Devlin	/authors/OL714061A	UNRESOLVED			
/works/OL39260W	The heart of a dog	Albert Payson Terhune	2470656	Mikhail Bulgakov | mykhy'yl bwlGkwf	/authors/OL19447A	UNRESOLVED			
/works/OL3928282W	Yolanda	Charles Major	25257180	J.T. Lewis | K.R. Jordan	/authors/OL715648A	UNRESOLVED			
/works/OL3931447W	Snare of Serpents	Eleanor Alice Burford Hibbert	1956417	Victoria Holt	/authors/OL442995A	OL_ALIAS_MATCH	Victoria Holt	Victoria Holt (pseud.) | victoria holt | Victoria Holt	OL_EXPLICIT_PSEUDONYM_ALIAS
/works/OL39415324W	Prince of thieves	Dumas, Alexandre	1281590	Chuck Hogan	/authors/OL18236A	UNRESOLVED			
/works/OL39420873W	The white trail	Alexander Macdonald	16494757	Fflur Dafydd	/authors/OL14160560A	UNRESOLVED			
/works/OL39429907W	The prairie wife	Arthur Stringer	55167230	Curtis Sittenfeld	/authors/OL1163465A	UNRESOLVED			
/works/OL39436866W	Solomon's quest	H. Bedford-Jones	47977517	Serenity King	/authors/OL2234482A	UNRESOLVED			
/works/OL39451190W	The daughter of an empress	Louisa Mülbach	6437728	Luise Muhlbach	/authors/OL14170508A	UNRESOLVED			
/works/OL39453807W	The course of true love never did run smooth	Reade, Charles	919890	Marilyn Singer	/authors/OL1126033A	UNRESOLVED			
/works/OL39632094W	Ancient Law	Ellen Glasgow	1981039	Henry Sumner Maine	/authors/OL2826467A	UNRESOLVED			
/works/OL3979205W	Grania	Emily Lawless	292055	Morgan Llywelyn	/authors/OL729088A	UNRESOLVED			
/works/OL3999051W	Country Christmas	Paul Hoffman	53321792	Savanna Grey	/authors/OL736277A	UNRESOLVED			
/works/OL4045577W	Blue voyage	Conrad Aiken	44223058	Diana  Renn	/authors/OL752234A	UNRESOLVED			
/works/OL406554W	Mars' butterfly	Pleasants, Henry	45790262	Henry Pleasants Jr.	/authors/OL17968A	UNRESOLVED			
/works/OL40665192W	Grif	B. Farjeon	24811980	Bianca D'Arc	/authors/OL14376744A	UNRESOLVED			
/works/OL4080114W	The spinster's secret	Anthony Gilbert	24194880	Emily Larkin	/authors/OL763964A	UNRESOLVED			
/works/OL4087236W	Dakota marshal	Lynn Westland	16940497	Jenna Ryan	/authors/OL765561A	UNRESOLVED			
/works/OL4091074W	Seven Slayers	George Sims	2256649	Paul Cain	/authors/OL766271A	OL_ALIAS_MATCH	Paul Cain	Paul Cain	OL_ALTERNATE_NAME
/works/OL41061144W	Call of the Blood	Robert Smythe Hichens	41085053	Shyla Colt	/authors/OL126467A	UNRESOLVED			
/works/OL4128518W	The third murderer	Carroll John Daly	23900163	Jack  Flanagan	/authors/OL775359A	UNRESOLVED			
/works/OL4134663W	Night at the Mocking Widow	John Dickson Carr	1778158	Carter Dickson	/authors/OL465130A	OL_ALIAS_MATCH	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALTERNATE_NAME
/works/OL4134664W	Nine and Death Makes Ten	John Dickson Carr	2050964	Carter Dickson	/authors/OL465130A	OL_ALIAS_MATCH	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALTERNATE_NAME
/works/OL4134666W	The peacock feather murders	John Dickson Carr	533042	Carter Dickson	/authors/OL465130A	OL_ALIAS_MATCH	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALTERNATE_NAME
/works/OL4134674W	My late wives	John Dickson Carr	1881067	Carter Dickson	/authors/OL465130A	OL_ALIAS_MATCH	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALTERNATE_NAME
/works/OL4134680W	The reader is warned	John Dickson Carr	1796498	Carter Dickson	/authors/OL465130A	OL_ALIAS_MATCH	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALTERNATE_NAME
/works/OL4134683W	Death in five boxes	John Dickson Carr	2353091	Carter Dickson	/authors/OL465130A	OL_ALIAS_MATCH	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALTERNATE_NAME
/works/OL4134686W	The skeleton in the clock	John Dickson Carr	1859619	Carter Dickson	/authors/OL465130A	OL_ALIAS_MATCH	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALTERNATE_NAME
/works/OL41363589W	Tales of the Fish Patrol	George Varian	1189992	Jack London	/authors/OL9267615A	UNRESOLVED			
/works/OL4215281W	The plum tree	Mary Ellen Chase	18541011	Ellen Marie Wiseman	/authors/OL804979A	UNRESOLVED			
/works/OL42324267W	The historical novel	Herbert Butterfield	6059515	George Saintsbury	/authors/OL8107671A	UNRESOLVED			
/works/OL42475519W	The masterpiece	Emile Zola	56444376	Bonnie Dee	/authors/OL32772A	UNRESOLVED			
/works/OL42504098W	Notre dame	Victor Hugo	46055768	Jean Bastide | Robin Recht | Robin Recht, Jean Bastide	/authors/OL107571A	UNRESOLVED			
/works/OL42572716W	Elsie's holidays at Roselands	Martha Finley	26073462	Finley Martha	/authors/OL215842A	UNRESOLVED			
/works/OL42637481W	The clansman	Thomas Dixon	1357600	Thomas Dixon Jr.	/authors/OL10822423A	UNRESOLVED			
/works/OL42845077W	A grain of wheat	Toyohiko Kagawa	822355	Ngugi wa Thiong'o	/authors/OL14009107A	UNRESOLVED			
/works/OL42951604W	The crystal cup	Gertrude Franklin Horn Atherton	17010434	Bram Stoker	/authors/OL13930516A	UNRESOLVED			
/works/OL4297470W	The world is a wedding	Delmore Schwartz	25429545	Wendy Jones	/authors/OL834609A	UNRESOLVED			
/works/OL43013655W	Billy Bunter of Greyfriars School	Charles Hamilton	504147	Frank Richards	/authors/OL9309686A	UNRESOLVED			
/works/OL43015973W	The city of refuge	Besant, Walter	4622147	Diana Wilder	/authors/OL158906A	UNRESOLVED			
/works/OL43019685W	The decoy	J. D. Beresford	1375949	Tony Strong	/authors/OL27775A	UNRESOLVED			
/works/OL43021614W	The bridal march	Bjørnstjerne Bjørnson	23430119	Bjornstjerne Bjornson | Rasmus B. Anderson	/authors/OL112761A	OL_ALIAS_MATCH	Bjornstjerne Bjornson	Bjornstjerne Bjornson | Björnstjerne Björnson | Bjornstjerne Björnson | Björnstjerne Björnson | Bjo̊rnstjerne Björnson	OL_ALTERNATE_NAME
/works/OL4304831W	The fourth queen	Isabel Paterson	333475	Debbie Taylor	/authors/OL836616A	UNRESOLVED			
/works/OL43099367W	A dog day	Walter Emanuel	42713112	Emily Rand	/authors/OL7071056A	UNRESOLVED			
/works/OL43169170W	The sun in splendour	Burke, Thomas	873208	Jean Plaidy	/authors/OL120825A	UNRESOLVED			
/works/OL43201215W	The flight of the eagle	Standish O'Grady	652153	Jiddu Krishnamurti	/authors/OL15366457A	UNRESOLVED			
/works/OL43203870W	Frenchman's creek	Du Maurier, Daphne	2973873	Daphne du Maurier | John Castle	/authors/OL34047A	DIRECT_NAME_MATCH	Daphne du Maurier	Daphne du Maurier	OL_NAME_OR_PERSONAL_NAME
/works/OL43240335W	Jamaica inn	Du Maurier, Daphne	430524	Dafna diu Mor'e | Daphne du Maurier | Tony Britton	/authors/OL34047A	DIRECT_NAME_MATCH	Daphne du Maurier	Daphne du Maurier	OL_NAME_OR_PERSONAL_NAME
/works/OL43243045W	Jungle doctor	Norman E. King	43734728	Paul     White	/authors/OL15403218A	UNRESOLVED			
/works/OL4330183W	Mountains are free	Julia Davis	2887311	Julia Davis Adams	/authors/OL844356A	UNRESOLVED			
/works/OL4330195W	Vaino, a boy of new Finland	Julia Davis	644248	Julia Davis Adams	/authors/OL844356A	UNRESOLVED			
/works/OL43346301W	Sitka	Barrett Willoughby	2938957	Louis L'Amour	/authors/OL1114826A	UNRESOLVED			
/works/OL43388081W	The Boke of Duke Huon of Burdeux	Berners, John Bourchier	21960705	Anonymous	/authors/OL15232340A	UNRESOLVED			
/works/OL43405112W	The green flag	Doyle, Arthur Conan	515591	Robert Kee	/authors/OL161167A	UNRESOLVED			
/works/OL43416858W	The brigand	Dumas, Alexandre	839791	Edgar Wallace	/authors/OL18236A	UNRESOLVED			
/works/OL43445740W	The farmer's boy	Johnson, Clifton	504085		/authors/OL29886A	UNRESOLVED			
/works/OL43544590W	She goes to war	Ellis Peters	1130305	Edith Pargeter		OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL43545856W	Tales from Dickens	Charles Dickens	6383912	Mary Francis Shura	/authors/OL24638A	UNRESOLVED			
/works/OL43572215W	The surgeon's daughter	Scott, Walter	694508	Thomas Weldon	/authors/OL75235A	UNRESOLVED			
/works/OL43576681W	Ingo	Freytag, Gustav	1008784	Helen Dunmore	/authors/OL150292A	UNRESOLVED			
/works/OL43816547W	Wife To Christopher	Cook, Ida	19170019	Mary Burchell	/authors/OL892147A	DIRECT_NAME_MATCH	Mary Burchell	Mary Burchell	OL_NAME_OR_PERSONAL_NAME
/works/OL43826897W	Gustave	Paul de Kock	27675702	Remy Simard	/authors/OL1032996A	UNRESOLVED			
/works/OL4384055W	The edge of the sword	Vladimir Pozner	3512191	Charles de Gaulle	/authors/OL863624A	UNRESOLVED			
/works/OL43851425W	The new Arabian nights	W. F. Kirby	878928	Anonymous | Jan Stmad | Richard Corben | Robert Louis Stevenson	/authors/OL10812666A	UNRESOLVED			
/works/OL43878769W	One wide river to cross	Christine Whiting Parmenter	2324644	Barbara Emberley	/authors/OL2321528A	UNRESOLVED			
/works/OL43890534W	Gentleman Jim	C. S. Thompson	1082358	Raymond Briggs	/authors/OL1098090A	UNRESOLVED			
/works/OL43919076W	Ragged Dick	Horatio Alger	639239	Horatio Alger Jr.		OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL43945395W	Via crucis	Crawford, F. Marion	890008	Josemaria Escriva	/authors/OL215791A	UNRESOLVED			
/works/OL44003796W	The thunderer	L. Adams Beck	47193050	E. Barrington	/authors/OL10823150A	UNRESOLVED			
/works/OL44241075W	The starling	Macleod, Norman	42101037	Kathy Lauren Miller	/authors/OL1420165A	UNRESOLVED			
/works/OL44362582W	Henry VIII and his court	L. Mühlbach	1527832	Neville Williams	/authors/OL11940863A	UNRESOLVED			
/works/OL44392442W	The gray man	S. R. Crockett	6740331	Mark Greaney	/authors/OL15016035A	UNRESOLVED			
/works/OL44408764W	The green light	Louise Landon	24894674	Bess Norton	/authors/OL2319624A	UNRESOLVED			
/works/OL4444484W	All for the best	Bentz Plagemann	2478064	Ruchoma Shain	/authors/OL884594A	UNRESOLVED			
/works/OL445715W	Golden apples	Marjorie Kinnan Rawlings	872673	Rose Elver	/authors/OL18973A	UNRESOLVED			
/works/OL4459054W	There's trouble brewing	C. Day Lewis	1995484	Nicholas Blake	/authors/OL120803A	OL_ALIAS_MATCH	Nicholas Blake	NICHOLAS BLAKE | Nicholas Blake | nicholas blake	OL_ALTERNATE_NAME
/works/OL44609698W	Niagara a Novel	Linda Grace	2551843	Richard A. Watson	/authors/OL955316A	UNRESOLVED			
/works/OL4461748W	Hawk's flight	Helen R. Hull	2280339	Carol Chase	/authors/OL889449A	UNRESOLVED			
/works/OL4472933W	Love Him or Leave Him	Cook, Ida	5287486	Mary Burchell	/authors/OL892147A	DIRECT_NAME_MATCH	Mary Burchell	Mary Burchell	OL_NAME_OR_PERSONAL_NAME
/works/OL4478660W	A world to win	Jack Conroy	1429287	Upton Sinclair	/authors/OL893669A	UNRESOLVED			
/works/OL44797827W	The greatest gamble	Elizabeth (York) Miller	26489558	Per Hansson	/authors/OL16129835A	UNRESOLVED			
/works/OL44800563W	The unicorn murders	John Dickson Carr	1085567	Carter Dickson	/authors/OL465130A	OL_ALIAS_MATCH	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALTERNATE_NAME
/works/OL4481016W	The covered wagon	May Yonge McNeer	2580591	Emerson Hough	/authors/OL894195A	UNRESOLVED			
/works/OL4481467W	The Battle of Waterloo	Manuel Komroff	9649007	Jeremy Black	/authors/OL894249A	UNRESOLVED			
/works/OL44840091W	Hospital sketches	Frances Lyndall	1546559	Louisa May Alcott	/authors/OL16147949A	UNRESOLVED			
/works/OL44927098W	The driven	Alberta Stedman Eagan	21483790	Donald Stuart	/authors/OL2314784A	UNRESOLVED			
/works/OL44935W	A Changed Man	Hardy, Thomas	586178	Francine Prose	/authors/OL18277A	UNRESOLVED			
/works/OL449514W	Hospital zone	Elizabeth Seifert	21455553	Mary Stolz	/authors/OL25305A	UNRESOLVED			
/works/OL449559W	The doctor takes a wife	Elizabeth Seifert	13588965	Laurie Kingery	/authors/OL25305A	UNRESOLVED			
/works/OL44978380W	Stories of adventure	Hale, Edward Everett	3505922	Jack London	/authors/OL316805A	UNRESOLVED			
/works/OL4501699W	An eye for a tooth	Dornford Yates	43159053	Desmond Eccles	/authors/OL6962599A	UNRESOLVED			
/works/OL4545325W	The four corners of the world	Roger Duvoisin	13642727	A.E.W. Mason	/authors/OL916848A	UNRESOLVED			
/works/OL454570W	Woman of property	Mabel Ross	22002997	Mabel Seeley	/authors/OL26134A	DIRECT_NAME_MATCH	Mabel Seeley	Mabel Seeley	OL_NAME_OR_PERSONAL_NAME
/works/OL454575W	The Chuckling Fingers	Mabel Ross	2145058	Mabel Seeley	/authors/OL26134A	DIRECT_NAME_MATCH	Mabel Seeley	Mabel Seeley	OL_NAME_OR_PERSONAL_NAME
/works/OL454576W	The crying sisters	Mabel Ross	2145001	Mabel Seeley	/authors/OL26134A	DIRECT_NAME_MATCH	Mabel Seeley	Mabel Seeley	OL_NAME_OR_PERSONAL_NAME
/works/OL4551999W	In London	Conal O'Riordan	45502550	Robert Creeley	/authors/OL919321A	UNRESOLVED			
/works/OL4567726W	Leaves in the wind	Elizabeth Backhouse	6740765	Crystalwizard | George Avera | Joni Latham	/authors/OL925365A	UNRESOLVED			
/works/OL4606355W	Southern hearts	Florence Hull Winterburn	41129509	Ava Thorn	/authors/OL942210A	UNRESOLVED			
/works/OL4608079W	Lark ascending	Mazo De la Roche	16498563	Meagan Spooner	/authors/OL943084A	UNRESOLVED			
/works/OL4620916W	Maida's Little Shop	Inez Haynes Gillmore	1747779	Haynes Inez Irwin | Inez Haynes Irwin	/authors/OL947807A	OL_ALIAS_MATCH	Inez Haynes Irwin	Inez Haynes Irwin | inez haynes irwin	OL_ALTERNATE_NAME
/works/OL462100W	Two of them	J. M. Barrie	21578140	Elodie Parkes	/authors/OL26997A	UNRESOLVED			
/works/OL464285W	The Secret of the Tower	Anthony Hope	4454945		/authors/OL27107A	UNRESOLVED			
/works/OL4668903W	The Squire's Daughter	F. M. Mayor	14138193	Ann Barker	/authors/OL961532A	UNRESOLVED			
/works/OL473142W	Second ending	Ed McBain	26178900	James White	/authors/OL22256A	UNRESOLVED			
/works/OL4754296W	The masked rider	Hoffman Birney	1279659	Neil Peart	/authors/OL993547A	UNRESOLVED			
/works/OL4755101W	Prose and cons	Irvin S. Cobb	49782549	Amanda Flower	/authors/OL993945A	UNRESOLVED			
/works/OL4755142W	The life of the party	Irvin S. Cobb	14197581	Bennett Cerf	/authors/OL993945A	UNRESOLVED			
/works/OL47719W	A King's Lesson	Morris, William	1593635	Aoi Futaba-Kui  Er Xie | Kurenai Mitsuba	/authors/OL28409A	UNRESOLVED			
/works/OL478192W	The writer's art	Wallace Earle Stegner	1807255	James J. Kilpatrick	/authors/OL29961A	UNRESOLVED			
/works/OL4785073W	Rain Forest	Armstrong Sperry	757644	Jinny Johnson | Naklini Nadkarni	/authors/OL1006075A	UNRESOLVED			
/works/OL4793717W	My first murder	Baker, Susan	1808038	Leena Lehtolainen	/authors/OL1008588A	UNRESOLVED			
/works/OL4813171W	The three brothers	Michael McLaverty	54487891	Mollie Clarke	/authors/OL1014276A	UNRESOLVED			
/works/OL4839164W	The deadly percheron	Gregory Tree	242304	John Franklin Bardin	/authors/OL2248940A	DIRECT_NAME_MATCH	John Franklin Bardin	John Franklin Bardin	OL_NAME_OR_PERSONAL_NAME
/works/OL4861804W	The great short-stories	William James Dawson	6563666	Guy de Maupassant	/authors/OL1033984A	UNRESOLVED			
/works/OL4869431W	Flight surgeon	Cameron Rogers	22216646	Michael Robert Jennings	/authors/OL1036779A	UNRESOLVED			
/works/OL4869433W	Manila galleon	Cameron Rogers	12774260	F. Van Wyck Mason	/authors/OL1036779A	UNRESOLVED			
/works/OL486976W	Land under England	O'Neill, Joseph.	905971	Joseph  O'Neill	/authors/OL30423A	UNRESOLVED			
/works/OL4869939W	From the other side	Fuller, Henry Blake	6543845	Lorelei Buckley	/authors/OL1036952A	UNRESOLVED			
/works/OL4870191W	Tempest tossed	Roberts, Margaret	493086	Josi S. Kilpack	/authors/OL1037042A	UNRESOLVED			
/works/OL4871951W	The high heart	Basil King	3005194	Joseph Bathanti	/authors/OL1037722A	UNRESOLVED			
/works/OL4871960W	The street called Straight	Basil King	44984779	Elizabeth Polk	/authors/OL1037722A	UNRESOLVED			
/works/OL4881179W	The treasure house	Knipe, Emilie Benson	19354141	Linda Newbery	/authors/OL1041194A	UNRESOLVED			
/works/OL4881181W	Vive la France	Knipe, Emilie Benson	44499429	Linda van Rijn	/authors/OL1041194A	UNRESOLVED			
/works/OL4886641W	Upstairs and downstairs	E. C. R. Lorac	1920831	Edward Hayward	/authors/OL124990A	UNRESOLVED			
/works/OL4888360W	Tide of empire	Peter B. Kyne	24804684	Bates Baldwin	/authors/OL1043740A	UNRESOLVED			
/works/OL4899341W	Last semester	Phyllis Crawford	56007668	Corine Mekaouche	/authors/OL1047945A	UNRESOLVED			
/works/OL4901476W	Grand parade	G. B. Lancaster	54716176	Lilliana Rose	/authors/OL1048910A	UNRESOLVED			
/works/OL4902735W	Gold and iron	Joseph Hergesheimer	1903956	Jack Vance	/authors/OL1049393A	UNRESOLVED			
/works/OL4907590W	Thistledown	C. V. Jamison	30772077	Susan Dexter	/authors/OL1051348A	UNRESOLVED			
/works/OL4978812W	The death of Lord Haw Haw	Elliot Paul	1871282	Brett Rutledge	/authors/OL4374973A	UNRESOLVED			
/works/OL4994342W	The throwback	Alfred Henry Lewis	1508541	Tom Sharpe	/authors/OL1080857A	UNRESOLVED			
/works/OL4996223W	Outlaw valley	Field, Peter	6187660	Max Brand | Steve Cooper	/authors/OL1081487A	UNRESOLVED			
/works/OL500108W	The common law	Holmes, Oliver Wendell	816001	Oliver Wendell Holmes Jr.	/authors/OL33217A	DIRECT_NAME_MATCH	Oliver Wendell Holmes Jr.	Oliver Wendell Holmes, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL5005471W	The lost army	Thomas Wallace Knox	2866684	Valerio Massimo Manfredi	/authors/OL1085043A	UNRESOLVED			
/works/OL500574W	Kintu	Elizabeth Enright	42827324	Jennifer Nansubuga Makumbi	/authors/OL33261A	UNRESOLVED			
