openlibrary_work_key	selection_title	selection_author	selection_year	ia_identifier	retrieval_source	found_in_primary_query	author_metadata_evidence	author_creator_evidence	broad_sampling_status	ia_title	ia_creator	ia_date	ia_year	ia_publisher	ia_subject	ia_description	ia_collection	ia_language	ia_mediatype
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdrj0000stev_k3p3	broad_author_evidenced	False	True	True	all_retained	Strange case of Dr. Jekyll and Mr. Hyde : an authoritative text, backgrounds and contexts, performance adaptations, criticism	Stevenson, Robert Louis, 1850-1894	2003-01-01T00:00:00Z	2003	New York : Norton	"[""Stevenson, Robert Louis, 1850-1894. Strange case of Dr. Jekyll and Mr. Hyde"", ""Physicians -- Fiction"", ""Multiple personality -- Fiction"", ""Self-experimentation in medicine -- Fiction"", ""London (England) -- Fiction""]"	"[""xv, 222 p. : 22 cm"", ""Includes bibliographical references (p. 221-222)""]"	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-_lk_bahad_r"", ""fav-buhl5224"", ""fav-cosmol"", ""fav-dorfy13"", ""fav-goth7"", ""fav-harry_the_princess"", ""fav-horia3"", ""fav-icarus7284"", ""fav-izabella_ledesma"", ""fav-maci_brown_apos_student_apos_"", ""fav-mhkr85"", ""fav-michelle_lambert"", ""fav-mmrrll"", ""fav-moniav"", ""fav-pf55674"", ""fav-rezwanrobin9"", ""fav-sterco"", ""fav-suraj_oraon"", ""fav-taniya_mondal975"", ""fav-um3bosh1"", ""fav-urlocalkermit"", ""cua-ol"", ""dartmouthlibrary-ol"", ""gwulibraries-ol"", ""ithacacollege-ol"", ""johnshopkins-ol"", ""occidentalcollegelibrary-ol"", ""rochester-ol"", ""the-claremont-colleges-ol"", ""udc-ol"", ""uni-ol"", ""universityofarizona-ol"", ""universityofoklahoma-ol""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdrj0000stev_e3e4	broad_author_evidenced	False	True	True	all_retained	The strange case of Dr. Jekyll and Mr. Hyde, and other strange tales	Stevenson, Robert Louis, 1850-1894	2004-01-01T00:00:00Z	2004	Ann Arbor, MI, Borders Classics	"[""Physicians -- Fiction"", ""Multiple personality -- Fiction"", ""Multiple personality"", ""Physicians"", ""London (England) -- Fiction"", ""England -- London""]"	"[""206 pages ; 22 cm"", ""Strange case of Dr. Jekyll and Mr. Hyde -- Markheim -- Thrawn Janet -- Alalla -- Body-snatcher -- Bottle imp -- Isle of voices""]"	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-rdrplurks"", ""fav-sterco""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdrj0000stev_s1v2	broad_author_evidenced	False	True	True	all_retained	The strange case of Dr. Jekyll and Mr. Hyde ; and, the suicide club	Stevenson, Robert Louis, 1850-1894	1985-01-01T00:00:00Z	1985	Hammondsworth : Puffin ; New York, N.Y. : Viking Penguin	"[""Manners and customs"", ""London (England) -- Social life and customs -- 19th century -- Fiction"", ""England -- London""]"	176 pages ; 18 cm	"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdr100stev	broad_author_evidenced	False	True	True	all_retained	The strange case of Dr. Jekyll and Mr. Hyde	Stevenson, Robert Louis, 1850-1894	1991-01-01T00:00:00Z	1991	New York : Dover Publications	"[""Physicians"", ""Multiple personality"", ""Self-experimentation in medicine""]"	"""An unabridged republication ... A new Note has been prepared specially for the present edition""--T.p. verso"	"[""internetarchivebooks"", ""printdisabled"", ""fav-cb2020rdff"", ""fav-crystal_hua"", ""fav-dia249"", ""fav-djsonic15"", ""fav-gianna_celso"", ""fav-jacqueline_leong"", ""fav-ravendon"", ""fav-sterco"", ""denverpubliclibrary-ol"", ""stmaryscountylibrary""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdrj0000stev_m7h2	broad_author_evidenced	False	True	True	all_retained	The strange case of Dr. Jekyll and Mr. Hyde = El extraño caso del doctor Jekyll y el señor Hyde	Stevenson, Robert Louis, 1850-1894	2002-01-01T00:00:00Z	2002	Madrid : Anglo Didáctica Pub.	"[""Readers"", ""Inglés -- Libros de lectura""]"	"[""243 p. ; 20 cm"", ""Translation of: The strange case of Dr. Jekyll and Mr. Hyde ; and, Edward Randolph's portrait"", ""\""Anglo-Didáctica parallel texts, English-Spanish = Textos bilingües Anglo-Didáctica, inglés-español.\"""", ""\""Complete & unabridged = Texto completo, versión original.\"""", ""\""Language teaching books.\""""]"	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-g_nesis_barrera"", ""fav-jos_carlos_hern_ndez120"", ""fav-krista_from_sb"", ""fav-nokkie9635"", ""fav-sp3lly"", ""fav-the_war_of_the_ehlas""]"	"[""eng"", ""spa""]"	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	elextranocasodel0000stev_r6s1	broad_author_evidenced	False	True	True	all_retained	El extraño caso del Dr. Jekyll y Mr. Hyde = The strange case of Dr. Jekyll and Mr. Hyde	Stevenson, Robert Louis 1850-1894	2016-01-01T00:00:00Z	2016	Barberà del Vallés, Barcelona Plutón	"[""Inglés (Lengua) -- Lecturas adaptadas"", ""Inglés (Lengua) -- Textos para extranjeros""]"	"[""186 p. 19 cm"", ""Aprender ingles de la mano de los autores mas importantes de la literatura universal es posible con esta coleccion. Los Clasicos Bilingues contienen el texto en castellano acompañado pagina a pagina por su version en ingles. Para completar la experiencia de aprendizaje se incluyen una serie de ejercicios para poner en practica los nuevos conocimientos del idioma. El extraño caso del doctor Jekyll y el señor Hyde, a veces titulado simplemente El doctor Jekyll y el señor Hyde, es una novela escrita por Robert Louis Stevenson y publicada por primera vez en inglés en 1886, que trata acerca de un abogado, Gabriel John Utterson, que investiga la extraña relación entre su viejo amigo, el Dr. Henry Jekyll, y el misántropo Edward Hyde. (Resumen: clasicosbilingues.com)""]"	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-g_nesis_barrera"", ""fav-hrennerm_c305l"", ""fav-miguel_ngel_p_rez_nuricumbo"", ""fav-rei_harturo"", ""fav-sirenatriton"", ""fav-sterco""]"	"[""spa"", ""eng""]"	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdrj00robe	broad_author_evidenced	False	True	True	all_retained	The strange case of Dr. Jekyll and Mr. Hyde ; and, the Suicide Club	Stevenson, Robert Louis, 1850-1894	1997-01-01T00:00:00Z	1997	London, England ; New York, N.Y. : Penguin Group		"""Puffin Books."""	"[""internetarchivebooks"", ""printdisabled"", ""inlibrary"", ""fav-anntt"", ""fav-joy5433"", ""bpljordan-ol"", ""cnusd-ol"", ""stmaryscountylibrary""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdrj0000stev_j0o2	broad_author_evidenced	False	True	True	all_retained	The strange case of Dr. Jekyll and Mr. Hyde	Stevenson, Robert Louis, 1850-1894, author	2015-01-01T00:00:00Z	2015	[Place of publication not identified] : Createspace	"[""Physicians -- Fiction"", ""Multiple personality -- Fiction"", ""Self-experimentation in medicine -- Fiction"", ""Multiple personality"", ""Physicians"", ""Self-experimentation in medicine"", ""London (England) -- Fiction"", ""England -- London""]"	"[""74 pages ; 23 cm"", ""Story of the door -- Search for Mr. Hyde -- Dr. Jekyll was quite at ease -- The Carew murder case -- Incident of the letter -- Remarkable incident of Dr. Lanyon -- Incident at the window -- The last night -- Dr. Lanyon's narrative -- Henry Jekyll's full statement of the case""]"	"[""internetarchivebooks"", ""printdisabled""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	whitefang0000lond_t8y9	broad_author_evidenced	False	True	True	all_retained	The strange case of Dr. Jekyll and Mr. Hyde	Stevenson, Robert Louis, 1850-1894	1990-01-01T00:00:00Z	1990	[Place of publication not identified] : Aerie Books Ltd.	"[""Physicians -- England -- London -- Fiction"", ""Paranormal fiction"", ""England -- Social conditions -- 19th century -- Fiction"", ""London (England) -- Fiction""]"	"[""82 pages ; 18 cm"", ""The dark tale of Dr. Jekyll and Mr Hyde by Robert Louis Stevenson was first published in 1886. The novella went on to become one of the most well-known horror stories of all time and has been adapted for numerous film, TV and stage productions. Here it is retold in graphic format through Robert Smith's visually arresting illustrations. Also included is the short story The Body Snatcher, a fictionalised account of theexploits of Mr Burke and Mr Hare, two real-life grave-robbers who operated in Edinburgh in 1828"", ""\""Complete and unabridged\""--Cover""]"	"[""internetarchivebooks"", ""printdisabled"", ""fav-agent-lisa""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdrj0000stev_a6d4	broad_author_evidenced	False	True	True	all_retained	The strange case of Dr. Jekyll and Mr. Hyde : and other terrifying tales	Stevenson, Robert Louis, 1850-1894	2011-01-01T00:00:00Z	2011	New York : Sterling Publishing	"[""Good and evil -- Fiction"", ""Good and evil""]"	"[""x, 299 pages ; 22 cm"", ""\""Collection of nine of Stevenson's best-known tales of horror and dark fantasy\""--Publisher's description""]"	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-ferrariolive""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdrj00stevrich	broad_author_evidenced	False	True	True	all_retained	Strange case of Dr. Jekyll and Mr. Hyde	"[""Stevenson, Robert Louis, 1850-1894"", ""Collins, Wilkie, 1824-1889"", ""Hearst, William Randolph, 1863-1951"", ""Hart, James David, 1911-""]"	1886-01-01T00:00:00Z	1886	London, Longmans, Green		"[""141 p. 18 cm"", ""First edition. cf. Beinecke 348"", ""First edition. Cf. Prideaux. Bibl. of Stevenson, p. 42""]"	"[""cdl"", ""americana"", ""fav-aarenfair"", ""fav-abdalla_abd_elaziem_abdalla"", ""fav-adpres"", ""fav-agneswu"", ""fav-alex_lay235"", ""fav-alina_luna345"", ""fav-amicarr123"", ""fav-amoraoraora"", ""fav-ana436175"", ""fav-analied"", ""fav-anastasia07"", ""fav-anastasia_tsikini"", ""fav-andres_valles"", ""fav-andrey_marchenko"", ""fav-ann_kerria"", ""fav-anne534"", ""fav-antisepticlaughs"", ""fav-aton_forbes"", ""fav-ava_garcia679"", ""fav-avalonmoreau"", ""fav-banesa_arredondo"", ""fav-bazardo"", ""fav-benjingle_jangle"", ""fav-bernardant"", ""fav-blatheringblatherskite"", ""fav-blossom792"", ""fav-boody_tahon"", ""fav-brahim_el"", ""fav-breckfisk5"", ""fav-brendan_cummings"", ""fav-c0ffeeheart"", ""fav-caca127"", ""fav-caireanna_mills"", ""fav-carl_phillip_santoso"", ""fav-carolinagrimmy"", ""fav-catherine_nneji"", ""fav-chaed_glh"", ""fav-chapalan"", ""fav-chasebrown1359"", ""fav-chris_raf"", ""fav-chrisgherr"", ""fav-christian_kittel"", ""fav-cody_lee859"", ""fav-connor_clarke240"", ""fav-danica_carmack"", ""fav-danielle_ovejas_dani_"", ""fav-daniil_nikel"", ""fav-dasmp"", ""fav-debasis891"", ""fav-dee_larson"", ""fav-dekkoonarchives"", ""fav-dewthesap88"", ""fav-dilbag_singh"", ""fav-donlemon8392"", ""fav-draftingm"", ""fav-dreadful_victoriana"", ""fav-drewblanco"", ""fav-eddy_convens"", ""fav-edu1965"", ""fav-elanur_bayar"", ""fav-elarsi"", ""fav-elbyshell20006"", ""fav-enduringfantasy"", ""fav-energy_jrink"", ""fav-everdawnproject"", ""fav-evolnhoj"", ""fav-ewiatt"", ""fav-f_q561"", ""fav-fany_fany"", ""fav-fen926"", ""fav-fish_percolator"", ""fav-frizzyizzie"", ""fav-gabbygirl_16"", ""fav-gamesmobile783"", ""fav-henry_price594"", ""fav-hey_i_apos_m_an_owl_"", ""fav-hiram_barraza"", ""fav-hlywood32"", ""fav-homosapien120"", ""fav-howietheyhamlin"", ""fav-hussein_alhusseini"", ""fav-icekerubin"", ""fav-icie_wallace"", ""fav-ignasv"", ""fav-in_der_b_cherei"", ""fav-isobel_ali"", ""fav-jamiekaye21"", ""fav-jassy_h"", ""fav-jennifer050804"", ""fav-jo_o_gabriel_mm"", ""fav-johamar_1"", ""fav-john_deluca"", ""fav-jorge_claudio"", ""fav-julia770"", ""fav-juliacherriepy"", ""fav-kairavi972"", ""fav-kalitswirl"", ""fav-kasey_bol"", ""fav-kayzie"", ""fav-kidus_mesfin920"", ""fav-kiseki87598"", ""fav-klotusflower96"", ""fav-kookaboo97"", ""fav-kyosuke_kisaya423"", ""fav-labe_denef"", ""fav-lancelot333"", ""fav-lele2502"", ""fav-leo_thrasher"", ""fav-lessismor3"", ""fav-lexiloucnr"", ""fav-ligeaa"", ""fav-likitha_yella"", ""fav-lillythefennec"", ""fav-litwrangler"", ""fav-lostokie"", ""fav-luk_v_ek"", ""fav-lynn_li711"", ""fav-maddie650"", ""fav-maddy513"", ""fav-magnolia_oliphant"", ""fav-marijke_valk"", ""fav-mark_brown385"", ""fav-matt0814"", ""fav-maxwell11"", ""fav-melissa_longacre"", ""fav-mermaid_taverner"", ""fav-miller2908"", ""fav-misslucas"", ""fav-modelisa_design"", ""fav-monika_grbesa583"", ""fav-moon163"", ""fav-moonnux"", ""fav-mr_c297"", ""fav-mr_mrs_j"", ""fav-mrpatrickreinhart"", ""fav-musician_maniac"", ""fav-muskan_bindal"", ""fav-neporosis"", ""fav-nguyen_phuc_khanh_bui"", ""fav-nikthebooksmith"", ""fav-nikvn"", ""fav-nposnot"", ""fav-ojibwagirl"", ""fav-olegol"", ""fav-opus1979"", ""fav-paola_manushi382"", ""fav-patti_madsen"", ""fav-percent"", ""fav-pheonixtail"", ""fav-platformaster43"", ""fav-professional_emo_69"", ""fav-r44_klat"", ""fav-ram_a_gulhane"", ""fav-rebecca_m696"", ""fav-rein66"", ""fav-rivenshahktor"", ""fav-rol_ki"", ""fav-sagembookie"", ""fav-scp1338ru"", ""fav-sebasti_n_a_rton"", ""fav-shadowrocker"", ""fav-shamalalamoo"", ""fav-shofar_7au"", ""fav-skimbleshanks_the_pirate"", ""fav-smaria11360"", ""fav-soap_soap_"", ""fav-solas_lupi"", ""fav-sonya_sonyam_matthews"", ""fav-spencer_adkins"", ""fav-spinaleyes"", ""fav-stephen_maclean"", ""fav-sterco"", ""fav-susan_visser"", ""fav-taichi_usami_le"", ""fav-taylor_cole360"", ""fav-tchristin"", ""fav-thereaderz777"", ""fav-tiffany_venasse"", ""fav-timbears"", ""fav-tonyhi"", ""fav-truthshield101"", ""fav-uhhhmax"", ""fav-vdricra"", ""fav-wallycay"", ""fav-wheneverhere"", ""fav-willow65"", ""fav-wioyan_am"", ""fav-with49"", ""fav-wolfcatmoon"", ""fav-y0n4r0"", ""fav-yakup_coskun"", ""fav-yu_rong_ji""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdrj00stev	broad_author_evidenced	False	True	True	all_retained	The strange case of Dr. Jekyll and Mr. Hyde : and other stories	"[""Stevenson, Robert Louis, 1850-1894"", ""Carlsen, G. Robert, 1917-""]"	1966-01-01T00:00:00Z	1966	New York : Scholastic Book Services		Cover art: Cecile Behlers	"[""internetarchivebooks"", ""americana"", ""inlibrary"", ""printdisabled"", ""fav-clairistotle"", ""fav-desereey_martinez"", ""fav-hawklau2"", ""fav-hn_saad"", ""fav-reema_bhatia"", ""fav-rosecollection"", ""fav-sterco"", ""fav-valerie117"", ""fav-vriliancoffee"", ""fav-yasaman_riyahi""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdrj0000stev_t6d6	broad_author_evidenced	False	True	True	all_retained	Strange case of Dr Jekyll and Mr Hyde	Stevenson, Robert Louis, 1850-1894	2004-01-01T00:00:00Z	2004	Edinburgh : Edinburgh University Press	Stevenson, Robert Louis, 1850-1894. Strange case of Dr. Jekyll and Mr. Hyde	"[""lxii, 199 p. : 23 cm"", ""\""This story of a double-life in which the protagonist by day worked as a respectable doctor and by night roamed the back alleys of old-town London, was first published as a 'shilling shocker' in 1886 and became an instant classic. In the first six months of publication 40,000 copies were sold, and it remains one of the best tales ever written about the divided self.\"" \""The story opens with Mr Utterson the lawyer learning of an inexplicable attack on a young girl by a certain Mr Hyde, who he knows to be a protege of his old friend Henry Jekyll. Deciding to discover more about the matter, he questions those who might know something and finally manages to speak to Hyde himself. Though it sounds like the beginning of a detective story, the reader is already aware that things are deeper than they might appear: those who meet Hyde feel an irrational hatred and are unable to describe him in any detail. And the language of the text itself seems to be hiding something: vague, ambiguous, at times opaque and full of repetitions. Something is going on here, but we're not sure what it is. In the end, after Hyde has committed a murder, a distressed Jekyll locks himself in his study; but when Utterson breaks down the door, he finds not Jekyll but the dead body of Hyde. He also discovers a document which, along with another already acquired from the last two chapters, explains many things - but not all.\"" \""This new edition contains a substantial introduction, with the story of composition (amid difficulties), first publication and early reception, followed by a survey of the main critical interpretations of this much-discussed work, a brief study of its language, and an overview of the most important derivative works: stage plays, films, comic books, graphic novels, and retellings of various kinds.\""--BOOK JACKET"", ""Includes discussion of Morgan autograph ms. MA 628, with a reproduction of f. 62"", ""Includes bibliographical references""]"	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-akira_kotoura"", ""fav-ana-maria_i"", ""fav-boelisa"", ""fav-celevstial"", ""fav-cxshipp"", ""fav-danbbrown"", ""fav-dancey3"", ""fav-desdemona66"", ""fav-gdsarpy"", ""fav-glitterpills"", ""fav-hm137"", ""fav-lesamisdllgbt"", ""fav-miko_shalala"", ""fav-muted_girl_ok"", ""fav-neongalaxiie"", ""fav-oliver_hickman143"", ""fav-sarahfina_rose"", ""fav-sercdc"", ""fav-sterco""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	isbn_9781403777959	broad_author_evidenced	False	True	True	all_retained	The strange case of Dr. Jekyll and Mr. Hyde	"[""Stevenson, Robert Louis, 1850-1894"", ""Willbarth, Juergen, illustrator"", ""Robinson, Steve"", ""Stevenson, Robert Louis, 1850-1894. Strange case of Dr. Jekyll and Mr. Hyde""]"	2011-01-01T00:00:00Z	2011	Franklin, Tenn. : Dalmatian Press	"[""Physicians"", ""Multiple personality"", ""Psychological fiction""]"	A kind and well-respected doctor is transformed into a murderous madman by taking a secret drug of his own creation	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-joseph_williams700"", ""fav-kchavez"", ""fav-kira499"", ""fav-lilyan11"", ""fav-muhammad_basim"", ""fav-night_owl556"", ""fav-pepesobreo"", ""fav-sterco"", ""openlibrary-d-ol"", ""stmaryscountylibrary""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdrj0000stev_v0g5	broad_author_evidenced	False	True	True	all_retained	Strange case of Dr Jekyll and Mr Hyde	Stevenson, Robert Louis, 1850-1894, author	2016-01-01T00:00:00Z	2016	London : Scholastic	"[""Jekyll, Henry (Fictitious character) -- Fiction"", ""Hyde, Edward (Fictitious character) -- Fiction"", ""Hyde, Edward (Fictitious character)"", ""Jekyll, Henry (Fictitious character)""]"	1 volume ; 20 cm	"[""internetarchivebooks"", ""printdisabled"", ""fav-camille_smith628""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdrj0000stev_q5b0	broad_author_evidenced	False	True	True	all_retained	Strange case of Dr Jekyll and Mr Hyde	Stevenson, Robert Louis, 1850-1894, author	2017-01-01T00:00:00Z	2017	[Place of publication not identified] : Chump Change	"[""Jekyll, Henry (Fictitious character) -- Fiction"", ""Hyde, Edward (Fictitious character) -- Fiction"", ""Hyde, Edward (Fictitious character)"", ""Jekyll, Henry (Fictitious character)"", ""Horror tales"", ""Self-experimentation in medicine -- Fiction"", ""Physicians -- Fiction"", ""Multiple personality -- Fiction"", ""Multiple personality"", ""Physicians"", ""Self-experimentation in medicine"", ""London (England) -- Fiction"", ""England -- London""]"	"[""33 pages ; 24 cm"", ""One of Stevenson's most famous and enduringly popular works, \""The Strange Case of Dr Jekyll and Mr Hyde\"" describes the mysterious relationship between a respectable and affable doctor and his brutal associate. Set in the grimy streets of Victorian London, this tale of murder, split personality and obscure science, with its chilling final revelation, became an instant horror classic when it was first published in 1886 and has enthralled and terrified generations of readers ever since""]"	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-avery_m_smith"", ""fav-fredcoolins"", ""fav-lindsey_helms667"", ""fav-sterco"", ""fav-wfrei""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	elextranocasodel0000stev_o2z7	broad_author_evidenced	False	True	True	all_retained	El extraño caso del Dr Jekyll y Mr Hyde = Strange case of Dr Jekyll and Mr Hyde	Stevenson, Robert Louis 1850-1894	2012-01-01T00:00:00Z	2012	[Madrid] SmArt of Selling Factory		195 p. 21 cm	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-archer838"", ""fav-g_nesis_barrera"", ""fav-sterco""]"	"[""spa"", ""eng""]"	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdrj00yama	broad_author_evidenced	False	True	True	all_retained	The strange case of Dr. Jekyll and Mr. Hyde	"[""Yamamoto, Mitsu"", ""Lynch, Brendan, ill"", ""Stevenson, Robert Louis, 1850-1894. Strange case of Dr. Jekyll and Mr. Hyde""]"	1983-01-01T00:00:00Z	1983	New York : Playmore : Under arrangement with Waldman Pub. Corp.	"[""Chemistry"", ""Multiple personality""]"	"""Moby Books."""	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-archive_account_888"", ""fav-bigragu79"", ""fav-cami29"", ""fav-crystal_hua"", ""fav-evolnhoj"", ""fav-foss1987"", ""fav-joseph_waldman"", ""fav-kira499"", ""fav-macabreality"", ""fav-on_a_lily_pad_reading"", ""fav-qarmenian"", ""fav-sophie001112"", ""fav-suchitra_biswas"", ""fav-thegreenflyingkiwi"", ""fav-tivadarancarodica1998"", ""fav-tony_st334"", ""fav-zhare""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	drjekyllmrhydewh00robe	broad_author_evidenced	False	True	True	all_retained	The strange case of Dr. Jekyll and Mr. Hyde	"[""Stevenson, Robert Louis, 1850-1894"", ""Place, François, illustrator""]"	2000-01-01T00:00:00Z	2000	New York : Viking	"[""Juvenile Fiction"", ""Horror & Ghost Stories"", ""Children's 12-Up - Literature - Classics"", ""Children: Young Adult (Gr. 7-9)"", ""Classics"", ""Juvenile Fiction / Classics"", ""Horror fiction"", ""Horror stories"", ""Horror tales"", ""Supernatural"", ""Physicians"", ""Conduct of life"", ""London (England)"", ""Mystery and detective stories""]"	A lawyer in Victorian London tries to understand the nature of the strange relationship between his physician friend and the cruel and violent man he seems to protect. Illustrated sidebar notes provide historical background to the text	"[""internetarchivebooks"", ""delawarecountydistrictlibrary"", ""americana"", ""printdisabled"", ""inlibrary"", ""fav-afuhrm00"", ""fav-aleksandra_sultanov"", ""fav-andrey_marchenko"", ""fav-benjingle_jangle"", ""fav-bookhunter222"", ""fav-dochyde"", ""fav-eigaguy"", ""fav-endosychohh"", ""fav-essie_yesterday"", ""fav-gabriele_riganella"", ""fav-ghg13"", ""fav-historiaemundi"", ""fav-kira499"", ""fav-kittylover2"", ""fav-kmckeon"", ""fav-pere432"", ""fav-pgame"", ""fav-psykes1914"", ""fav-reema_bhatia"", ""fav-saritahota"", ""fav-siepi"", ""fav-spookswims"", ""fav-sterco"", ""fav-thedigitaldorkette"", ""fav-yepyep123214"", ""fav-zeino"", ""bpljordan-ol"", ""cnusd-ol"", ""delawarecountydistrictlibrary-ol"", ""denverpubliclibrary-ol"", ""library_of_atlantis"", ""universityofoklahoma-ol""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdrj00robi	broad_author_evidenced	False	True	True	all_retained	The strange case of Dr. Jekyll and Mr. Hyde	"[""Robinson, Steve"", ""Willbarth, Juergen, ill"", ""Stevenson, Robert Louis, 1850-1894. Strange case of Dr. Jekyll and Mr. Hyde""]"	2001-01-01T00:00:00Z	2001	Franklin, Tenn. : Dalmatian Press	"[""Physicians"", ""Multiple personality""]"	A kind and well-respected doctor is transformed into a murderous madman by taking a secret drug of his own creation	"[""internetarchivebooks"", ""americana"", ""inlibrary"", ""printdisabled"", ""fav-anklevd"", ""fav-erikismysoftbaby"", ""fav-jiali_grier"", ""fav-jj_aj"", ""fav-kaltersg"", ""fav-marchstepper"", ""fav-mynameisnotmicah"", ""fav-rach_el_"", ""fav-sterco"", ""openlibrary-d-ol"", ""stmaryscountylibrary""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofd00stevuoft	broad_author_evidenced	False	True	True	all_retained	Strange case of Dr. Jekyll and Mr. Hyde : with other fables and the misadventures of John Nicholson	Stevenson, Robert Louis, 1850-1894	1900-01-01T00:00:00Z	1900	London : E. Nash & Grayson		26	"[""robarts"", ""toronto"", ""university_of_toronto"", ""fav-alora_duncan"", ""fav-anonimous101"", ""fav-archivefans09"", ""fav-beth_rundle"", ""fav-bethtjohnston"", ""fav-bonbontoner"", ""fav-chapalan"", ""fav-christine_du_castel"", ""fav-daniela_canizalez"", ""fav-eddy_convens"", ""fav-emmanuel_amar"", ""fav-ferrariolive"", ""fav-giovanna_mangialavori"", ""fav-gray333"", ""fav-gulfofamerica25"", ""fav-hansol70"", ""fav-jasmine_b966"", ""fav-lorddoofenshmirtz"", ""fav-magnus_bjorr"", ""fav-marccic"", ""fav-mididieval"", ""fav-minimewster"", ""fav-queen_king"", ""fav-ronreg"", ""fav-shofar_7au"", ""fav-soulrecovery"", ""fav-starborne_"", ""fav-usman_javed_physics""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	untoldsequelstr00littgoog	broad_other_sample	False	False	False	all_retained	The Untold Sequel of the Strange Case of Dr. Jekyll and Mr. Hyde	Francis H. Little	1890-01-01T00:00:00Z	1890	Pinckney Pub. Co.		Book digitized by Google from the library of Harvard University and uploaded to the Internet Archive by user tpb.	"[""americana"", ""fav-mrpatrickreinhart""]"	English	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdrj0000vena	broad_other_sample	False	False	False	all_retained	The strange case of Dr. Jekyll and Mr. Hyde	Venable, Alan, 1944-	2005-01-01T00:00:00Z	2005	Volo, Ill. : Don Johnston	"[""Physicians -- Fiction"", ""Multiple personality -- Fiction"", ""Self-experimentation in medicine -- Fiction"", ""Multiple personality"", ""Physicians"", ""Self-experimentation in medicine"", ""London (England) -- Fiction"", ""England -- London""]"	108 pages : 18 cm	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-andreia_livamba"", ""fav-dreamingoftinyghosts"", ""fav-junejulyaugust"", ""fav-ramenmisfit42"", ""fav-sterco""]"	eng	texts
