work_id	htid_count	oclc_variants	title_htrc	date_htrc	prob80_max	englishpct_max	htids
OL4429569W	3	2	Children of the dead end;	1914	0.89	1.0	uc2.ark+=13960=t9c53g23p|mdp.39015025935969|uc2.ark+=13960=t2r49hk6p
OL4458107W	2	1	Consequences	1919	0.89	1.0	mdp.39015010695024|uc2.ark+=13960=t6b27sg15
OL4470514W	1	1	Mystery at Geneva;	1922	0.8	1.0	uc2.ark+=13960=t9h41nk9h
OL44922W	2	1	A changed man	1913	0.8	1.0	mdp.39015025813778|nyp.33433074852603
OL44984W	3	3	A group of noble dames	1891	0.89	1.0	nyp.33433074851142|uc2.ark+=13960=t7np22w0r|uva.x000336288
OL44986W	3	1	Jude the obscure	1895	0.9	1.0	mdp.39015013406494|uc1.32106001938080|uc1.b4380732
OL44989W	4	1	The well-beloved;	1897	0.89	1.0	mdp.39015005277879|nyp.33433074852611|uc1.b3578734|uc1.b4105007
OL44993W	2	1	The trumpet-major, John Loveday	1905	0.89	1.0	mdp.39015065524905|uva.x004854920
OL455300W	2	1	In colonial days	1906	0.75	1.0	nyp.33433076087760|uc1.b3549051
OL455577W	2	1	The Dolliver romance	1883	0.79	1.0	uc1.b3863249|uc2.ark+=13960=t2f768j5z
OL455651W	3	1	Doctor Grimshawe's secret;	1883	0.9	1.0	mdp.39015010200833|nyp.33433076076375|uc2.ark+=13960=t6qz23j0s
OL461982W	1	1	A holiday in bed	1892	0.88	0.999	uc2.ark+=13960=t80k2cv3t
OL462007W	2	1	Peter and Wendy	1911	0.83	1.0	mdp.39015008403183|nc01.ark+=13960=t4nk4c89n
OL462042W	8	4	Sentimental Tommy	1896	0.9	1.0	nyp.33433074936554|nyp.33433074936547|uc1.b3579198|mdp.39015059389620|nyp.33433074936562|uc2.ark+=13960=t35146w81|mdp.39015059389638|uc2.ark+=13960=t58c9tz3s
OL462117W	1	1	Auld licht idylls	1895	0.88	1.0	mdp.39015030853801
OL4636864W	5	1	Common cause;	1919	0.86	1.0	mdp.39015039335909|njp.32101063579674|nyp.33433082168950|pst.000031339377|uc2.ark+=13960=t7cr5ps1p
OL4636868W	4	1	Success;	1921	0.9	1.0	mdp.39015063956273|nyp.33433082168901|uc1.b3346138|uc2.ark+=13960=t3xs5kj6x
OL4636871W	3	1	The clarion	1914	0.89	1.0	mdp.39015063740693|uc2.ark+=13960=t7hq3wc0f|uc2.ark+=13960=t9q23rm56
OL4636873W	2	1	From a bench in our square	1922	0.84	1.0	nyp.33433082168935|uc2.ark+=13960=t2b853r9j
OL4678186W	2	1	The village in the jungle	1913	0.88	1.0	uc1.b3553837|uc2.ark+=13960=t54f1ww6k
OL474112W	2	1	Biltmore Oswald	1918	0.79	1.0	mdp.39015001597668|nyp.33433081555546
OL4753600W	3	1	Samantha at the St. Louis Exposition	1904	0.88	1.0	njp.32101067646297|uc1.b3332976|uc2.ark+=13960=t0ms3kx4h
OL4764967W	3	1	A book of short stories	1914	0.59	1.0	mdp.39015058693972|mdp.39015062307064|uc2.ark+=13960=t3513vh92
OL476741W	3	2	Once on a time	1922	0.88	1.0	nyp.33433074901954|uc1.b4089309|uc2.ark+=13960=t5cc15k3w
OL476839W	3	2	The sunny side	1921	0.85	1.0	uc1.32106002002704|loc.ark+=13960=t1jh44p67|nyp.33433074915418
OL47747W	4	4	A dream of John Ball	1892	0.88	1.0	njp.32101007600610|nyp.33433074915202|dul1.ark+=13960=t3805sd6s|uc2.ark+=13960=t0ht2j08z
OL479183W	4	1	The house by the medlar-tree	1890	0.84	1.0	mdp.39015032051537|mdp.39015046857911|uc1.b4048525|uc2.ark+=13960=t6154j882
OL485457W	1	1	Ken Ward in the jungle	1912	0.88	1.0	uc2.ark+=13960=t07w67j7n
OL485502W	2	1	The redheaded outfield	1920	0.88	1.0	njp.32101068153004|uc2.ark+=13960=t1sf2n73w
OL485641W	1	1	The short-stop	1909	0.89	0.999	nyp.33433076067184
OL485704W	2	2	The man of the forest;	1920	0.89	1.0	nyp.33433076067218|mdp.39015063551033
OL4862086W	1	1	The house with the green shutters	1902	0.81	1.0	uc2.ark+=13960=t8rb71q8m
OL4868141W	1	1	Scattergood Baines	1921	0.88	1.0	uc2.ark+=13960=t1vd6q416
OL4869937W	2	1	Bertram Cope's year	1919	0.89	1.0	mdp.39015016794524|njp.32101068169224
OL4870990W	1	1	Aunt Jane's nieces	1906	0.84	0.999	uc2.ark+=13960=t9p26s33r
OL4871954W	3	1	The side of the angels;	1916	0.9	1.0	mdp.39015063930237|nyp.33433076088917|uc2.ark+=13960=t9t14wv5z
OL4882455W	4	1	The prodigal judge	1911	0.89	1.0	nc01.ark+=13960=t08w3f49w|nyp.33433076088883|uc1.b3579113|uc2.ark+=13960=t1jh3f35g
OL4885684W	4	1	The woman in the alcove	1906	0.89	1.0	mdp.39015030542388|nyp.33433076089964|uc1.b4104324|uc2.ark+=13960=fk77s7j734
OL4885692W	2	1	The golden slipper	1915	0.9	1.0	uc1.b4104322|uc2.ark+=13960=fk17m0418s
OL4885702W	2	1	Dark hollow	1914	0.84	1.0	nyp.33433076089790|uc2.ark+=13960=t9r20tk3s
OL4885713W	4	2	The millionaire baby	1905	0.89	1.0	uc1.b3327112|uc2.ark+=13960=t0wq02j22|mdp.39015030542354|uc2.ark+=13960=t9m32nz7f
OL4885720W	3	2	Initials only	1911	0.88	1.0	uc2.ark+=13960=t3dz04v1b|nyp.33433076089824|uc2.ark+=13960=t5db7wz3r
OL4888371W	1	1	The go-getter;	1921	0.82	0.999	uc2.ark+=13960=t2g738575
OL4902750W	1	1	Java Head	1918	0.88	1.0	uc1.$b803022
OL4903994W	3	1	Potash & Perlmutter;	1911	0.9	1.0	mdp.39015063928066|nyp.33433074864939|uc2.ark+=13960=t5n875k05
OL4907595W	1	1	Lady Jane	1891	0.89	1.0	uva.x000236190
OL50098W	1	1	By what authority?	1909	0.81	1.0	nnc1.cu58433651
OL50102W	3	2	Oddsfish!	1914	0.9	1.0	nyp.33433074939145|uc2.ark+=13960=t19k48t28|mdp.39015015358222
OL503413W	4	2	Pan Michael	1893	0.89	1.0	mdp.39015065646880|mdp.39015010925744|mdp.39015065364526|uc2.ark+=13960=t4fn1287n
OL503463W	2	1	On the field of glory;	1906	0.74	1.0	mdp.39015008587589|uc2.ark+=13960=t87h1gc89
OL503472W	1	1	Without dogma	1898	0.89	0.999	nnc1.0044025238
OL503492W	1	1	With fire and sword	1892	0.75	1.0	mdp.39015004860105
OL5035743W	4	1	Miss Lulu Bett	1920	0.89	1.0	mdp.39015013152593|uc1.b3687728|uc1.b4095530|uc2.ark+=13960=fk3cz3296r
OL505935W	1	1	Mrs. Craddock	1902	0.84	1.0	inu.32000009125248
OL505938W	2	2	The explorer	1908	0.88	1.0	uva.x000618958|nyp.33433074893086
OL507303W	4	1	By the light of the soul;	1907	0.89	1.0	njp.32101063691172|nyp.33433076090848|uc2.ark+=13960=t0dv1cr0x|uc2.ark+=13960=t74t6gg6g
OL507305W	1	1	The copy-cat	1914	0.89	1.0	uc1.b3578397
OL507315W	2	1	Jerome, a poor man;	1897	0.9	1.0	mdp.39015065922133|uc1.b4104262
OL507321W	4	2	Pembroke;	1894	0.89	1.0	nyp.33433076090665|uc1.b249876|mdp.39015007000485|uc2.ark+=13960=t10p0xn2m
OL507324W	1	1	The pot of gold	1892	0.89	1.0	mdp.39015048911617
OL507370W	3	1	The givers;	1904	0.89	1.0	nyp.33433075821508|uc1.b3322090|uc2.ark+=13960=t3028pr2f
OL507371W	2	1	The Jamesons	1899	0.82	1.0	uc1.b4104268|uc2.ark+=13960=t91834r5d
OL507375W	2	2	A humble romance	1915	0.85	1.0	uc2.ark+=13960=t9668b01v|uva.x001181114
OL507377W	3	2	A New England nun	1919	0.9	1.0	mdp.39015066063986|uc1.$b455797|uc2.ark+=13960=t73t9dx4b
OL507379W	3	2	The heart's highway;	1900	0.9	1.0	mdp.39015063551710|uc1.b3322091|nyp.33433076090962
OL507381W	3	1	The portion of labor	1901	0.9	1.0	mdp.39015006572690|nyp.33433076090657|uc2.ark+=13960=t9862c112
OL507382W	3	1	The shoulders of Atlas;	1908	0.89	1.0	njp.32101063691396|nyp.33433076090525|uc2.ark+=13960=t6736nc2p
OL507384W	2	2	"""Doc."" Gordon"	1906	0.89	1.0	nyp.33433076090822|njp.32101063691164
OL50885W	3	2	The shepherd of the hills	1907	0.89	1.0	mdp.39015050791964|nyp.33433074806450|uc2.ark+=13960=t7gq6sd8b
OL509884W	1	1	The fifth queen	1906	0.88	1.0	uc1.b4095309
OL509997W	2	1	The Young Lovell	1913	0.86	1.0	uc1.b4097986|uc2.ark+=13960=t1vd70k9k
OL510012W	3	2	Ladies whose bright eyes;	1919	0.84	1.0	uc1.b4095363|uc2.ark+=13960=t6pz5cc91|uc1.31158008560525
OL5110860W	1	1	Red fleece	1915	0.87	1.0	uc2.ark+=13960=t01z4209f
OL51137W	1	1	The trail of the hawk;	1915	0.87	1.0	mdp.39015008171327
OL51141W	2	1	The job	1917	0.89	1.0	nyp.33433074787890|uc1.31158003167334
OL5114588W	1	1	What Katy did next	1887	0.83	1.0	njp.32101067187813
OL5115508W	2	1	Otherwise Phyllis	1913	0.89	1.0	mdp.39015063936580|uc2.ark+=13960=t3zs2n13r
OL5115510W	3	1	Rosalind at Red Gate	1907	0.89	1.0	mdp.39015024198700|uc1.b4102074|uc2.ark+=13960=t7mp4x979
OL5115514W	4	2	The little brown jug at Kildare	1908	0.9	1.0	mdp.39015063936572|nyp.33433076023179|uc2.ark+=13960=t6xw49495|uc2.ark+=13960=t0rr1pt4j
OL5115516W	2	1	The main chance	1903	0.89	1.0	nyp.33433076023153|uc2.ark+=13960=fk6057d60r
OL5115519W	1	1	The siege of the seven suitors	1910	0.89	1.0	uc2.ark+=13960=t80k27f3s
OL5185442W	4	2	The clansman;	1905	0.8	1.0	mdp.39015013736296|nc01.ark+=13960=t7zk5ct4d|uc2.ark+=13960=t2891221h|uc2.ark+=13960=t8v980b3t
OL5197877W	2	1	Little citizens	1904	0.89	0.999	uc2.ark+=13960=t1fj2bd0w|uc2.ark+=13960=t55d8pp42
OL52228W	3	2	The wife of Sir Isaac Harman	1914	0.9	1.0	mdp.39015030719721|inu.32000002888990|nyp.33433075767321
OL52231W	2	1	The passionate friends	1913	0.81	1.0	mdp.39015011683821|uc2.ark+=13960=t9j38pg8q
OL52238W	3	2	The sea lady;	1902	0.84	1.0	uc2.ark+=13960=t1jh3j89w|uc1.b4713055|uc2.ark+=13960=t73t9f56v
OL52239W	4	2	Joan and Peter	1918	0.85	1.0	mdp.39015025020721|nyp.33433075758007|uc2.ark+=13960=t4hm54t02|mdp.39015011040246
OL52245W	3	1	The soul of a bishop	1917	0.74	1.0	mdp.39015053230531|nyp.33433075758072|uc1.b3295307
OL52247W	1	1	The wheels of chance	1896	0.88	1.0	mdp.39015013248649
OL52248W	3	1	Marriage	1912	0.84	1.0	mdp.39015053230523|nyp.33433075758049|uc2.ark+=13960=t05x2828g
OL52249W	3	2	The secret places of the heart	1922	0.86	1.0	mdp.39015030719648|mdp.39015030719655|uc2.ark+=13960=t0vq30n9s
OL52253W	1	1	The war in the air and particularly how Mr. Bert Smallways fared while it lasted	1908	0.77	1.0	dul1.ark+=13960=t6tx41h96
OL52262W	1	1	The history of Mr. Polly	1910	0.83	1.0	njp.32101068605920
OL5232182W	2	2	Lay down your arms;	1906	0.63	1.0	uva.x004215519|uc2.ark+=13960=t1sf2r52r
OL5305201W	1	1	Whispering Smith	1908	0.84	0.998	uc2.ark+=13960=t91835n3h
OL5306187W	4	2	Mrs. Wiggs of the cabbage patch	1901	0.87	0.999	uc2.ark+=13960=t0zp3wv0g|mdp.39015004288257|mdp.39015018289366|nc01.ark+=13960=t6252qg9v
OL532434W	1	1	The four corners of the world	1917	0.82	1.0	uc2.ark+=13960=t6b27qf2c
OL532447W	1	1	The courtship of Morrice Buckler	1896	0.89	1.0	uc2.ark+=13960=t1cj8d526
OL53900W	1	1	The £1,000,000 bank-note	1893	0.87	1.0	mdp.39015026498561
OL54107W	1	1	A dog's tale	1904	0.78	0.994	mdp.39015031222527
OL54114W	3	1	Extract from Captain Stormfield's visit to heaven	1909	0.87	1.0	dul1.ark+=13960=t3jw91p86|uc1.b4102282|uc2.ark+=13960=t9x05xw9q
OL54125W	5	3	The man that corrupted Hadleyburg and other stories and essays	1900	0.89	1.0	mdp.49015000509753|uc1.b4101396|uc2.ark+=13960=t01z43199|mdp.39015008307616|mdp.39015031222675
OL54131W	2	1	The stolen white elephant, etc	1882	0.88	1.0	mdp.39015062680916|nyp.33433081603049
OL54139W	2	1	Eve's diary;	1906	0.84	0.999	mdp.39015005733525|mdp.39015066052179
OL54140W	3	2	A horse's tale	1907	0.86	0.999	njp.32101068150190|mdp.39015031222576|nyp.33433074842422
OL54151W	1	1	Extracts from Adam's diary	1904	0.76	0.994	mdp.39015047749372
OL54155W	4	2	Personal recollections of Joan of Arc	1899	0.85	1.0	wu.89003889334|wu.89003889342|uc1.31158006422702|uc2.ark+=13960=t6n01119x
OL54718W	4	2	Cleopatra;	1894	0.9	1.0	uc1.b616318|uc2.ark+=13960=t0ht2n63g|uc2.ark+=13960=t16m34w2j|uc2.ark+=13960=t48p5x92b
OL54854W	1	1	Penrod	1916	0.88	1.0	mdp.39015063926763
OL54888W	3	2	His own people	1912	0.88	1.0	mdp.39015063926706|nyp.33433076081813|uc1.b3569288
OL54894W	3	1	Ramsey Milholland	1919	0.83	1.0	mdp.39015031304507|uc1.b3569299|uc2.ark+=13960=t48p5wg1p
OL54900W	9	5	Monsieur Beaucaire	1902	0.87	1.0	nyp.33433075754899|nyp.33433075754915|uc2.ark+=13960=t2n58dm1h|mdp.39015031304549|pst.000006495558|mdp.39015063926730|uc2.ark+=13960=t2c825j0h|mdp.39015065779426|uc2.ark+=13960=t75t3gr67
OL54902W	1	1	The gentleman from Indiana	1902	0.89	1.0	njp.32101067186666
OL549946W	1	1	Rolf in the woods;	1922	0.8	1.0	nnc1.cu58462490
OL550020W	1	1	The biography of a grizzly and 75 drawings	1900	0.85	0.999	uc2.ark+=13960=t3qv3d94t
OL550024W	5	2	Animal heroes	1905	0.86	1.0	mdp.39076005086421|njp.32101067174415|nyp.33433011005646|nyp.33433011005653|bc.ark+=13960=t73v0ch30
OL55284W	3	2	The judge	1922	0.9	1.0	uc2.ark+=13960=t9862d842|njp.32101068605797|uc2.ark+=13960=t91836s7n
OL55492W	1	1	The cook's wedding and other stories	1922	0.88	1.0	njp.32101067866838
OL55512W	4	2	The chorus girl	1920	0.89	1.0	njp.32101071958951|mdp.39015012184472|mdp.39015021922870|nyp.33433067269567
OL55516W	3	2	Stories of Russian life	1915	0.89	1.0	nyp.33433067269476|uc2.ark+=13960=t8bg2jx9r|uiuo.ark+=13960=t4jm26n6q
OL55523W	1	1	The bishop, and other stories	1919	0.89	1.0	uc2.ark+=13960=t53f4qd62
OL5625465W	1	1	Regiment of women	1917	0.89	1.0	inu.30000041676937
OL5645114W	1	1	Mother	1916	0.82	1.0	uva.x002649828
OL5645131W	1	1	Saturday's child	1914	0.89	1.0	uc2.ark+=13960=t0xp70105
OL566998W	3	1	The great stone of Sardis;	1898	0.89	1.0	mdp.39015059423353|nyp.33433076062748|uc2.ark+=13960=t45q4rx69
OL566999W	6	4	The lady or the tiger	1907	0.86	1.0	mdp.39015063956778|uc2.ark+=13960=t23b5wq0s|mdp.39015041848295|mdp.39015063956786|uc1.b4382868|uc2.ark+=13960=t7pn8z62r
OL567000W	1	1	The rudder grangers abroad and other stories	1901	0.83	1.0	uc2.ark+=13960=t6pz52654
OL567004W	5	4	The adventures of Captain Horn	1895	0.89	1.0	nyp.33433075752737|nyp.33433076022288|mdp.39015063956679|uc2.ark+=13960=t7pn8xx37|uc2.ark+=13960=t70v8b29r
OL5681558W	2	1	Fighting in France	1916	0.82	1.0	nyp.33433082347653|uc2.ark+=13960=t4zg6j206
OL5684548W	2	1	Mr. Incoul's misadventure	1887	0.87	1.0	mdp.39015065549779|uc1.b3325735
OL5684551W	1	1	The truth about Tristrem Varick;	1888	0.88	1.0	mdp.39015035895708
OL5714160W	4	3	Ruggles of Red Gap	1915	0.89	1.0	nyp.33433075770101|uc1.b5250377|uc2.ark+=13960=fk8kd1r25j|uva.x000983085
OL5730383W	1	1	King-of the Khyber rifles	1916	0.82	1.0	uva.x000279479
OL5730420W	1	1	The eye of Zeitoon	1920	0.88	1.0	uc2.ark+=13960=t9k35vd44
OL573162W	4	2	Mothwise	1921	0.77	1.0	uc2.ark+=13960=t17m0gv5v|mdp.39015030027752|njp.32101020947345|uc1.b4965048
OL573170W	3	1	Wanderers	1922	0.83	1.0	mdp.39015005191039|uc2.ark+=13960=t3zs2ns43|uiuo.ark+=13960=t1kh0ht6c
OL573187W	2	1	Shallow soil	1914	0.83	1.0	mdp.39015055223419|uiuo.ark+=13960=t4zg6k76r
OL576097W	3	1	The triumph of death	1896	0.8	1.0	nyp.33433075856603|uc1.b4225584|uiuo.ark+=13960=t3610zw5g
OL576187W	2	1	The flame of life	1900	0.89	1.0	uc1.b4042694|uc2.ark+=13960=t18k7g37k
OL5777669W	8	4	The history of Sir Richard Calmady;	1901	0.9	1.0	mdp.39015055294139|uc1.b3322595|uc2.ark+=13960=t4xg9pq9j|mdp.39015026502941|nyp.33433074858097|uc2.ark+=13960=t3nv9hj1d|uc2.ark+=13960=t7vm4kp44|nyp.33433074857982
OL5777682W	4	2	The far horizon	1907	0.89	1.0	mdp.39015031901690|nyp.33433074850698|uc2.ark+=13960=t1gh9cp2g|njp.32101067937589
OL5916188W	5	3	The cardinal's snuff box	1900	0.89	1.0	mdp.39015063919230|uc1.b249256|uc2.ark+=13960=t6pz52w0p|uc2.ark+=13960=t1jh3dn19|mdp.39015063919222
OL5948112W	2	1	The definite object;	1917	0.83	1.0	nyp.33433075761738|uc2.ark+=13960=t76t0hn6g
OL5948115W	4	1	The broad highway	1911	0.89	1.0	mdp.39015011414011|nyp.33433075761134|nyp.33433075761506|uc2.ark+=13960=t9x060k0j
OL5959547W	3	2	Pardners	1909	0.89	1.0	uc1.b3346200|uc2.ark+=13960=t01z42q9v|uc2.ark+=13960=t51g0j86d
OL5959552W	3	1	The spoilers	1906	0.84	1.0	mdp.39015030855830|njp.32101067629624|uc1.b4097883
OL5959578W	4	2	The barrier	1908	0.89	1.0	uc2.ark+=13960=t02z13n44|mdp.39015030855798|nyp.33433074837349|uc2.ark+=13960=t4th8c03j
OL5959580W	2	1	The iron trail;	1913	0.89	1.0	mdp.39015030855814|nyp.33433074837398
OL5960311W	3	2	The confessions of Artemas Quibble;	1922	0.78	1.0	nyp.33433076073174|uc2.ark+=13960=t9765df7k|mdp.39015014568821
OL5960421W	2	2	The wonderful adventures of Phra the Phoenician	1890	0.9	1.0	mdp.39015035490344|uva.x030809789
OL6101935W	1	1	The shadow of the east	1921	0.84	1.0	uc2.ark+=13960=t84j0dp72
OL6213296W	3	2	The covered wagon	1922	0.9	1.0	njp.32101068170511|uc2.ark+=13960=t4vh5dn63|mdp.39015063923851
OL6213297W	2	1	Heart's Desire	1905	0.89	1.0	mdp.39015063923877|uc2.ark+=13960=t84j0bj7f
OL6213298W	1	1	The Mississippi bubble	1902	0.86	0.999	uc2.ark+=13960=t8tb0zk8z
OL6213299W	1	1	The law of the land	1904	0.87	0.999	uc2.ark+=13960=t82j6bk24
OL626383W	2	1	Sunshine sketches of a little town	1912	0.8	1.0	mdp.39015000638018|uc2.ark+=13960=t3st7hz89
OL626470W	2	1	Moonbeams from the larger lunacy	1915	0.67	1.0	loc.ark+=13960=t62526m3j|uc2.ark+=13960=t04x57c02
OL63047W	1	1	Men at war	1912	0.54	1.0	mdp.39015079728443
OL6425782W	1	1	Bush studies	1902	0.87	0.999	nyp.33433074937370
OL6438828W	1	1	The agony column	1916	0.82	1.0	uc1.b3728033
OL646999W	5	2	Dodo's daughter;	1914	0.84	1.0	uc1.b3811095|mdp.39015011883090|uc1.$b792441|uc2.ark+=13960=t9z032g3n|wu.89094356615
OL647093W	1	1	Mrs. Ames	1912	0.9	1.0	mdp.39015000599897
OL647099W	2	1	Thorley Weir	1913	0.89	1.0	mdp.39015041358733|nyp.33433074927009
OL647118W	2	2	David Blaize	1920	0.84	1.0	njp.32101001758554|nyp.33433074926811
OL647124W	3	2	The freaks of Mayfair	1916	0.81	1.0	uc1.b4103972|uc2.ark+=13960=t1cj8g82c|njp.32101042853976
OL647126W	3	2	The Babe, B.A	1897	0.89	1.0	uc1.b3136561|uc2.ark+=13960=t05x2d532|uc2.ark+=13960=t7fq9rw7j
OL647130W	2	1	The blotting book	1908	0.84	1.0	uc2.ark+=13960=t14m9dd9m|uva.x001177949
OL647133W	1	1	"""Queen Lucia"""	1920	0.84	1.0	nyp.33433074926712
OL65412W	4	3	Beautiful Joe;	1907	0.84	1.0	coo.31924014559672|uva.x004061118|uc1.b266928|uc2.ark+=13960=t2m61ff9x
OL65440W	1	1	A night in Acadie	1897	0.89	1.0	nyp.33433074941026
OL65441W	1	1	Bayou folk	1894	0.84	1.0	uc1.32106002063532
OL6561018W	1	1	The red acorn	1883	0.89	1.0	nc01.ark+=13960=t4fn1st23
OL6585778W	1	1	The cords of vanity;	1920	0.88	1.0	mdp.39015030735784
OL6585782W	2	2	Domnei	1921	0.83	0.99	nyp.33433074861810|uc2.ark+=13960=t53f4mf3t
OL6585786W	2	1	The eagle's shadow	1904	0.81	0.999	uc1.b3144886|uc2.ark+=13960=t00z71v73
OL6585798W	2	1	The line of love	1905	0.86	1.0	mdp.39015030728706|uc1.b3687273
OL6585858W	1	1	The rivet in grandfather's neck	1915	0.88	1.0	uc1.b3687276
OL6585860W	6	2	Chivalry	1909	0.85	1.0	loc.ark+=13960=t5cc1vj9m|mdp.39015030735792|uc1.b3687265|mdp.39015014816667|uc1.b3687266|uc1.b4097795
OL6593172W	4	2	The harbor	1915	0.9	1.0	mdp.39015030710860|uc2.ark+=13960=t4cn6zc71|nyp.33433076055148|uc2.ark+=13960=fk6xw48663
OL6694931W	2	2	Strangers at Lisconnel	1895	0.89	1.0	nyp.33433074936315|uc2.ark+=13960=t3416vc17
OL6697758W	2	2	Count Hannibal	1901	0.89	1.0	uc2.ark+=13960=t8ff3tr89|mdp.39015063974946
OL6697779W	3	1	A gentleman of France	1893	0.89	1.0	uc2.ark+=13960=t0ft8p04b|uc2.ark+=13960=t16m3bj9x|uc2.ark+=13960=t7vm4bq74
OL6697782W	1	1	My Lady Rotha;	1894	0.88	1.0	mdp.39015063975018
OL6697784W	3	2	The castle inn	1898	0.89	1.0	uc2.ark+=13960=t5db8320h|mdp.39015063974938|uc2.ark+=13960=t73t9ss7j
OL6697785W	4	2	The house of the wolf	1910	0.89	1.0	uc1.b3327272|uc2.ark+=13960=t9k35w75s|mdp.39015063974987|uc2.ark+=13960=t0ms3s15t
OL6697786W	4	2	Under the red robe	1897	0.89	1.0	uc1.b3327489|uc2.ark+=13960=t81j9h604|mdp.39015065801915|uc2.ark+=13960=t2f768k9b
OL6698893W	2	1	Boyhood in Norway;	1899	0.88	1.0	uc1.b3331815|uc2.ark+=13960=t80k2gb2v
OL67230W	2	1	A white heron	1886	0.89	1.0	mdp.39015005089423|uc2.ark+=13960=t20c4th85
OL67236W	4	4	Tales of New England	1890	0.89	1.0	mdp.39015066058267|njp.32101023513722|uc2.ark+=13960=t7wm15159|uc1.b4380109
OL67238W	1	1	The country of the pointed firs	1910	0.84	1.0	uc2.ark+=13960=fk9n29pr6b
OL6729481W	1	1	Great sea stories	1921	0.75	1.0	uc2.ark+=13960=t2h70b78j
OL6753091W	2	2	Marie-Claire	1911	0.88	1.0	uc2.ark+=13960=t58c9rw51|uc2.ark+=13960=t9d50k45z
OL6804358W	1	1	"""The ladies!"""	1922	0.87	1.0	mdp.39015023153136
OL68066W	2	1	Pierre and Luce	1922	0.81	1.0	mdp.39015033444939|uc2.ark+=13960=t5t72862r
OL68140W	2	1	Colas Breugnon	1919	0.78	1.0	mdp.39015033444780|uc1.$b717533
OL68141W	1	1	Jean-Christophe	1910	0.81	1.0	uc2.ark+=13960=t3319w37s
OL6820947W	5	2	The stories of H. C. Bunner	1916	0.89	1.0	mdp.39015030853439|uc1.b3322646|mdp.39015030702859|nyp.33433074815519|uc2.ark+=13960=t8qb9vw1v
OL69014W	1	1	The daughter of the storage	1916	0.71	1.0	uc2.ark+=13960=t6445jq3f
OL69029W	3	2	The quality of mercy	1891	0.9	1.0	mdp.49015000531021|mdp.39015051177692|uc1.b3862896
OL69046W	3	1	An open-eyed conspiracy;	1897	0.88	1.0	mdp.39015031236311|mdp.49015000531013|nyp.33433076083959
OL69047W	3	2	A boy's town	1918	0.89	1.0	nc01.ark+=13960=t3bz78d8k|mdp.39015028687419|uva.x000531890
OL69063W	2	2	A fearful responsibility	1881	0.89	1.0	mdp.39015031236121|mdp.39015011195750
OL69064W	2	1	The Great modern American stories	1920	0.82	1.0	mdp.39015005102952|mdp.39015008529094
OL6906632W	2	1	Belchamber	1905	0.85	1.0	mdp.39015011442517|mdp.39015059418056
OL69074W	3	1	Southern lights and shadows	1907	0.89	1.0	mdp.39015058692941|nyp.33433082295324|uc2.ark+=13960=t4nk37884
OL69078W	3	2	Christmas every day	1893	0.87	1.0	njp.32101020523187|uc2.ark+=13960=t5k931p02|uc1.b3331897
OL69081W	2	2	Dr. Breen's practice	1881	0.89	1.0	mdp.49015000530817|mdp.39015014197738
OL69086W	1	1	Life at high tide	1907	0.89	1.0	uc2.ark+=13960=t23b5x94r
OL69088W	3	1	Miss Bellard's inspiration;	1905	0.89	1.0	mdp.39015017664536|nyp.33433074966510|uc2.ark+=13960=fk8cf9jq1k
OL69095W	3	1	The story of a play;	1898	0.9	1.0	mdp.39015030751013|nyp.33433076084023|uc1.b4106590
OL69109W	10	2	Heroines of fiction	1901	0.74	1.0	mdp.39015005379469|uc1.b3512674|uc1.b3512675|uc1.b4110139|uc1.l0062110952|uc1.l0065068629|wu.89008483455|wu.89008483463|mdp.39015005214336|mdp.39015005214344
OL69113W	4	1	Mrs. Farrell;	1921	0.88	1.0	mdp.39015031236295|nyp.33433076083975|uc1.b3324375|uc1.b4451695
OL69114W	3	2	An imperative duty	1893	0.88	1.0	nyp.33433076083850|uc1.$b399170|mdp.39015014204781
OL69117W	6	3	The shadow of a dream	1891	0.89	1.0	mdp.39015019135501|mdp.39015028987439|mdp.39015030751005|uc2.ark+=13960=t2z31pc90|mdp.39015030750817|uc1.b3324277
OL69126W	4	3	The coast of Bohemia	1893	0.89	1.0	mdp.39015011530626|uc1.b4103196|uc2.ark+=13960=t92805s9c|uc2.ark+=13960=t7br8n371
OL69129W	4	2	The undiscovered country	1884	0.89	1.0	mdp.39015008285564|mdp.39015066058226|mdp.39015014211935|uc1.b3579080
OL69130W	2	1	Fennel and rue;	1908	0.87	0.999	nyp.33433076083827|uc2.ark+=13960=t5s757s38
OL69135W	4	1	Through the eye of the needle;	1907	0.82	1.0	dul1.ark+=13960=t9863689c|mdp.39015005076339|mdp.39015032388665|nyp.33433075794325
OL69143W	2	1	Annie Kilburn	1889	0.9	1.0	mdp.39015014514452|uc1.b3578836
OL69146W	7	2	Their silver wedding journey	1899	0.9	1.0	nyp.33433076084262|mdp.39015049756888|mdp.39015049757142|nyp.33433076083801|nyp.33433076083819|uc2.ark+=13960=t5bc3tf0z|uc2.ark+=13960=t5fb4x423
OL69153W	1	1	Indian summer	1914	0.9	1.0	njp.32101068583044
OL69154W	3	1	The Kentons;	1902	0.89	1.0	mdp.39015031236220|uc1.b3324416|uc2.ark+=13960=t9q23sh0v
OL69157W	3	1	April hopes	1888	0.9	1.0	mdp.39015031236964|nyp.33433076092711|uc1.b3578837
