ol_work_key	ol_title	ol_author_name	ol_first_publish_year	canonical	goodreads_work_id	gr_original_title	gr_original_publication_year	title_match_type	title_match_types	matched_book_ids	matched_book_titles	ratings_count	text_reviews_count	match_status	author_match_quality	matched_goodreads_author
/works/OL3372538W	The lost baron	Allen French	1940	0	936564	The Lost Baron: A Story of England in the Year 1200	1940	WORK_BASE	WORK_BASE|BOOK_BASE	"[""951645""]"	"[""The Lost Baron: A Story of England in the Year 1200""]"	146	7	REVIEW_BASE	EXACT_NAME	Allen French
/works/OL3462388W	The homesteader	Micheaux, Oscar	1917	0	27206664		1917	BOOK_BASE	BOOK_BASE	"[""17733515""]"	"[""The Homesteader: A Novel""]"	46	5	REVIEW_BASE	EXACT_NAME	Oscar Micheaux
/works/OL3462389W	The Conquest	Micheaux, Oscar	1913	0	2060627	The Conquest: The Story of a Negro Pioneer (Bison Book)	1913	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2055450""]"	"[""The Conquest: The Story of a Negro Pioneer""]"	23	7	REVIEW_BASE	EXACT_NAME	Oscar Micheaux
/works/OL34658186W	The Case of the Golddigger's Purse; Died in the Wool; Pearls Before Swine	Erle Stanley Gardner	1945	0	2344349	The Case of the Golddigger's Purse	1945	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2337665""]"	"[""The Case of the Golddigger's Purse""]"	388	21	REVIEW_BASE	EXACT_NAME	Erle Stanley Gardner
/works/OL3469693W	The female pen	B. G. MacCarthy	1946	0	2141621	The Female Pen: Women Writer's and Novelists, 1621-1818	1994	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2136136""]"	"[""The Female Pen: Women Writer's and Novelists, 1621-1818""]"	5	1	REVIEW_BASE	EXACT_NAME	B.G. MacCarthy
/works/OL3492538W	Plum bun	Jessie Redmon Fauset	1900	0	2290082	Plum Bun: A Novel Without a Moral	1928	WORK_BASE	WORK_BASE|BOOK_BASE	"[""636454"", ""4748976"", ""18999737""]"	"[""Plum Bun: A Novel Without A Moral"", ""Plum Bun: A Novel without a Moral""]"	742	63	REVIEW_BASE	EXACT_NAME	Jessie Redmon Fauset
/works/OL3509168W	Master Skylark	Bennett, John	1897	0	3314664	Master Skylark: A Story of Shakespeare's Time	1896	WORK_BASE	WORK_BASE|BOOK_BASE	"[""93110""]"	"[""Master Skylark: A Story of Shakespeare's Time""]"	30	8	REVIEW_BASE	EXACT_NAME	John   Bennett
/works/OL3541275W	East goes West	Younghill Kang	1937	0	1035773	East Goes West: The Making of an Oriental Yankee	1997	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1049322""]"	"[""East Goes West: The Making of an Oriental Yankee""]"	36	3	REVIEW_BASE	EXACT_NAME	Younghill Kang
/works/OL3544495W	What Kind of Love?	Sheila Cole	1924	0	654946	What Kind of Love? The Diary of a Pregnant Teenager	1995	BOOK_BASE	BOOK_BASE	"[""668905""]"	"[""What Kind of Love?: The Diary of a Pregnant Teenager""]"	104	13	REVIEW_BASE	EXACT_NAME	Sheila Cole
/works/OL3581423W	Tom Swift and His Wizard Camera	Victor Appleton	1912	0	3313679	Tom Swift and His Wizard Camera: Or, Thrilling Adventures While Taking Motion Pictures	1912	WORK_BASE	WORK_BASE	[]	[]	61	6	REVIEW_BASE	EXACT_NAME	Victor Appleton
/works/OL3581433W	Tom Swift and His Great Search Light	Victor Appleton	1912	0	6440791	Tom Swift and His Great Search Light; or, On the Border for Uncle Sam	1912	WORK_BASE	WORK_BASE	[]	[]	44	3	REVIEW_BASE	EXACT_NAME	Victor Appleton
/works/OL3581438W	Tom Swift and His Wireless Message	Victor Appleton	1911	0	770758	Tom Swift and His Wireless Message: or, the castaways of Earthquake island	1911	WORK_BASE	WORK_BASE|BOOK_BASE	"[""784758""]"	"[""Tom Swift and His Wireless Message: or, the castaways of Earthquake island (Tom Swift Sr, #6)""]"	98	6	REVIEW_BASE	EXACT_NAME	Victor Appleton
/works/OL3613412W	A search for America	Frederick Philip Grove	1927	0	6144331	A Search for America (New Canadian Library)	1927	BOOK_BASE	BOOK_BASE	"[""9482345""]"	"[""A Search for America: The Odyssey of an Immigrant""]"	12	1	REVIEW_BASE	EXACT_NAME	Frederick Philip Grove
/works/OL3642230W	Bold Galilean	LeGette Blythe	1948	0	389482	Bold Galilean: The Power of Rome Encounters Christ (Christian Epics)	1993	WORK_BASE	WORK_BASE|BOOK_BASE	"[""400048""]"	"[""Bold Galilean: The Power of Rome Encounters Christ""]"	10	4	REVIEW_BASE	EXACT_NAME	Legette Blythe
/works/OL3648110W	Letty Fox	Christina Stead	1947	0	127637	Letty Fox: Her Luck	1946	WORK_BASE	WORK_BASE|BOOK_BASE	"[""132508"", ""14812578""]"	"[""Letty Fox: Her Luck""]"	102	16	REVIEW_BASE	EXACT_NAME	Christina Stead
/works/OL3648122W	Letty Fox	Christina Stead	1946	0	127637	Letty Fox: Her Luck	1946	WORK_BASE	WORK_BASE|BOOK_BASE	"[""132508"", ""14812578""]"	"[""Letty Fox: Her Luck""]"	102	16	REVIEW_BASE	EXACT_NAME	Christina Stead
/works/OL3677807W	The confessions of a beachcomber	E. J. Banfield	1908	0	1656410	The Confessions of a Beachcomber: Scenes and Incidents in the Career of an Unprofessional Beachcomber in Tropical Queensland	1908	WORK_BASE	WORK_BASE	[]	[]	23	3	REVIEW_BASE	EXACT_NAME	E.J. Banfield
/works/OL3739413W	The Gold Hunters	James Oliver Curwood	1909	0	1835880	The Gold Hunters: A Story of Life and Adventure in the Hudson Bay Wilds	1909	WORK_BASE	WORK_BASE	[]	[]	136	6	REVIEW_BASE	EXACT_NAME	James Oliver Curwood
/works/OL37492312W	An ambitious woman	Edgar Fawcett	1883	0	16684313		1883	BOOK_BASE	BOOK_BASE	"[""11735261""]"	"[""An ambitious woman; a novel""]"	14	1	REVIEW_BASE	EXACT_NAME	Edgar Fawcett
/works/OL3786259W	Babouk	Guy Endore	1934	0	312968	Babouk (Voices of Resistance)	1991	BOOK_BASE	BOOK_BASE	"[""322253""]"	"[""Babouk: Voices of Resistance""]"	32	5	REVIEW_BASE	EXACT_NAME	Guy Endore
/works/OL38085291W	The Hoosier Schoolmaster	Edward Eggleston	1913	0	2662498	The Hoosier Schoolmaster: A Story of Backwoods Life in Indiana (Illustrated Edition)	1871	WORK_BASE	WORK_BASE|BOOK_BASE	"[""649387""]"	"[""The Hoosier Schoolmaster: A Story of Backwoods Life in Indiana""]"	127	13	REVIEW_BASE	EXACT_NAME	Edward Eggleston
/works/OL3827328W	Ferdinand, der Mann mit dem freundlichen Herzen	Irmgard Keun	1950	0	350608	Ferdinand, der Mann mit dem freundlichen Herzen: Roman	1950	WORK_BASE	WORK_BASE	[]	[]	14	2	REVIEW_BASE	EXACT_NAME	Irmgard Keun
/works/OL3839484W	The flower beneath the foot	Ronald Firbank	1923	0	902991	The Flower Beneath the Foot: Being a Record of the Early Life of St. Laura de Nazianzi and the Times in Which She Lived	1923	WORK_BASE	WORK_BASE|BOOK_BASE	"[""917917"", ""23593439""]"	"[""The Flower Beneath the Foot: Being a Record of the Early Life of St. Laura de Nazianzi"", ""The Flower Beneath the Foot: Being a Record of the Early Life of St. Laura de Nazianzi and the Times in Which She Lived""]"	60	10	REVIEW_BASE	EXACT_NAME	Ronald Firbank
/works/OL38512663W	Beau Nash	Ainsworth, William Harrison	1890	0	4411483	Beau Nash: Or, Bath in the eighteenth century	1977	WORK_BASE	WORK_BASE|BOOK_BASE	"[""4363534""]"	"[""Beau Nash: or, Bath in the eighteenth century""]"	2	1	REVIEW_BASE	EXACT_NAME	William Harrison Ainsworth
/works/OL38735921W	Two Forsyte interludes	Galsworthy, John	1927	0	3366573	Two Forsyte Interludes: A Silent Wooing; Passers by	1928	WORK_BASE	WORK_BASE|BOOK_BASE	"[""7063211""]"	"[""Two Forsyte Interludes: A Silent Wooing; Passers by (The Forsyte Chronicles #4.5 & #5.5)""]"	62	3	REVIEW_BASE	EXACT_NAME	John Galsworthy
/works/OL38771712W	Saint James's	Ainsworth, William Harrison	1899	0	13168789		2007	BOOK_BASE	BOOK_BASE	"[""8319390""]"	"[""Saint James's: Or the Court of Queen Anne""]"	2	1	REVIEW_BASE	EXACT_NAME	William Harrison Ainsworth
/works/OL38992302W	The prince of the house of David	J. H. Ingraham	1886	0	1348797	The Prince of the House of David: or, Three years in the Holy City. Being a series of the letters of Adina ...	1855	WORK_BASE	WORK_BASE|BOOK_BASE	"[""3806020""]"	"[""The Prince of the House of David: Or, Three years in the Holy City""]"	18	2	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Joseph Holt Ingraham
/works/OL39084W	The arrow of gold	Conrad, Joseph	1919	0	2423653	The Arrow of Gold: A Story Between Two Notes	1919	WORK_BASE	WORK_BASE|BOOK_BASE	"[""461650"", ""11110724""]"	"[""The Arrow of Gold: A Story Between Two Notes""]"	141	24	REVIEW_BASE	EXACT_NAME	Joseph Conrad
/works/OL39228W	Buff: a collie	Albert Payson Terhune	1921	0	804656	Buff: A Collie and Other Dog Stories	1921	WORK_BASE	WORK_BASE|BOOK_BASE	"[""818796"", ""2557369""]"	"[""Buff: A Collie - A Story"", ""Buff: A Collie and Other Dog Stories""]"	202	9	REVIEW_BASE	EXACT_NAME	Albert Payson Terhune
/works/OL39268W	Lad	Albert Payson Terhune	1912	0	70379	Lad: A Dog	1919	WORK_BASE	WORK_BASE|BOOK_BASE	"[""72707"", ""1021274"", ""9515031"", ""10320714"", ""18875312"", ""31844550""]"	"[""Lad: A Dog""]"	7916	154	REVIEW_BASE	EXACT_NAME	Albert Payson Terhune
/works/OL3928059W	The Yukon trail	Raine, William MacLeod	1917	0	5707351	The Yukon Trail: A Tale of the North	1917	WORK_BASE	WORK_BASE|BOOK_BASE	"[""19512687""]"	"[""The Yukon Trail: A Tale of the North""]"	23	3	REVIEW_BASE	EXACT_NAME	William MacLeod Raine
/works/OL39411582W	Pierre and his people	Gilbert Parker	1893	0	13299578		1911	BOOK_BASE	BOOK_BASE	"[""8436039""]"	"[""Pierre and His People: Tales of the Far North""]"	4	4	REVIEW_BASE	EXACT_NAME	Gilbert Parker
/works/OL39416741W	St. Ronan's well	Scott, Walter	1885	0	6550059	St. Ronan's Well: The Works Of Sir Walter Scott	1824	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1753082""]"	"[""St. Ronan's Well: The Works of Sir Walter Scott""]"	30	7	REVIEW_BASE	EXACT_NAME	Walter Scott
/works/OL39418469W	In freedom's cause	G. A. Henty	1906	0	1926985	In Freedom's Cause: A Story of Wallace and Bruce	1884	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1115279"", ""2791602""]"	"[""In Freedom's Cause: A Story of Wallace & Bruce"", ""In Freedom's Cause: A Story of Wallace and Bruce""]"	1175	68	REVIEW_BASE	EXACT_NAME	G.A. Henty
/works/OL39424157W	Rolf in the woods	Ernest Thompson Seton	1911	0	1226185	Rolf in the Woods: The Adventures of a Boy Scout With Indian Quonab and Little Dog Skookum	1911	WORK_BASE	WORK_BASE	[]	[]	103	6	REVIEW_BASE	EXACT_NAME	Ernest Thompson Seton
/works/OL39433074W	In the reign of terror	G. A. Henty	1917	0	1296249	In the Reign of Terror: The Adventures of a Westminster Boy	1887	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1306996""]"	"[""In the Reign of Terror: The Adventures of a Westminster Boy""]"	511	39	REVIEW_BASE	EXACT_NAME	G.A. Henty
/works/OL39438691W	Under Drake's flag	G. A. Henty	1882	0	583586	Under Drake's Flag: A Tale of the Spanish Main	1883	WORK_BASE	WORK_BASE|BOOK_BASE	"[""596926""]"	"[""Under Drake's Flag: A Tale of the Spanish Main""]"	405	23	REVIEW_BASE	EXACT_NAME	G.A. Henty
/works/OL39442957W	Six to sixteen	Juliana Horatia Gatty Ewing	1887	0	795565	Six to Sixteen (A Story for Girls)	1875	BOOK_BASE	BOOK_BASE	"[""10046808""]"	"[""Six to Sixteen: A Story for Girls""]"	13	4	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Juliana Horatia Ewing
/works/OL39450027W	The burning of Rome; or, A story of Nero's days	Church, Alfred John	1892	0	13876445		1994	BOOK_BASE	BOOK_BASE	"[""8999164""]"	"[""The Burning of Rome""]"	8	2	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Alfred J. Church
/works/OL39454775W	The horoscope	Dumas, Alexandre	1897	0	998639	Histoire d'un horoscope	2000	BOOK_BASE	BOOK_BASE	"[""11091314""]"	"[""The Horoscope: A Romance of the Reign of Francois II""]"	41	2	REVIEW_BASE	EXACT_NAME	Alexandre Dumas
/works/OL39462277W	The golden dog	William Kirby	1897	0	2712206	The Golden Dog: Le Chien d'Or	1897	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2686883""]"	"[""The Golden Dog: Le Chien d'Or""]"	42	7	REVIEW_BASE	EXACT_NAME	William Kirby
/works/OL4069968W	The mothers	Vardis Fisher	1943	0	1120023	Mothers: A Documentary Novel of the Donner Party	1943	BOOK_BASE	BOOK_BASE	"[""1132810"", ""22010388""]"	"[""The Mothers: A Documentary Novel of the Donner Party"", ""The Mothers: An American Saga of Courage""]"	38	8	REVIEW_BASE	EXACT_NAME	Vardis Fisher
/works/OL4095242W	The Santa Dolores stage	W. C. Tuttle	1934	0	9751448		2008	BOOK_BASE	BOOK_BASE	"[""7524024""]"	"[""The Santa Dolores Stage: A Story of Hashknife Hartley""]"	3	2	REVIEW_BASE	EXACT_NAME	W.C. Tuttle
/works/OL4099133W	The city without Jews	Hugo Bettauer	1926	0	2171436	Die Stadt ohne Juden : ein Roman von ubermorgen.	1922	BOOK_BASE	BOOK_BASE	"[""2165909""]"	"[""The City Without Jews: A Novel of Our Time""]"	65	14	REVIEW_BASE	EXACT_NAME	Hugo Bettauer
/works/OL4102813W	Pam's paradise ranch	Armine Von Tempski	1940	0	99782	Pam's Paradise Ranch: A Story of Hawaii	1940	WORK_BASE	WORK_BASE|BOOK_BASE	"[""103494""]"	"[""Pam's Paradise Ranch: A Story of Hawaii""]"	15	7	REVIEW_BASE	EXACT_NAME	Armine Von Tempski
/works/OL410451W	"Louise de La Vallière; or The love of Bragelonne. Being a continuation of ""The three guardsmen,"" ""Twenty years after,"" and ""The Vicomte de Bragelonne."""	Dumas, Alexandre	1892	0	16183198	Le Vicomte de Bragelonne	1850	BOOK_BASE	BOOK_BASE	"[""7198"", ""1090838"", ""6329053"", ""7617006""]"	"[""Louise De La Vallière"", ""Louise de La Valliere"", ""Louise de la Valliere"", ""Louise de la Vallière""]"	3042	124	REVIEW_BASE	EXACT_NAME	Alexandre Dumas
/works/OL4119042W	Song of the pines	Walter Havighurst	1949	0	4350629	Song Of The Pines: A Story of Norwegian Lumbering in Wisconsin	1949	WORK_BASE	WORK_BASE|BOOK_BASE	"[""3946007""]"	"[""Song of the Pines: A Story of Norwegian Lumbering in Wisconsin""]"	17	8	REVIEW_BASE	EXACT_NAME	Walter Havighurst
/works/OL4122290W	Golden Days	D. E. Stevenson	1934	0	2433876	Golden Days: Further Leaves from Mrs. Tim's Journal	1934	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2426668""]"	"[""Golden Days: Further Leaves from Mrs. Tim's Journal""]"	31	2	REVIEW_BASE	EXACT_NAME	D.E. Stevenson
/works/OL4122291W	Miss Buncle	D. E. Stevenson	1937	0	16587637		1964	BOOK_BASE	BOOK_BASE	"[""11643580""]"	"[""Miss Buncle : Containing Miss Buncle's Book and Miss Buncle Married""]"	67	13	REVIEW_BASE	EXACT_NAME	D.E. Stevenson
/works/OL41223W	One's company	Fleming, Peter	1934	0	1785653	One's Company: A Journey to China in 1933	1934	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1786759""]"	"[""One's Company: A Journey to China in 1933""]"	74	10	REVIEW_BASE	EXACT_NAME	Peter  Fleming
/works/OL41305W	Spider boy	Carl Van Vechten	1928	0	2032391	Spider Boy: a Scenario for a Moving Picture	1928	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2027812""]"	"[""Spider Boy: A Scenario for a Moving Picture""]"	7	3	REVIEW_BASE	EXACT_NAME	Carl Van Vechten
/works/OL4226560W	Gods' man	Lynd Ward	1929	0	2572045	Gods' Man: A Novel in Woodcuts	1929	WORK_BASE	WORK_BASE|BOOK_BASE	"[""712964""]"	"[""Gods' Man: A Novel in Woodcuts""]"	551	69	REVIEW_BASE	EXACT_NAME	Lynd Ward
/works/OL42606488W	The arrow of gold	Conrad, Joseph	1919	0	2423653	The Arrow of Gold: A Story Between Two Notes	1919	WORK_BASE	WORK_BASE|BOOK_BASE	"[""461650"", ""11110724""]"	"[""The Arrow of Gold: A Story Between Two Notes""]"	141	24	REVIEW_BASE	EXACT_NAME	Joseph Conrad
/works/OL4275208W	The sign of the spider	Bertram Mitford	1896	0	4546777	The Sign of the Spider: An Episode	1897	WORK_BASE	WORK_BASE|BOOK_BASE	"[""4497804""]"	"[""The Sign of the Spider: An Episode""]"	35	4	REVIEW_BASE	EXACT_NAME	Bertram Mitford
/works/OL42755390W	The case of the empty tin; Evil under the sun; A pinch of poison	Erle Stanley Gardner	1941	0	1410020	The Case of the Empty Tin	1941	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1697615""]"	"[""The Case of the Empty Tin""]"	508	26	REVIEW_BASE	EXACT_NAME	Erle Stanley Gardner
/works/OL42915216W	We girls	A. D. T. Whitney	1890	0	5211037	We Girls: a Home Story	2004	WORK_BASE	WORK_BASE|BOOK_BASE	"[""5144133""]"	"[""We Girls: A Home Story""]"	14	2	REVIEW_BASE	EXACT_NAME	A.D.T. Whitney
/works/OL42918103W	Callista	John Henry Newman	1885	0	4685947	CALLISTA: A Sketch of The Third Century	2000	WORK_BASE	WORK_BASE|BOOK_BASE	"[""4635826""]"	"[""Callista: A Sketch of the Third Century""]"	53	5	REVIEW_BASE	EXACT_NAME	John Henry Newman
/works/OL42979630W	Sulamith	A. I. Kuprin	1926	0	16387734		1908	BOOK_BASE	BOOK_BASE	"[""13191752""]"	"[""Sulamith: A Romance of Antiquity""]"	228	12	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Aleksandr Ivanovich Kuprin
/works/OL43060229W	Melody	Richards, Laura Elizabeth Howe	1895	0	2050665	Melody: The Story of a Child	1893	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2688745""]"	"[""Melody: The Story of a Child (The Melody Series #1)""]"	53	7	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Laura Elizabeth Richards
/works/OL43143672W	Under Drake's flag	G. A. Henty	1922	0	583586	Under Drake's Flag: A Tale of the Spanish Main	1883	WORK_BASE	WORK_BASE|BOOK_BASE	"[""596926""]"	"[""Under Drake's Flag: A Tale of the Spanish Main""]"	405	23	REVIEW_BASE	EXACT_NAME	G.A. Henty
/works/OL4314530W	Bethany	Thomas E. Watson	1905	0	55940189		1972	BOOK_BASE	BOOK_BASE	"[""34747995""]"	"[""Bethany: A Story of the Old South""]"	1	1	REVIEW_BASE	EXACT_NAME	Thomas E. Watson
/works/OL43262751W	Hypatia ; or, New foes with an old face	Charles Kingsley	1880	0	1093940	Hypatia	1853	WORK_BASE	WORK_BASE|BOOK_BASE	"[""797672""]"	"[""Hypatia""]"	96	8	REVIEW_BASE	EXACT_NAME	Charles Kingsley
/works/OL43301601W	Pembroke; a novel	Mary Eleanor Wilkins Freeman	1894	0	2287589	Pembroke	1894	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2281435""]"	"[""Pembroke""]"	37	5	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Mary E. Wilkins Freeman
/works/OL43341W	The novels of Ivan Turgenev	Ivan Sergeevich Turgenev	1894	0	535003	Zapiski okhotnika	1835	BOOK_BASE	BOOK_BASE	"[""26637873""]"	"[""The Novels of Ivan Turgenev: A Sportsman's Sketches""]"	5762	139	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Ivan Turgenev
/works/OL43345634W	Silver Chief	Jack O'Brien	1933	0	731077	Silver Chief: Dog of the North	1933	WORK_BASE	WORK_BASE|BOOK_BASE	"[""744928""]"	"[""Silver Chief: Dog of the North""]"	168	20	REVIEW_BASE	EXACT_NAME	Jack O'Brien
/works/OL43505381W	Dorothy Forster	Besant, Walter	1910	0	48332889			BOOK_BASE	BOOK_BASE	"[""10395790""]"	"[""Dorothy Forster: A Novel, Volume 2""]"	0	2	REVIEW_BASE	EXACT_NAME	Walter Besant
/works/OL43520887W	The Vicomte de Bragelonne; or, Ten years later	Dumas, Alexandre	1893	0	21838371	Le Vicomte de Bragelonne	1850	BOOK_BASE	BOOK_BASE	"[""6329048"", ""8134320"", ""11237857"", ""15843619"", ""22799969""]"	"[""The Vicomte De Bragelonne"", ""The Vicomte de Bragelonne""]"	6311	186	REVIEW_BASE	EXACT_NAME	Alexandre Dumas
/works/OL43675803W	Callista	John Henry Newman	1891	0	4685947	CALLISTA: A Sketch of The Third Century	2000	WORK_BASE	WORK_BASE|BOOK_BASE	"[""4635826""]"	"[""Callista: A Sketch of the Third Century""]"	53	5	REVIEW_BASE	EXACT_NAME	John Henry Newman
/works/OL43700579W	The boat club	Optic, Oliver	1926	0	10571608	The Boat Club; or, The Bunkers of Rippleton	1855	WORK_BASE	WORK_BASE|BOOK_BASE	"[""7746139"", ""15835582""]"	"[""The Boat Club; or, The Bunkers of Rippleton""]"	8	2	REVIEW_BASE	EXACT_NAME	Oliver Optic
/works/OL43741135W	The refugees	Doyle, Arthur Conan	1893	0	2352691	The Refugees: A Tale of Two Continents	1893	WORK_BASE	WORK_BASE	[]	[]	99	12	REVIEW_BASE	EXACT_NAME	Arthur Conan Doyle
/works/OL43796900W	By pike and dyke	G. A. Henty	1890	0	1926939	By Pike and Dyke: A Tale of the Rise of the Dutch Republic	1889	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1356370""]"	"[""By Pike And Dyke: A Tale Of The Rise Of The Dutch Republic""]"	289	5	REVIEW_BASE	EXACT_NAME	G.A. Henty
/works/OL43998022W	Six to sixteen	Juliana Horatia Gatty Ewing	1886	0	795565	Six to Sixteen (A Story for Girls)	1875	BOOK_BASE	BOOK_BASE	"[""10046808""]"	"[""Six to Sixteen: A Story for Girls""]"	13	4	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Juliana Horatia Ewing
/works/OL44184722W	Bullet and shell	George F. Williams	1882	0	1781195	Bullet and Shell: The Civil War As the Soldier Saw It	1992	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1782348""]"	"[""Bullet and Shell: The Civil War as the Soldier Saw It""]"	19	2	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	George Forrester Williams
/works/OL44189573W	The Black dwarf ; and A legend of Montrose	Scott, Walter	1893	0	1954606	The Black Dwarf	1816	WORK_BASE	WORK_BASE|BOOK_BASE	"[""514667""]"	"[""The Black Dwarf""]"	189	15	REVIEW_BASE	EXACT_NAME	Walter Scott
/works/OL44440727W	Unknown to history	Yonge, Charlotte Mary	1911	0	2055428	Unknown to History: a story of the captivity of Mary of Scotland	1882	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2050492"", ""11084935"", ""17377377""]"	"[""Unknown to History: The Captivity of Mary of Scotland"", ""Unknown to History: a story of the captivity of Mary of Scotland""]"	73	7	REVIEW_BASE	EXACT_NAME	Charlotte Mary Yonge
/works/OL44531148W	The son of Porthos	Dumas, Alexandre	1892	0	14191265		2008	BOOK_BASE	BOOK_BASE	"[""32329030""]"	"[""The Son of Porthos: Or, the Death of Aramis""]"	14	2	REVIEW_BASE	EXACT_NAME	Alexandre Dumas
/works/OL44638955W	Ekkehard; a tale of the 10th century	Joseph Viktor von Scheffel	1911	0	15772609			BOOK_BASE	BOOK_BASE	"[""10857701""]"	"[""Ekkehard: a tale of the tenth century""]"	3	1	REVIEW_BASE	EXACT_NAME	Joseph Viktor von Scheffel
/works/OL44652245W	Prince Otto ; Island nights' entertainments ; Father Damien	Robert Louis Stevenson	1895	0	2421973	Prince Otto	1885	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2414796""]"	"[""Prince Otto""]"	162	21	REVIEW_BASE	EXACT_NAME	Robert Louis Stevenson
/works/OL44670220W	Look homeward, angel: II	Thomas Wolfe	1948	0	1156378	Look Homeward, Angel	1929	WORK_BASE	WORK_BASE|BOOK_BASE	"[""12448"", ""77777"", ""1122921"", ""1122922"", ""1122923"", ""1168661"", ""1290071"", ""2168431"", ""2533174"", ""6314847"", ""11953458"", ""16130931"", ""18915283"", ""29350627""]"	"[""Look Homeward Angel"", ""Look Homeward, Angel"", ""Look Homeward, Angel: A Story of Buried Life"", ""Look Homeward, Angel: A Story of the Buried Life"", ""Look Homeward, Angel: The Story Of The Buried Life""]"	10639	739	REVIEW_BASE	EXACT_NAME	Thomas Wolfe
/works/OL4470517W	They were defeated	Macaulay, Rose	1932	0	1520660	They Were Defeated: The Classic Novel Set in the Reign of King Charles I	1966	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1528613""]"	"[""They Were Defeated: The Classic Novel Set in the Reign of King Charles I""]"	13	4	REVIEW_BASE	EXACT_NAME	Rose Macaulay
/works/OL44894773W	Evangeline; a romance of Acadia	Henry Wadsworth Longfellow	1929	0	416284	Evangeline: A Tale of Acadie	1847	WORK_BASE	WORK_BASE|BOOK_BASE	"[""427258"", ""561719"", ""561770"", ""1026029"", ""4872655"", ""6084066"", ""13217842"", ""17406777"", ""25924183"", ""28803374""]"	"[""Evangeline"", ""Evangeline: A Tale of Acadie""]"	1581	172	REVIEW_BASE	EXACT_NAME	Henry Wadsworth Longfellow
/works/OL4489727W	The first Saint omnibus	Leslie Charteris	1939	0	1992226	The First Saint Omnibus: An Anthology of Saintly Adventures	1930	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1988633"", ""33970662""]"	"[""The First Saint Omnibus: An Anthology of Saintly Adventures (The Saint series)""]"	76	5	REVIEW_BASE	EXACT_NAME	Leslie Charteris
/works/OL44943007W	In the reign of terror	G. A. Henty	1890	0	1296249	In the Reign of Terror: The Adventures of a Westminster Boy	1887	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1306996""]"	"[""In the Reign of Terror: The Adventures of a Westminster Boy""]"	511	39	REVIEW_BASE	EXACT_NAME	G.A. Henty
/works/OL44962221W	John Silence	Algernon Blackwood	1912	0	296045	John Silence, Physician Extraordinary	1908	BOOK_BASE	BOOK_BASE	"[""7381468""]"	"[""John Silence: The Complete Adventures""]"	378	53	REVIEW_BASE	EXACT_NAME	Algernon Blackwood
/works/OL4516524W	The exploits of Juve	Pierre Souvestre	1916	0	775940	Juve contre Fantomas	1911	BOOK_BASE	BOOK_BASE	"[""4008251""]"	"[""The Exploits Of Juve: Fantomas #2""]"	116	16	REVIEW_BASE	EXACT_NAME	Pierre Souvestre
/works/OL452983W	Here let us feast	M. F. K. Fisher	1946	0	242886	Here Let Us Feast: A Book of Banquets	1946	WORK_BASE	WORK_BASE|BOOK_BASE	"[""250662""]"	"[""Here Let Us Feast: A Book of Banquets""]"	43	2	REVIEW_BASE	EXACT_NAME	M.F.K. Fisher
/works/OL457765W	Tales of Sevastopol	Tolstoy, Leo	1946	0	19078732			BOOK_BASE	BOOK_BASE	"[""770314""]"	"[""Tales of Sevastopol: The Cossacks""]"	35	3	REVIEW_BASE	EXACT_NAME	Leo Tolstoy
/works/OL4618224W	For the major	Constance Fenimore Woolson	1883	0	4567308	For the Major: A Novelette	1882	WORK_BASE	WORK_BASE	[]	[]	18	6	REVIEW_BASE	EXACT_NAME	Constance Fenimore Woolson
