work_key	title	author_name	canonical	test_reason	total_candidates	sampled_n	oa_id	oa_title	oa_abstract	oa_year	oa_type	oa_lang	oa_lit	oa_topic	visibility_label	broad_visibility_include	reason	evidence	model	prompt_version
/works/OL1794919W	The Pit	Frank Norris	1	canonical	21		W657909333	Lauraの中にある可能性--Frank Norris The Pit		2001.0	article	ja			include_substantive	1	Record is an article whose title explicitly links Frank Norris's novel The Pit to a thematic/character analysis ('可能性' = 'possibilities' regarding Laura), indicating substantive analysis of the target work despite the missing abstract.	"Record title: ""Lauraの中にある可能性--Frank Norris The Pit"" (article; no abstract)"	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL276365W	The Portrait of a Lady	James, Henry	1	canonical	396		W4256048934	The Wings of the Dove and the Portrait of a Lady: A Study of Henry James's Later Phase		1954.0	article	en		American Literature and Culture	include_substantive	1	Scholarly article explicitly studying The Wings of the Dove and The Portrait of a Lady as part of Henry James's later phase, indicating substantive analytical treatment of the target work.	Record title: 'The Wings of the Dove and the Portrait of a Lady: A Study of Henry James's Later Phase' (record type: article; topic: American Literature and Culture). No abstract available.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL1140289W	The promise	Pearl S. Buck	0	top_B	28		W2036639766	Spatial juxtaposition and temporal imagery in postdictatorship culture	Click to increase image sizeClick to decrease image size Notes 1 As David Harvey says, this ‘new freedom’ gained through de-regulation sets up the conditions of a market ‘free’, that is, ‘liberated’ from the pressures of workers unionism, labor laws, social protests, etc. (2006: 12). 2 Alexandra Barahona de Brito Brito, Alexandra Barahona de. 1997. Human rights and democratization in Latin America: Uruguay and Chile. Oxford studies in democratization, Oxford: Oxford University Press. [Google Scholar] carries out a careful analysis of the processes of transition in Chile and Uruguay and proposes that there is a certain similitude between them. She argues that in both cases (and different from Argentina, for example), the transition is negotiated without mediating the certain failure of the dictatorship, something that allows the repressors to actively participate in (or, one may say determine) the re-democratization process. In this sense, they still have a certain ‘legitimacy’ that will mark the impunity of the State crimes beforehand. However, we also need to invoke the multiple differences with respect to the measures that were taken later concerning the juridical decisions over 	2009.0	article	en		Walter Benjamin Studies Compilation	exclude_unrelated	0	The article concerns postdictatorship culture and Latin American democratization, not Pearl S. Buck's novel 'The Promise'; no mention of the target work or its author appears in the title, topic, or abstract.	Record title: 'Spatial juxtaposition and temporal imagery in postdictatorship culture'; OpenAlex topic: 'Walter Benjamin Studies Compilation'; abstract discusses transitions in Chile and Uruguay, human rights, and democratization—no reference to Pearl S. Buck or 'The Promise'.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL1140289W	The promise	Pearl S. Buck	0	top_B	28		W612921647	Investment Risk Management	1 Introduction to Investment Risk. Dream versus rude awakening. Book structure. 2 The Beginning of Risk. Risk and business. Case study: The shark and its risk. Case study: The ruin of Credit Lyonnais (CL). Case study: ABB engineering. Investment scams. Banking risk and sharks. Risk management as a discipline. Humans and risk. Case study: High-street retail store losses. Case study: Allied Irish Bank (AIB). The state of the investment game. Risk types. Reputation risk. Case study: Equitable Life. Credit risk. Market risk. Operational risk. Risk and damage. Viable alternatives. 3 Investing under Risk. Human behaviour and investment choice. Portfolio management. Value-at-Risk (VaR). Monte Carlo simulation. Collective use of mathematical tools. Position keeping. Investment managerial control. The treasurer's role. Trading and risk management. Investment risk experts. Case study: A large UK PLC defined benefits pension fund. Who controls whom. 4 Investing under Attack. Investor disenchantment. Risk-bearers and risk-takers. Professional investor/shareholder. Investment companies/fund managers. Investment banks. Auditors. A look in the risk mirror. Risk-averse. Risk-neutral. Risk-takers. 	2004.0	book	en		Risk Management in Financial Firms	exclude_unrelated	0	Record is about investment risk management and contains case studies and technical finance content unrelated to Pearl S. Buck's novel 'The Promise'.	Record title: 'Investment Risk Management' (book). Abstract describes finance topics—‘Introduction to Investment Risk’, case studies (Credit Lyonnais, Equitable Life, AIB), ‘Value-at-Risk (VaR)’, ‘Monte Carlo simulation’, portfolio management—no mention of the literary work or literary analysis.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL42517032W	The red badge of courage	Crane, Stephen	1	canonical|top_F	153		W2165306033	The Talented Ripley Hitchcock	The Talented Ripley Hitchcock Hershel Parker It is sad to admit that several of my very best modest proposals for the period of American literary realism fell flat. I am most disappointed that no one rushed to follow up my suggestion that definitions of American naturalism current in my time were all invalid insofar as they were derived from study of American novels published between around 1890 and 1920. Such a definition could be valid for defining editorial tastes but would say nothing of what the novelists were trying to say, since all or almost all the greatest works published during that time were known to the mid-twentieth century critics constructing the definitions only in more or less seriously maimed texts heavily altered by editors with a sharp eye to what could be published and what would be popular. That made me saddest, but I have to confess that I am more than a little dashed to see that in American Literary Realism Donald Pizer, having defended all these years what Ripley Hitchcock did to The Red Badge of Courage, in the joint-article with Robert M. Dowling is still looking for aesthetic grounds for what Crane did to poor Maggie Johnson and the fat man when all the	2011.0	article	en		Literary Theory and Cultural Hermeneutics	include_substantive	1	The article explicitly engages in critical analysis of editorial interventions and interpretations of The Red Badge of Courage, discussing Ripley Hitchcock's alterations and defenses of those edits—i.e., substantive scholarly treatment of the work and its textual/history.	Abstract states the author criticizes definitions based on 'maimed texts heavily altered by editors' and says Donald Pizer 'defended ... what Ripley Hitchcock did to The Red Badge of Courage' and seeks 'aesthetic grounds for what Crane did to poor Maggie Johnson and the fat man.'	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL42517032W	The red badge of courage	Crane, Stephen	1	canonical|top_F	153		W7052058806	A Portrayal of Soldiers at War in Slaughterhouse-Five and The Red Badge of Courage through Two Contradictory Concepts of Escapism and Heroism	The research focuses on depicting the life of two pivotal soldiers struggling to cope with the stress and horrors of war in terms of escapism and heroism which ensues from a comparative approach between Kurt Vonnegut’s Slaughterhouse-Five and Stephen Crane The Red Badge of Courage. The paper attempts to show how the main character, Billy Pilgrim, in Slaughterhouse-Five grapples while experiencing war incompetently and unpreparedly to ultimately discover his comfort zone through mental diversion from unpleasant aspects of his daily life instead of performing his duty to triumph over the enemy. Whereas in The Red Badge of Courage, the protagonist, Henry Fleming who is enlisted in the military service with his determination and heroic ambition tackles and escapes while seeking courage to fight in the battlefield in order to maintain a good reputation as a duty-bound, fearless and confident soldier. Furthermore, through the close-reading of key scenes and by relying on a thorough analysis of war experiences of the two protagonists in the addressed books, the characters’ aspirational endeavors, and the authors’ non-identical views of the war come to surface as they portray a soldier-lik		other	en		Magnetic confinement fusion research	include_substantive	1	Comparative scholarly analysis that performs close readings and thematic interpretation of Henry Fleming and Stephen Crane's views of war in The Red Badge of Courage.	Record title names The Red Badge of Courage; abstract describes a comparative approach between Vonnegut’s Slaughterhouse-Five and Stephen Crane’s The Red Badge of Courage, discusses Henry Fleming’s courage and heroism, and promises close-reading and thorough analysis of key scenes and the authors’ views of war.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL39081W	The rescue	Conrad, Joseph	0	known_noise_case	30		W122469147	CONRAD'S THE ROVER: THE GRAMMAR OF A MYTH	Joseph Conrad has long been accorded a prominent position in the French tradition of craftsmanship with Flaubert, Maupassant, and James, but few attempts have been made to place him with such con? scious mythologizers as Joyce, Eliot, and Yeats.1 Yet here Conrad be? longs, for he developed and consciously employed two primary archetypal patterns in his novels. The patterns, which began as allusion and ended in allegory, received their most explicit, yet in many ways, least successful exposition in The Rover, his last completed novel. Archetypal criticism can illuminate the reasons for the novel's relative failure and explain what heretofore have been regarded as disturbing irrelevancies. As Conrad wrote this particular novel he gradually moved from a masculine world concerned with fidelity, betrayal, and biblical archetypes to a feminine world of suffering, idealism, and classical archetypes. The conflict between these two archetypes or paradigmatic gestures2 occurs not only in The Rover but in nearly all work Conrad did after 1912. Certain myths and motifs attracted Conrad throughout his life,3 and his credo regarding them is probably voiced by Edith Travers in The Rescue.	2016.0	article	en		Joseph Conrad and Literature	include_substantive	1	Scholarly article offering interpretive analysis of Conrad's archetypal patterns across his novels and explicitly claims that Edith Travers in The Rescue voices Conrad's credo, a substantive analytical assertion about the target work.	Abstract states the patterns recur in nearly all Conrad's work after 1912 and that “his credo regarding them is probably voiced by Edith Travers in The Rescue.”	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL39081W	The rescue	Conrad, Joseph	0	known_noise_case	30		W194875218	"""THE RESCUE"" AS AN EXPRESSION OF CONRAD'S DUAL PERSONALITY"	Rescue is one of three novels belonging to what Conrad himself called his Phase. Almayers Folly, An Outcast of the Islands and Rescue from what can be called the Lingard trilogy. Contrary to what one would expect, the figure of Lingard is young in the last book and old, powerless and almost forgotten in the first. Rescue was begun in 1896, never grew much beyond its first part. Having written about one fifth of accursed thing (as Conrad told Garnett), he gave it up. Nineteen years later, he returned to the ms. and Rescue was finished in 1919, just at the moment when Poland was reborn as an independent country. novel begins with a magnificent prologue ? a song of praise for the Malayan freedom fighters and the few Whites who supported them in their valiant struggle for independence, followed by an angry speech against the European powers who divided the Malayan archi pelago amongst themselves. On the first page of the novel, Conrad writes: The vices and the virtues of four nations have been displayed in the conquest of that region that even to this day has not been robbed of all the mystery and romance of its past ? and the race of men who have fought against [the European powers! .	2016.0	article	en		Joseph Conrad and Literature	include_substantive	1	Scholarly article offering analysis of Conrad's Rescue: its place in the Lingard trilogy, composition history, thematic prologue, and political/colonial readings—clearly substantive treatment of the target work.	Abstract states: 'Rescue is one of three novels...belonging to what Conrad himself called his Phase... Rescue was finished in 1919' and discusses the novel's 'magnificent prologue' and its themes (praise for Malayan freedom fighters, critique of European powers), indicating interpretive analysis of the work.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL39081W	The rescue	Conrad, Joseph	0	known_noise_case	30		W324576301	"""Heart of Darkness"" and Pierre Loti's Ramuntcho: Fulcrum for a Masterpiece"	NEAR THE BEGINNING of his career as a novelist, Joseph Conrad wrote to his friend Edward Garnett:To be able to think and unable to express is a fine torture. ... Now I've got all my people together [for The Rescue] don't know what to do with them. The progressive episodes of the story will not emerge from the chaos of my sensations. feel nothing clearly. And am frightened when remember that have to drag it all out of myself. Other writers have some starting point. Something to catch hold of. They start from an anecdote ... But at any rate they know something to begin with - while don't. have had some impressions, some sensations - in my time:- impressions and sensations of common things. And it's all faded - my very being seems faded and thin the ghost of a blonde and sentimental woman, haunting romantic ruins pervaded by rats. ... My task appears to me as sensible as lifting the world without the fulcrum which even that conceited ass, Archimedes, admitted to be necessary. (CLl 288-89)As Conrad scholars continue to discover, one of the ways the author dealt with this lack of a fulcrum to help move his impressions, sensations, and characters into artful shape was to borrow judicious	2010.0	article	en		Joseph Conrad and Literature	include_mention	1	The article is a scholarly secondary contribution that explicitly quotes Conrad referring to 'The Rescue' but the title and abstract indicate the piece focuses on 'Heart of Darkness' and Pierre Loti's Ramuntcho as a fulcrum; the abstract uses The Rescue passage as contextual evidence rather than offering substantive analysis of that work.	Abstract quotes Conrad: 'Now I've got all my people together [for The Rescue] don't know what to do with them...' and then discusses how Conrad 'dealt with this lack of a fulcrum' by borrowing—title centers on 'Heart of Darkness' and Ramuntcho; no detailed analytical claims about The Rescue are presented in the supplied metadata.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL27834207W	The Return of the Soldier	Rebecca West	1	canonical	40		W3110333561	“For at her touch our lives had at last fallen into a pattern”: tactility in Rebecca West’s<i>The Return of the Soldier</i>	This article explores the relationship between tactility and point of view in Rebecca West’s The Return of the Soldier. It uncovers how etiquette books, hand-care articles and interior design copy regulate the narrator’s sensory and social perspective, arguing that her narration reconstructs and critiques the figuration of feminine tactility as an instrument of social control – one which I show was regularly employed during the Great War.	2020.0	article	en		World Wars: History, Literature, and Impact	include_substantive	1	Peer-reviewed article-level scholarly analysis that explicitly analyzes Rebecca West’s The Return of the Soldier, making interpretive claims about tactility, point of view, and the novel’s critique of feminine tactility during the Great War.	Record title: “tactility in Rebecca West’s The Return of the Soldier.” Abstract: “This article explores the relationship between tactility and point of view in Rebecca West’s The Return of the Soldier… arguing that her narration reconstructs and critiques the figuration of feminine tactility…”	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL14864528W	The rise of David Levinsky	Abraham Cahan	1	canonical	24		W4205908461	Review	"Reviewed by: African, Native, and Jewish American Literature and the Reshaping of Modernism Rachel Leah Jablon African, Native, and Jewish American Literature and the Reshaping of Modernism. By Alicia A. Kent. New York: Palgrave Macmillan, 2007. x + 230 pp. $68.95. Alicia A. Kent examines six novels of the early twentieth century through the lenses of modernity and Modernism in African, Native, and Jewish American Literature and the Reshaping of Modernism. While Kent considers ""modernity"" to be the advent of technology and industry represented by significant migrations, intercultural interactions, and artistic experimentation, she names ""Modernism"" as the specific cultural movement that responded to such changes (163n1). Her main argument is that those artists previously thought to provide an ""antithesis"" to the Modernist movement (4)—those who seem to conform to conventional artistic forms and narratives rather than resist them—are actually quite modern in their own right. She claims, ""African, Native, and Jewish American writers confronted a crisis of representation parallel to that of the Modernist writers, and, also like the Modernists, they envisioned art as a response to the "	2010.0	article	en		Latin American and Latino Studies	exclude_non_scholarly	0	The record is a book review/review notice, which the study's document-scope rules exclude.	Record title is 'Review' and the abstract begins with 'Reviewed by:' and discusses Alicia A. Kent's book 'African, Native, and Jewish American Literature and the Reshaping of Modernism' (i.e., a review), not an independent scholarly analysis of The Rise of David Levinsky.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL6833332W	The rising	Myrtle Johnston	0	top_B	12		W2469381046	The State of the Art: Trends in the Study of the BRICS and Multilateral Organizations	This chapter provides a preliminary assessment of this emerging body of literature on rising powers and multilateral organizations, mapping its evolution, the main contours, foundational works, key contributions, gaps and promising future research agendas. The main finding is that the literature on the BRICS and multilateral organizations has evolved in three phases, and is currently in the middle of the third phase. The foundational work in Phase One focussed mainly on how the contemporary group of rising states positioned themselves in relation to the established multilateral arrangements and the global order more broadly. The literature in the Second Phase delved more deeply into the preferences of the individual rising states to assess whether, or to what degree, the rising powers actually want to be incorporated into the existing global multilateral arrangements. Wading into comparisons of their foreign policy agendas, the contributions gauged whether the rising powers were behaving as “status quo or revisionist” powers, the issue of their socialization into the existing multilateral arrangements, and some focussed on how best to “manage” their integration into the existing in	2015.0	book-chapter	en		International Development and Aid	exclude_unrelated	0	The chapter concerns BRICS and multilateral organizations (international relations), not the literary work 'The rising' by Myrtle Johnston; no indication it discusses the target work or author.	Record title: 'The State of the Art: Trends in the Study of the BRICS and Multilateral Organizations'; OpenAlex topic: International Development and Aid; abstract maps literature on rising powers/BRICS and multilateral organizations with no mention of the literary work or its author.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL455546W	The Scarlet Letter	Lake Education	0	top_F	36		W130928809	The Living Dead: What the Dickens Are College Students Reading?.	There's a dirty little secret in the multicultural halls of American universities: dead white males are alive and well. Although many contemporary African-American, Latin, and Asian authors are being introduced, a close look at college reading lists and publishers' best sellers reveals that classics remain essential part of the English curriculum at most schools and a top choice for book buyers. Auburn University, Harvard University, Mt. Holyoke College, Oral Roberts University, and Smith College are just a few of the hundreds of colleges where Shakespeare, Hemingway, Hawthorne, and Homer still are required reading. In 1991, Reading Lists for College-Bound Students was published as the definitive answer to what books are most recommended by America's top colleges - and the answer was classics. What are the classic texts that remain popular today? Thomas J. Slakey, dean of St. John's College, a school whose curriculum is organized around the study of classic texts, says that the so-called great books are those texts that over time have proved best at forcing their readers to rethink fundamental questions, and at helping them understand themselves and the world around them. Adam Bell	1994.0	article	en		Library Science and Administration	include_mention	1	The record is an article (scholarly secondary work) about college reading lists that names Hawthorne among required authors but offers no substantive analysis of The Scarlet Letter itself; it thus constitutes a brief contextual mention rather than in-depth treatment.	Record type: article. Abstract: 'Shakespeare, Hemingway, Hawthorne, and Homer still are required reading.' No specific discussion of The Scarlet Letter is given in the title or abstract.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL24318597W	The Scarlet Letter	Nathaniel Hawthorne	0	top_F	796		W1574717230	Farewell to the Masochistic Symbiosis with the Sadistic Superego Paternal Figure: Hawthorne in The Scarlet Letter		2013.0	article	en		Cultural Studies and Interdisciplinary Research	include_substantive	1	Record is a scholarly article whose title presents a clear interpretive/analytic claim about Hawthorne's The Scarlet Letter (a psychoanalytic reading), indicating substantive analysis of the work.	Record title: 'Farewell to the Masochistic Symbiosis with the Sadistic Superego Paternal Figure: Hawthorne in The Scarlet Letter' (no abstract available) — title explicitly names and analyzes The Scarlet Letter.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL455546W	The Scarlet Letter	Lake Education	0	top_F	36		W2073147107	Film policy, national identity and period adaptations in Flanders during the 1970s and 1980s	AbstractDuring the 1970s and 1980s, ‘period adaptations,’ or period films based on the Flemish literary patrimony, were the most prominent and prestigious genre of film production in Flanders, the northern, Dutch-speaking region of Belgium. Connecting the observation that official film policy largely determines Flemish film production with the dominant interpretation of period adaptations in Flemish cultural and national terms, these films are often seen as the product of an official Flemish film policy strategy. Drawing on original archival research and interviews with policy actors and film-makers, this article offers a detailed historical account of the Flemish film support process behind the allocation of official film funds for period adaptations and how the national question was involved. Contrary to common assumptions, this film support process was a very complex and often ambiguous one, whereby Flemish cultural nationalist concerns could work both to the advantage and to the disadvantage of period adaptation projects. While the Minister of Culture’s advisory board (the film commission) took a key role within this process, the agency of a variety of other actors (most notabl	2014.0	article	en		European Cultural and National Identity	exclude_unrelated	0	The article concerns Flemish film policy and period adaptations in 1970s–1980s Flanders and makes no reference to The Scarlet Letter; topic and title focus on Flemish literary patrimony and national identity, not the target work.	Record title: 'Film policy, national identity and period adaptations in Flanders during the 1970s and 1980s'; OpenAlex topic: 'European Cultural and National Identity'; Abstract: 'period adaptations... based on the Flemish literary patrimony... Flanders, the northern, Dutch-speaking region of Belgium' and discussion of Flemish film support processes — no mention of The Scarlet Letter.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL1253285W	The Scarlet Pimpernel	Orczy, Emmuska Orczy	1	canonical	8		W7033669566	The Scarlet Pimpernel [extr.] (E. Orczy)			other	fr		Advanced Electron Microscopy Techniques and Applications	exclude_non_scholarly	0	Title indicates an extract of the primary literary work (reproduction of the text) rather than an independent scholarly secondary contribution; no abstract or analytical metadata present.	"Record title: ""The Scarlet Pimpernel [extr.] (E. Orczy)"" — indicates an excerpt of the primary work; record type: other; abstract: [No abstract available]."	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL39108W	The Secret Agent	Conrad, Joseph	1	canonical|top_A	285		W1491784508	To Sup on Horrors: Christopher Hampton's Film Version of Joseph Conrad's Secret Agent	In Joseph Conrad's famed preface his 1897 novella Nigger of the Narcissus he wrote, My task which I am trying achieve is, by the power of the written word, . before all, make you (xiv). In 1913 D.W. Griffith said, task I am trying achieve is above all make you (McFarlane 4). It is significant notice how the statements by Conrad the novelist and Griffith the filmmaker seem echo one another. Conrad stated that his task as novelist was to make you see. Griffith likewise affirmed that his task as filmmaker was to make you (McFarlane 3,4). At first glance, it seems that both artists were saying virtually the same thing. Yet the written image, i.e., metaphor on the printed page which the reader with the eye of the imagination, is not the same thing as the visual image which the filmgoer sees on the movie screen. In sum, the different methods of seeing, which Conrad and Griffith are referring, are vivid reminder that fiction belongs the print medium while motion pictures are essentially visual medium. Because fiction and film are two fundamentally different artistic mediums, literal fidelity literary source is rarely, if ever, possible when fictional work is adapted the screen. Yet, as we	1999.0	article	en		Joseph Conrad and Literature	include_substantive	1	Scholarly article analyzing Christopher Hampton's film adaptation of Joseph Conrad's The Secret Agent, making explicit analytical claims about medium-specific representation and fidelity between fiction and film.	Record title: 'Christopher Hampton's Film Version of Joseph Conrad's Secret Agent'. Abstract: 'the different methods of seeing...fiction belongs the print medium while motion pictures are essentially visual medium. Because fiction and film are two fundamentally different artistic mediums, literal fidelity [to the] literary source is rarely, if ever, possible when [a] fictional work is adapted [to] the screen.'	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL38827W	The shadow-line	Conrad, Joseph	1	canonical	71		W592804231	Joseph Conrad's The Shadow -Line Re- examined		1998.0	article	zh		Joseph Conrad and Literature	include_substantive	1	Scholarly article explicitly announces a re-examination of Joseph Conrad's The Shadow-Line, indicating substantive analytical treatment rather than a mere mention or non-scholarly item.	"Record title: ""Joseph Conrad's The Shadow -Line Re- examined""; Record type: article; OpenAlex topic: Joseph Conrad and Literature; Abstract: none (title nonetheless indicates analytical focus)."	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL62979W	The Sun Also Rises	Ernest Hemingway	1	canonical	416		W3011380477	Absurdity in Ernest Hemingway’s <i>The Sun Also Rises</i>	Abstract The purpose of this essay is to capture and convey, through the use of different works of philosophy that encapsulate thoughts on the same idea, the motif of the absurdity of life in Ernest Hemingway’s first novel The Sun Also Rises . The concept of the absurd will be, first and foremost, examined through absurdist criticism of the novel, using the philosophical thought of Albert Camus, Soren Kierkegaard, Friedrich Nietzsche and other philosophers who captured the essence of the absurd in their philosophy, all in order to represent this concept in Hemingway’s novel and to show how it truly manifests itself upon some of the most important characters’ psychology and their actions, portrayed throughout the three parts of the book. Mention will be made of the concept of “Lost generation” as it is the cornerstone to understanding, firstly, the characters’ background and current psychological status and the effects that the war had on an entire generation, leading them to an unwilling search for meaning in what this essay strives to present as a meaningless life.	2019.0	article	en		American and British Literature Analysis	include_substantive	1	Scholarly article offering sustained analytical interpretation of The Sun Also Rises—examines the motif of the absurd via philosophers and applies it to characters, psychology, and the novel's three parts.	Abstract states the essay's purpose is to ‘capture and convey… the motif of the absurdity of life in Ernest Hemingway’s first novel The Sun Also Rises,’ to examine it ‘through absurdist criticism… using the philosophical thought of Albert Camus, Soren Kierkegaard, Friedrich Nietzsche,’ and to show how it ‘manifests itself upon some of the most important characters’ psychology and their actions, portrayed throughout the three parts of the book.’	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL62979W	The Sun Also Rises	Ernest Hemingway	1	canonical	416		W7044149476	When in Spain: Intercultural Competence in Hemingway's <em>The Sun Also Rises</em>	An analysis of Ernest Hemingway’s novel The Sun Also Rises through the lenses of modern-day intercultural competence studies.	2017.0	article	en		American and British Literature Analysis	include_substantive	1	Scholarly article explicitly analyzing Hemingway's novel through a theoretical lens, indicating substantive analytical engagement with The Sun Also Rises.	Record title: 'When in Spain: Intercultural Competence in Hemingway's The Sun Also Rises' ; Record type: article ; Abstract: 'An analysis of Ernest Hemingway’s novel The Sun Also Rises through the lenses of modern-day intercultural competence studies.'; OpenAlex topic: American and British Literature Analysis.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL276386W	The Turn of the Screw	James, Henry	0	top_F	280		W1983735807	Philip Horne (ed.), <i>Henry James: A Life in Letters</i> (London: Penguin Press, 1999, £25). Pp. 668. <scp>ISBN</scp> 0 713 99126 7. Neil Cornwell and Maggie Malone (eds.), <i>The Turn of the Screw and What Maisie Knew</i> (Houndmills, Basingstoke: Macmillan, 1998, £40 cloth, £12.99 paper). Pp. 252. <scp>ISBN</scp> 0 333 68479 6, 0 333 68480 <scp>X</scp>.	Philip Horne (ed.), Henry James: A Life in Letters (London: Penguin Press, 1999, £25). Pp. 668. ISBN 0 713 99126 7. Neil Cornwell and Maggie Malone (eds.), The Turn of the Screw and What Maisie Knew (Houndmills, Basingstoke: Macmillan, 1998, £40 cloth, £12.99 paper). Pp. 252. ISBN 0 333 68479 6, 0 333 68480 X. - Volume 35 Issue 1	2001.0	article	en		Literature: history, themes, analysis	exclude_non_scholarly	0	The record is a book-review/notice listing edited volumes, prices, page counts and ISBNs rather than an independent scholarly analysis of the work.	Record title and abstract present bibliographic details (eds, publisher, price, pp., ISBN) for two volumes including 'The Turn of the Screw and What Maisie Knew'—format typical of a book review/notice (Volume 35 Issue 1).	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL276386W	The Turn of the Screw	James, Henry	0	top_F	280		W2312529539	Explaining Interpretation: The Case of Henry James's the Turn of the Screw		1984.0	article	en		Pragmatism in Philosophy and Education	include_substantive	1	The item is a scholarly article explicitly framing The Turn of the Screw as a case study for 'Explaining Interpretation,' indicating substantive analytical treatment of the work.	"Record title: ""Explaining Interpretation: The Case of Henry James's the Turn of the Screw""; Record type: article; Abstract: No abstract available."	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL39316W	The Waves	Virginia Woolf	0	top_A	358		W2487830993	Preface	The Waves is Virginia Woolf's most formidable and challenging work of art. She herself regarded it as ‘the most difficult and complex’ of her books, and few readers since its publication in 1931 have dissented from this judgement. In this, her seventh major work of fiction, she took that passion for experiment which created the great novels of her middle career to its ‘furthest development so far’, and the result is unique, both within her own oeuvre and the larger tradition of English fiction itself. Her most formally inventive fiction, The Waves appears to owe its inspiration more to poetry and drama than the novel, as six speakers engage in a ceaseless round of monologues or ‘soliloquies’ about the course and development of their lives. Here Woolf freely manipulated conventional elements of fiction – plot, character, narrative – in a concerted attempt to take the novel beyond its customary compass. The results have been predictable, and shared by many modernist works of art: intense admiration by a few is balanced against extreme bafflement on the part of the common reader. Many have felt that the work in some sense goes too far, evolving beyond the bounds of what one can recogn	2009.0	book-chapter	en			exclude_non_scholarly	0	Record is a preface/front-matter chapter (book-chapter titled 'Preface'), which is paratext rather than an independent scholarly contribution.	Record title 'Preface' and record type 'book-chapter'; abstract reads as an introductory overview of Virginia Woolf's The Waves, indicating front-matter rather than original analysis.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL39575W	The years	Virginia Woolf	0	top_A	199		W4411238385	Introduction: Bernard Shaw and the New Modernist Studies	In the now well-established terrain of what has come to be known as the New Modernist studies (NMS), we are accustomed to revisionist and expansionist approaches that have opened the field theoretically, empirically, and conceptually, challenging the assumptions of generations of critics regarding the teleology of modernisms inner integrity, established practitioners, aesthetic practices, period boundaries, and principal geographical and social locations. Broadening the map of modernism beyond the classical contours of the Berlin, Paris, London, and New York axis has further augmented the process of revisionism regarding the movement’s multiple and shifting locations, an impulse that takes its cue from the uneven experience of modernity viewed in both globalizing and transnational terms.This special issue of “Shaw and the New Modernist Studies” variously explores themes of form, identity, politics and aesthetics in the production and reception of modernist art, highlighting the complex interrelations connecting Shaw to writing and cultural production, transnational circulation and translation, and Western and non-Western modernities. Ranging widely chronologically, thematically, an	2025.0	article	en		Literature Analysis and Criticism	exclude_unrelated	0	The record is an introduction focused on Bernard Shaw and the New Modernist Studies with no mention of Virginia Woolf or The Years; nothing in the title or abstract links it to the target work.	Record title: 'Introduction: Bernard Shaw and the New Modernist Studies'. Abstract discusses Shaw, modernist art, transnational circulation, and related themes; no reference to Virginia Woolf or 'The Years'.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
